region_code,region_name,year,wage_index
2813000,Powiat olecki,2022,80.5
2813000,Powiat olecki,2023,80.0
2813000,Powiat olecki,2024,82.3
2814000,Powiat olsztyński,2013,84.1
2814000,Powiat olsztyński,2014,84.2
2814000,Powiat olsztyński,2015,85.8
2814000,Powiat olsztyński,2016,84.7
2814000,Powiat olsztyński,2017,83.5
2814000,Powiat olsztyński,2018,83.8
2814000,Powiat olsztyński,2019,84.3
2814000,Powiat olsztyński,2020,87.3
2814000,Powiat olsztyński,2021,86.7
2814000,Powiat olsztyński,2022,87.5
2814000,Powiat olsztyński,2023,86.4
2814000,Powiat olsztyński,2024,86.6
2815000,Powiat ostródzki,2013,77.5
2815000,Powiat ostródzki,2014,78.0
2815000,Powiat ostródzki,2015,76.5
2815000,Powiat ostródzki,2016,79.1
2815000,Powiat ostródzki,2017,81.3
2815000,Powiat ostródzki,2018,81.2
2815000,Powiat ostródzki,2019,80.3
2815000,Powiat ostródzki,2020,80.4
2815000,Powiat ostródzki,2021,80.8
2815000,Powiat ostródzki,2022,80.6
2815000,Powiat ostródzki,2023,80.0
2815000,Powiat ostródzki,2024,81.5
2816000,Powiat piski,2013,80.9
2816000,Powiat piski,2014,81.7
2816000,Powiat piski,2015,83.0
2816000,Powiat piski,2016,83.0
2816000,Powiat piski,2017,83.7
2816000,Powiat piski,2018,81.6
2816000,Powiat piski,2019,82.6
2816000,Powiat piski,2020,83.9
2816000,Powiat piski,2021,82.8
2816000,Powiat piski,2022,83.2
2816000,Powiat piski,2023,83.9
2816000,Powiat piski,2024,87.9
2817000,Powiat szczycieński,2013,83.6
2817000,Powiat szczycieński,2014,85.2
2817000,Powiat szczycieński,2015,83.9
2817000,Powiat szczycieński,2016,82.5
2817000,Powiat szczycieński,2017,81.7
2817000,Powiat szczycieński,2018,80.1
2817000,Powiat szczycieński,2019,80.6
2817000,Powiat szczycieński,2020,81.9
2817000,Powiat szczycieński,2021,82.4
2817000,Powiat szczycieński,2022,82.1
2817000,Powiat szczycieński,2023,81.6
2817000,Powiat szczycieński,2024,84.9
2818000,Powiat gołdapski,2013,71.6
2818000,Powiat gołdapski,2014,73.8
2818000,Powiat gołdapski,2015,73.4
2818000,Powiat gołdapski,2016,73.4
2818000,Powiat gołdapski,2017,73.5
2818000,Powiat gołdapski,2018,73.3
2818000,Powiat gołdapski,2019,74.9
2818000,Powiat gołdapski,2020,76.5
2818000,Powiat gołdapski,2021,78.0
2818000,Powiat gołdapski,2022,76.6
2818000,Powiat gołdapski,2023,77.4
2818000,Powiat gołdapski,2024,78.7
2819000,Powiat węgorzewski,2013,74.8
2819000,Powiat węgorzewski,2014,74.5
2819000,Powiat węgorzewski,2015,74.4
2819000,Powiat węgorzewski,2016,73.7
2819000,Powiat węgorzewski,2017,74.6
2819000,Powiat węgorzewski,2018,72.7
2819000,Powiat węgorzewski,2019,74.2
2819000,Powiat węgorzewski,2020,78.1
2819000,Powiat węgorzewski,2021,79.4
2819000,Powiat węgorzewski,2022,79.6
2819000,Powiat węgorzewski,2023,82.1
2819000,Powiat węgorzewski,2024,85.4
2861000,Powiat m. Elbląg,2013,90.0
2861000,Powiat m. Elbląg,2014,90.4
2861000,Powiat m. Elbląg,2015,88.8
2861000,Powiat m. Elbląg,2016,88.7
2861000,Powiat m. Elbląg,2017,89.3
2861000,Powiat m. Elbląg,2018,88.7
2861000,Powiat m. Elbląg,2019,87.1
2861000,Powiat m. Elbląg,2020,89.7
2861000,Powiat m. Elbląg,2021,90.4
2861000,Powiat m. Elbląg,2022,88.0
2861000,Powiat m. Elbląg,2023,89.6
2861000,Powiat m. Elbląg,2024,91.9
2862000,Powiat m. Olsztyn,2013,97.9
2862000,Powiat m. Olsztyn,2014,98.8
2862000,Powiat m. Olsztyn,2015,98.9
2862000,Powiat m. Olsztyn,2016,99.2
2862000,Powiat m. Olsztyn,2017,97.8
2862000,Powiat m. Olsztyn,2018,96.1
2862000,Powiat m. Olsztyn,2019,96.9
2862000,Powiat m. Olsztyn,2020,98.5
2862000,Powiat m. Olsztyn,2021,98.4
2862000,Powiat m. Olsztyn,2022,97.0
2862000,Powiat m. Olsztyn,2023,97.3
2862000,Powiat m. Olsztyn,2024,99.8
3000000,WIELKOPOLSKIE,2013,90.7
3000000,WIELKOPOLSKIE,2014,89.9
3000000,WIELKOPOLSKIE,2015,89.7
3000000,WIELKOPOLSKIE,2016,90.8
3000000,WIELKOPOLSKIE,2017,91.1
3000000,WIELKOPOLSKIE,2018,90.7
3000000,WIELKOPOLSKIE,2019,90.5
3000000,WIELKOPOLSKIE,2020,90.3
3000000,WIELKOPOLSKIE,2021,89.6
3000000,WIELKOPOLSKIE,2022,89.8
3000000,WIELKOPOLSKIE,2023,89.2
3000000,WIELKOPOLSKIE,2024,89.9
3001000,Powiat chodzieski,2013,83.2
3001000,Powiat chodzieski,2014,82.5
3001000,Powiat chodzieski,2015,84.0
3001000,Powiat chodzieski,2016,82.3
3001000,Powiat chodzieski,2017,82.0
3001000,Powiat chodzieski,2018,84.4
3001000,Powiat chodzieski,2019,84.0
3001000,Powiat chodzieski,2020,82.4
3001000,Powiat chodzieski,2021,83.4
3001000,Powiat chodzieski,2022,82.7
3001000,Powiat chodzieski,2023,81.1
3001000,Powiat chodzieski,2024,81.0
3002000,Powiat czarnkowsko-trzcianecki,2013,83.2
3002000,Powiat czarnkowsko-trzcianecki,2014,85.2
3002000,Powiat czarnkowsko-trzcianecki,2015,84.5
3002000,Powiat czarnkowsko-trzcianecki,2016,86.2
3002000,Powiat czarnkowsko-trzcianecki,2017,87.6
3002000,Powiat czarnkowsko-trzcianecki,2018,88.9
3002000,Powiat czarnkowsko-trzcianecki,2019,87.5
3002000,Powiat czarnkowsko-trzcianecki,2020,88.2
3002000,Powiat czarnkowsko-trzcianecki,2021,88.8
3002000,Powiat czarnkowsko-trzcianecki,2022,86.6
3002000,Powiat czarnkowsko-trzcianecki,2023,84.7
3002000,Powiat czarnkowsko-trzcianecki,2024,85.9
3003000,Powiat gnieźnieński,2013,81.1
3003000,Powiat gnieźnieński,2014,81.3
3003000,Powiat gnieźnieński,2015,81.6
3003000,Powiat gnieźnieński,2016,82.2
3003000,Powiat gnieźnieński,2017,83.4
3003000,Powiat gnieźnieński,2018,83.1
3003000,Powiat gnieźnieński,2019,82.3
3003000,Powiat gnieźnieński,2020,84.3
3003000,Powiat gnieźnieński,2021,86.0
3003000,Powiat gnieźnieński,2022,84.0
3003000,Powiat gnieźnieński,2023,83.3
3003000,Powiat gnieźnieński,2024,85.4
3004000,Powiat gostyński,2013,83.5
3004000,Powiat gostyński,2014,82.0
3004000,Powiat gostyński,2015,82.3
3004000,Powiat gostyński,2016,82.9
3004000,Powiat gostyński,2017,83.0
3004000,Powiat gostyński,2018,83.0
3004000,Powiat gostyński,2019,83.3
3004000,Powiat gostyński,2020,85.1
3004000,Powiat gostyński,2021,86.2
3004000,Powiat gostyński,2022,85.6
3004000,Powiat gostyński,2023,85.0
3004000,Powiat gostyński,2024,85.7
3005000,Powiat grodziski,2013,76.0
3005000,Powiat grodziski,2014,74.3
3005000,Powiat grodziski,2015,70.6
3005000,Powiat grodziski,2016,70.1
3005000,Powiat grodziski,2017,73.2
3005000,Powiat grodziski,2018,76.3
3005000,Powiat grodziski,2019,77.5
3005000,Powiat grodziski,2020,80.3
3005000,Powiat grodziski,2021,77.9
3005000,Powiat grodziski,2022,81.9
3005000,Powiat grodziski,2023,82.1
3005000,Powiat grodziski,2024,83.3
3006000,Powiat jarociński,2013,70.4
3006000,Powiat jarociński,2014,70.0
3006000,Powiat jarociński,2015,69.8
3006000,Powiat jarociński,2016,71.5
3006000,Powiat jarociński,2017,73.8
3006000,Powiat jarociński,2018,74.7
3006000,Powiat jarociński,2019,75.2
3006000,Powiat jarociński,2020,75.9
3006000,Powiat jarociński,2021,78.7
3006000,Powiat jarociński,2022,80.4
3006000,Powiat jarociński,2023,79.2
3006000,Powiat jarociński,2024,81.0
3007000,Powiat kaliski,2013,72.9
3007000,Powiat kaliski,2014,75.1
3007000,Powiat kaliski,2015,73.1
3007000,Powiat kaliski,2016,73.3
3007000,Powiat kaliski,2017,74.1
3007000,Powiat kaliski,2018,74.6
3007000,Powiat kaliski,2019,76.6
3007000,Powiat kaliski,2020,76.0
3007000,Powiat kaliski,2021,75.9
3007000,Powiat kaliski,2022,77.6
3007000,Powiat kaliski,2023,78.8
3007000,Powiat kaliski,2024,79.8
3008000,Powiat kępiński,2013,63.4
3008000,Powiat kępiński,2014,63.5
3008000,Powiat kępiński,2015,61.9
3008000,Powiat kępiński,2016,62.0
3008000,Powiat kępiński,2017,65.4
3008000,Powiat kępiński,2018,65.8
3008000,Powiat kępiński,2019,68.3
3008000,Powiat kępiński,2020,70.1
3008000,Powiat kępiński,2021,70.7
3008000,Powiat kępiński,2022,69.9
3008000,Powiat kępiński,2023,70.0
3008000,Powiat kępiński,2024,72.2
3009000,Powiat kolski,2013,92.4
3009000,Powiat kolski,2014,90.5
3009000,Powiat kolski,2015,89.0
3009000,Powiat kolski,2016,88.8
3009000,Powiat kolski,2017,89.1
3009000,Powiat kolski,2018,86.5
3009000,Powiat kolski,2019,86.7
3009000,Powiat kolski,2020,88.6
3009000,Powiat kolski,2021,89.1
3009000,Powiat kolski,2022,89.1
3009000,Powiat kolski,2023,86.3
3009000,Powiat kolski,2024,88.6
3010000,Powiat koniński,2013,85.0
3010000,Powiat koniński,2014,83.1
3010000,Powiat koniński,2015,80.0
3010000,Powiat koniński,2016,77.7
3010000,Powiat koniński,2017,76.0
3010000,Powiat koniński,2018,74.6
3010000,Powiat koniński,2019,73.2
3010000,Powiat koniński,2020,75.8
3010000,Powiat koniński,2021,74.3
3010000,Powiat koniński,2022,74.4
3010000,Powiat koniński,2023,74.6
3010000,Powiat koniński,2024,77.5
3011000,Powiat kościański,2013,81.2
3011000,Powiat kościański,2014,81.3
3011000,Powiat kościański,2015,81.9
3011000,Powiat kościański,2016,81.4
3011000,Powiat kościański,2017,82.1
3011000,Powiat kościański,2018,84.5
3011000,Powiat kościański,2019,84.6
3011000,Powiat kościański,2020,83.0
3011000,Powiat kościański,2021,85.4
3011000,Powiat kościański,2022,88.5
3011000,Powiat kościański,2023,87.9
3011000,Powiat kościański,2024,88.5
3012000,Powiat krotoszyński,2013,72.4
3012000,Powiat krotoszyński,2014,71.2
3012000,Powiat krotoszyński,2015,70.6
3012000,Powiat krotoszyński,2016,74.6
3012000,Powiat krotoszyński,2017,76.8
3012000,Powiat krotoszyński,2018,77.0
3012000,Powiat krotoszyński,2019,70.8
3012000,Powiat krotoszyński,2020,72.8
3012000,Powiat krotoszyński,2021,71.4
3012000,Powiat krotoszyński,2022,71.2
3012000,Powiat krotoszyński,2023,71.6
3012000,Powiat krotoszyński,2024,71.1
3013000,Powiat leszczyński,2013,91.1
3013000,Powiat leszczyński,2014,91.9
3013000,Powiat leszczyński,2015,91.9
3013000,Powiat leszczyński,2016,91.5
3013000,Powiat leszczyński,2017,93.1
3013000,Powiat leszczyński,2018,89.0
3013000,Powiat leszczyński,2019,88.4
3013000,Powiat leszczyński,2020,89.7
3013000,Powiat leszczyński,2021,87.9
3013000,Powiat leszczyński,2022,89.5
3013000,Powiat leszczyński,2023,88.4
3013000,Powiat leszczyński,2024,88.2
3014000,Powiat międzychodzki,2013,77.3
3014000,Powiat międzychodzki,2014,79.2
3014000,Powiat międzychodzki,2015,77.3
3014000,Powiat międzychodzki,2016,79.4
3014000,Powiat międzychodzki,2017,80.0
3014000,Powiat międzychodzki,2018,80.3
3014000,Powiat międzychodzki,2019,79.1
3014000,Powiat międzychodzki,2020,81.8
3014000,Powiat międzychodzki,2021,81.5
3014000,Powiat międzychodzki,2022,83.8
3014000,Powiat międzychodzki,2023,81.3
3014000,Powiat międzychodzki,2024,83.6
3015000,Powiat nowotomyski,2013,84.7
3015000,Powiat nowotomyski,2014,86.6
3015000,Powiat nowotomyski,2015,85.5
3015000,Powiat nowotomyski,2016,87.8
3015000,Powiat nowotomyski,2017,88.1
3015000,Powiat nowotomyski,2018,89.3
3015000,Powiat nowotomyski,2019,85.6
3015000,Powiat nowotomyski,2020,87.0
3015000,Powiat nowotomyski,2021,86.9
3015000,Powiat nowotomyski,2022,85.8
3015000,Powiat nowotomyski,2023,85.1
3015000,Powiat nowotomyski,2024,86.8
3016000,Powiat obornicki,2013,82.9
3016000,Powiat obornicki,2014,89.8
3016000,Powiat obornicki,2015,87.2
3016000,Powiat obornicki,2016,90.1
3016000,Powiat obornicki,2017,90.6
3016000,Powiat obornicki,2018,88.1
3016000,Powiat obornicki,2019,86.5
3016000,Powiat obornicki,2020,87.9
3016000,Powiat obornicki,2021,87.3
3016000,Powiat obornicki,2022,86.8
3016000,Powiat obornicki,2023,84.9
3016000,Powiat obornicki,2024,85.1
3017000,Powiat ostrowski,2013,79.6
3017000,Powiat ostrowski,2014,80.2
3017000,Powiat ostrowski,2015,80.9
3017000,Powiat ostrowski,2016,83.4
3017000,Powiat ostrowski,2017,83.1
3017000,Powiat ostrowski,2018,84.4
3017000,Powiat ostrowski,2019,83.0
3017000,Powiat ostrowski,2020,82.2
3017000,Powiat ostrowski,2021,82.4
3017000,Powiat ostrowski,2022,82.0
3017000,Powiat ostrowski,2023,81.6
3017000,Powiat ostrowski,2024,81.3
3018000,Powiat ostrzeszowski,2013,78.2
3018000,Powiat ostrzeszowski,2014,79.8
3018000,Powiat ostrzeszowski,2015,80.4
3018000,Powiat ostrzeszowski,2016,81.8
3018000,Powiat ostrzeszowski,2017,82.0
3018000,Powiat ostrzeszowski,2018,80.8
3018000,Powiat ostrzeszowski,2019,81.0
3018000,Powiat ostrzeszowski,2020,81.3
3018000,Powiat ostrzeszowski,2021,82.3
3018000,Powiat ostrzeszowski,2022,81.7
3018000,Powiat ostrzeszowski,2023,79.9
3018000,Powiat ostrzeszowski,2024,83.0
3019000,Powiat pilski,2013,91.3
3019000,Powiat pilski,2014,90.8
3019000,Powiat pilski,2015,86.0
3019000,Powiat pilski,2016,87.9
3019000,Powiat pilski,2017,88.5
3019000,Powiat pilski,2018,90.7
3019000,Powiat pilski,2019,89.3
3019000,Powiat pilski,2020,89.2
3019000,Powiat pilski,2021,89.5
3019000,Powiat pilski,2022,89.5
3019000,Powiat pilski,2023,89.5
3019000,Powiat pilski,2024,89.6
3020000,Powiat pleszewski,2013,79.4
3020000,Powiat pleszewski,2014,79.7
3020000,Powiat pleszewski,2015,79.7
3020000,Powiat pleszewski,2016,79.2
3020000,Powiat pleszewski,2017,80.0
3020000,Powiat pleszewski,2018,80.0
3020000,Powiat pleszewski,2019,81.4
3020000,Powiat pleszewski,2020,81.0
3020000,Powiat pleszewski,2021,82.0
3020000,Powiat pleszewski,2022,82.9
3020000,Powiat pleszewski,2023,81.8
3020000,Powiat pleszewski,2024,84.3
3021000,Powiat poznański,2013,90.6
3021000,Powiat poznański,2014,87.9
3021000,Powiat poznański,2015,88.6
3021000,Powiat poznański,2016,89.9
3021000,Powiat poznański,2017,88.8
3021000,Powiat poznański,2018,87.7
3021000,Powiat poznański,2019,89.2
3021000,Powiat poznański,2020,86.5
3021000,Powiat poznański,2021,84.2
3021000,Powiat poznański,2022,85.6
3021000,Powiat poznański,2023,85.0
3021000,Powiat poznański,2024,85.6
3022000,Powiat rawicki,2013,73.0
3022000,Powiat rawicki,2014,72.9
3022000,Powiat rawicki,2015,73.4
3022000,Powiat rawicki,2016,74.2
3022000,Powiat rawicki,2017,76.0
3022000,Powiat rawicki,2018,77.3
3022000,Powiat rawicki,2019,76.7
3022000,Powiat rawicki,2020,78.9
3022000,Powiat rawicki,2021,78.3
3022000,Powiat rawicki,2022,79.0
3022000,Powiat rawicki,2023,79.1
3022000,Powiat rawicki,2024,81.9
3023000,Powiat słupecki,2013,76.1
3023000,Powiat słupecki,2014,77.3
3023000,Powiat słupecki,2015,76.4
3023000,Powiat słupecki,2016,77.3
3023000,Powiat słupecki,2017,78.7
3023000,Powiat słupecki,2018,79.9
3023000,Powiat słupecki,2019,80.4
3023000,Powiat słupecki,2020,84.9
3023000,Powiat słupecki,2021,83.2
3023000,Powiat słupecki,2022,81.3
3023000,Powiat słupecki,2023,79.8
3023000,Powiat słupecki,2024,82.9
3024000,Powiat szamotulski,2013,98.6
3024000,Powiat szamotulski,2014,95.3
3024000,Powiat szamotulski,2015,95.8
3024000,Powiat szamotulski,2016,97.8
3024000,Powiat szamotulski,2017,99.0
3024000,Powiat szamotulski,2018,96.8
3024000,Powiat szamotulski,2019,96.5
3024000,Powiat szamotulski,2020,95.5
3024000,Powiat szamotulski,2021,95.4
3024000,Powiat szamotulski,2022,94.1
3024000,Powiat szamotulski,2023,91.2
3024000,Powiat szamotulski,2024,91.6
3025000,Powiat średzki,2013,85.4
3025000,Powiat średzki,2014,86.6
3025000,Powiat średzki,2015,87.4
3025000,Powiat średzki,2016,88.2
3025000,Powiat średzki,2017,90.6
3025000,Powiat średzki,2018,91.8
3025000,Powiat średzki,2019,91.1
3025000,Powiat średzki,2020,90.6
3025000,Powiat średzki,2021,91.2
3025000,Powiat średzki,2022,90.6
3025000,Powiat średzki,2023,88.7
3025000,Powiat średzki,2024,88.5
3026000,Powiat śremski,2013,78.9
3026000,Powiat śremski,2014,77.6
3026000,Powiat śremski,2015,78.3
3026000,Powiat śremski,2016,79.5
3026000,Powiat śremski,2017,80.4
3026000,Powiat śremski,2018,79.9
3026000,Powiat śremski,2019,80.2
3026000,Powiat śremski,2020,81.1
3026000,Powiat śremski,2021,82.2
3026000,Powiat śremski,2022,80.2
3026000,Powiat śremski,2023,79.8
3026000,Powiat śremski,2024,81.6
3027000,Powiat turecki,2013,76.3
3027000,Powiat turecki,2014,75.5
3027000,Powiat turecki,2015,72.3
3027000,Powiat turecki,2016,73.8
3027000,Powiat turecki,2017,74.9
3027000,Powiat turecki,2018,74.0
3027000,Powiat turecki,2019,74.5
3027000,Powiat turecki,2020,77.2
3027000,Powiat turecki,2021,73.4
3027000,Powiat turecki,2022,75.3
3027000,Powiat turecki,2023,75.7
3027000,Powiat turecki,2024,76.7
3028000,Powiat wągrowiecki,2013,79.3
3028000,Powiat wągrowiecki,2014,78.3
3028000,Powiat wągrowiecki,2015,80.6
3028000,Powiat wągrowiecki,2016,81.3
3028000,Powiat wągrowiecki,2017,81.3
3028000,Powiat wągrowiecki,2018,80.9
3028000,Powiat wągrowiecki,2019,80.6
3028000,Powiat wągrowiecki,2020,81.3
3028000,Powiat wągrowiecki,2021,81.3
3028000,Powiat wągrowiecki,2022,79.3
3028000,Powiat wągrowiecki,2023,80.7
3028000,Powiat wągrowiecki,2024,81.7
3029000,Powiat wolsztyński,2013,72.5
3029000,Powiat wolsztyński,2014,75.3
3029000,Powiat wolsztyński,2015,76.9
3029000,Powiat wolsztyński,2016,77.3
3029000,Powiat wolsztyński,2017,77.7
3029000,Powiat wolsztyński,2018,79.8
3029000,Powiat wolsztyński,2019,79.6
3029000,Powiat wolsztyński,2020,81.3
3029000,Powiat wolsztyński,2021,81.6
3029000,Powiat wolsztyński,2022,84.0
3029000,Powiat wolsztyński,2023,82.0
3029000,Powiat wolsztyński,2024,83.2
3030000,Powiat wrzesiński,2013,79.5
3030000,Powiat wrzesiński,2014,81.5
3030000,Powiat wrzesiński,2015,82.1
3030000,Powiat wrzesiński,2016,84.1
3030000,Powiat wrzesiński,2017,86.8
3030000,Powiat wrzesiński,2018,87.8
3030000,Powiat wrzesiński,2019,87.5
3030000,Powiat wrzesiński,2020,86.5
3030000,Powiat wrzesiński,2021,85.7
3030000,Powiat wrzesiński,2022,85.9
3030000,Powiat wrzesiński,2023,84.8
3030000,Powiat wrzesiński,2024,85.4
3031000,Powiat złotowski,2013,76.6
3031000,Powiat złotowski,2014,75.4
3031000,Powiat złotowski,2015,75.0
3031000,Powiat złotowski,2016,75.1
3031000,Powiat złotowski,2017,75.0
3031000,Powiat złotowski,2018,73.5
3031000,Powiat złotowski,2019,73.8
3031000,Powiat złotowski,2020,73.2
3031000,Powiat złotowski,2021,71.7
3031000,Powiat złotowski,2022,74.0
3031000,Powiat złotowski,2023,73.1
3031000,Powiat złotowski,2024,75.1
3061000,Powiat m. Kalisz,2013,84.2
3061000,Powiat m. Kalisz,2014,84.8
3061000,Powiat m. Kalisz,2015,85.1
3061000,Powiat m. Kalisz,2016,85.0
3061000,Powiat m. Kalisz,2017,85.9
3061000,Powiat m. Kalisz,2018,85.3
3061000,Powiat m. Kalisz,2019,85.5
3061000,Powiat m. Kalisz,2020,85.4
3061000,Powiat m. Kalisz,2021,86.0
3061000,Powiat m. Kalisz,2022,86.2
3061000,Powiat m. Kalisz,2023,87.1
3061000,Powiat m. Kalisz,2024,88.8
3062000,Powiat m. Konin,2013,91.5
3062000,Powiat m. Konin,2014,91.2
3062000,Powiat m. Konin,2015,91.3
3062000,Powiat m. Konin,2016,88.2
3062000,Powiat m. Konin,2017,86.8
3062000,Powiat m. Konin,2018,87.2
3062000,Powiat m. Konin,2019,87.1
3062000,Powiat m. Konin,2020,88.0
3062000,Powiat m. Konin,2021,89.5
3062000,Powiat m. Konin,2022,88.2
3062000,Powiat m. Konin,2023,87.4
3062000,Powiat m. Konin,2024,89.0
3063000,Powiat m. Leszno,2013,83.2
3063000,Powiat m. Leszno,2014,84.0
3063000,Powiat m. Leszno,2015,82.6
3063000,Powiat m. Leszno,2016,79.4
3063000,Powiat m. Leszno,2017,82.7
3063000,Powiat m. Leszno,2018,84.5
3063000,Powiat m. Leszno,2019,82.4
3063000,Powiat m. Leszno,2020,87.3
3063000,Powiat m. Leszno,2021,83.3
3063000,Powiat m. Leszno,2022,87.0
3063000,Powiat m. Leszno,2023,88.7
3063000,Powiat m. Leszno,2024,90.7
3064000,Powiat m. Poznań,2013,109.8
3064000,Powiat m. Poznań,2014,108.8
3064000,Powiat m. Poznań,2015,109.6
3064000,Powiat m. Poznań,2016,111.2
3064000,Powiat m. Poznań,2017,111.8
3064000,Powiat m. Poznań,2018,110.8
3064000,Powiat m. Poznań,2019,110.3
3064000,Powiat m. Poznań,2020,110.5
3064000,Powiat m. Poznań,2021,111.0
3064000,Powiat m. Poznań,2022,109.8
3064000,Powiat m. Poznań,2023,109.3
3064000,Powiat m. Poznań,2024,110.0
3200000,ZACHODNIOPOMORSKIE,2013,91.3
3200000,ZACHODNIOPOMORSKIE,2014,91.1
3200000,ZACHODNIOPOMORSKIE,2015,91.4
3200000,ZACHODNIOPOMORSKIE,2016,92.0
3200000,ZACHODNIOPOMORSKIE,2017,91.7
3200000,ZACHODNIOPOMORSKIE,2018,91.7
3200000,ZACHODNIOPOMORSKIE,2019,92.1
3200000,ZACHODNIOPOMORSKIE,2020,92.3
3200000,ZACHODNIOPOMORSKIE,2021,92.5
3200000,ZACHODNIOPOMORSKIE,2022,92.0
3200000,ZACHODNIOPOMORSKIE,2023,92.3
3200000,ZACHODNIOPOMORSKIE,2024,93.0
3201000,Powiat białogardzki,2013,82.1
3201000,Powiat białogardzki,2014,83.4
3201000,Powiat białogardzki,2015,81.8
3201000,Powiat białogardzki,2016,84.1
3201000,Powiat białogardzki,2017,83.0
3201000,Powiat białogardzki,2018,84.7
3201000,Powiat białogardzki,2019,82.7
3201000,Powiat białogardzki,2020,84.6
3201000,Powiat białogardzki,2021,85.8
3201000,Powiat białogardzki,2022,85.7
3201000,Powiat białogardzki,2023,85.2
3201000,Powiat białogardzki,2024,86.7
3202000,Powiat choszczeński,2013,81.6
3202000,Powiat choszczeński,2014,82.6
3202000,Powiat choszczeński,2015,81.8
3202000,Powiat choszczeński,2016,81.9
3202000,Powiat choszczeński,2017,83.4
3202000,Powiat choszczeński,2018,81.7
3202000,Powiat choszczeński,2019,80.3
3202000,Powiat choszczeński,2020,83.3
3202000,Powiat choszczeński,2021,83.0
3202000,Powiat choszczeński,2022,83.1
3202000,Powiat choszczeński,2023,82.4
3202000,Powiat choszczeński,2024,85.1
3203000,Powiat drawski,2013,75.0
3203000,Powiat drawski,2014,74.9
3203000,Powiat drawski,2015,73.9
3203000,Powiat drawski,2016,74.5
3203000,Powiat drawski,2017,75.1
3203000,Powiat drawski,2018,77.6
3203000,Powiat drawski,2019,76.9
3203000,Powiat drawski,2020,80.0
3203000,Powiat drawski,2021,79.8
3203000,Powiat drawski,2022,79.4
3203000,Powiat drawski,2023,80.0
3203000,Powiat drawski,2024,81.4
3204000,Powiat goleniowski,2013,88.0
3204000,Powiat goleniowski,2014,87.7
3204000,Powiat goleniowski,2015,88.7
3204000,Powiat goleniowski,2016,90.3
3204000,Powiat goleniowski,2017,93.2
3204000,Powiat goleniowski,2018,94.6
3204000,Powiat goleniowski,2019,92.2
3204000,Powiat goleniowski,2020,92.4
3204000,Powiat goleniowski,2021,90.6
3204000,Powiat goleniowski,2022,89.3
3204000,Powiat goleniowski,2023,88.7
3204000,Powiat goleniowski,2024,89.0
3205000,Powiat gryficki,2013,75.7
3205000,Powiat gryficki,2014,76.4
3205000,Powiat gryficki,2015,76.7
3205000,Powiat gryficki,2016,77.7
3205000,Powiat gryficki,2017,77.3
3205000,Powiat gryficki,2018,78.1
3205000,Powiat gryficki,2019,78.2
3205000,Powiat gryficki,2020,79.5
3205000,Powiat gryficki,2021,79.1
3205000,Powiat gryficki,2022,80.0
3205000,Powiat gryficki,2023,81.1
3205000,Powiat gryficki,2024,85.1
3206000,Powiat gryfiński,2013,85.8
3206000,Powiat gryfiński,2014,84.9
3206000,Powiat gryfiński,2015,85.2
3206000,Powiat gryfiński,2016,85.8
3206000,Powiat gryfiński,2017,85.0
3206000,Powiat gryfiński,2018,86.3
3206000,Powiat gryfiński,2019,86.2
3206000,Powiat gryfiński,2020,88.7
3206000,Powiat gryfiński,2021,88.3
3206000,Powiat gryfiński,2022,87.7
3206000,Powiat gryfiński,2023,87.8
3206000,Powiat gryfiński,2024,89.2
3207000,Powiat kamieński,2013,78.4
3207000,Powiat kamieński,2014,78.0
3207000,Powiat kamieński,2015,77.1
3207000,Powiat kamieński,2016,77.6
3207000,Powiat kamieński,2017,77.9
3207000,Powiat kamieński,2018,76.7
3207000,Powiat kamieński,2019,77.9
3207000,Powiat kamieński,2020,77.9
3207000,Powiat kamieński,2021,77.1
3207000,Powiat kamieński,2022,79.4
3207000,Powiat kamieński,2023,79.8
3207000,Powiat kamieński,2024,83.1
3208000,Powiat kołobrzeski,2013,82.5
3208000,Powiat kołobrzeski,2014,82.7
3208000,Powiat kołobrzeski,2015,81.7
3208000,Powiat kołobrzeski,2016,81.7
3208000,Powiat kołobrzeski,2017,82.8
3208000,Powiat kołobrzeski,2018,82.5
3208000,Powiat kołobrzeski,2019,83.6
3208000,Powiat kołobrzeski,2020,82.8
3208000,Powiat kołobrzeski,2021,83.3
3208000,Powiat kołobrzeski,2022,83.3
3208000,Powiat kołobrzeski,2023,84.6
3208000,Powiat kołobrzeski,2024,85.8
3209000,Powiat koszaliński,2013,82.5
3209000,Powiat koszaliński,2014,82.7
3209000,Powiat koszaliński,2015,82.6
3209000,Powiat koszaliński,2016,82.9
3209000,Powiat koszaliński,2017,81.2
3209000,Powiat koszaliński,2018,81.1
3209000,Powiat koszaliński,2019,81.1
3209000,Powiat koszaliński,2020,83.6
3209000,Powiat koszaliński,2021,85.0
3209000,Powiat koszaliński,2022,83.5
3209000,Powiat koszaliński,2023,83.7
3209000,Powiat koszaliński,2024,83.3
3210000,Powiat myśliborski,2013,85.5
3210000,Powiat myśliborski,2014,83.5
3210000,Powiat myśliborski,2015,81.5
3210000,Powiat myśliborski,2016,82.6
3210000,Powiat myśliborski,2017,84.1
3210000,Powiat myśliborski,2018,81.8
3210000,Powiat myśliborski,2019,81.2
3210000,Powiat myśliborski,2020,81.5
