powiat_code,powiat_name,year,unemployment_rate
1405000,Powiat grodziski,2018,2.9
1405000,Powiat grodziski,2019,2.4
1405000,Powiat grodziski,2020,3.7
1405000,Powiat grodziski,2021,3.5
1405000,Powiat grodziski,2022,2.7
1405000,Powiat grodziski,2023,2.7
1405000,Powiat grodziski,2024,2.6
1406000,Powiat grójecki,2013,8.2
1406000,Powiat grójecki,2014,6.1
1406000,Powiat grójecki,2015,4.5
1406000,Powiat grójecki,2016,3.3
1406000,Powiat grójecki,2017,2.4
1406000,Powiat grójecki,2018,2.1
1406000,Powiat grójecki,2019,1.9
1406000,Powiat grójecki,2020,2.7
1406000,Powiat grójecki,2021,2.3
1406000,Powiat grójecki,2022,2.4
1406000,Powiat grójecki,2023,2.7
1406000,Powiat grójecki,2024,2.6
1407000,Powiat kozienicki,2013,19.2
1407000,Powiat kozienicki,2014,16.6
1407000,Powiat kozienicki,2015,13.9
1407000,Powiat kozienicki,2016,12.8
1407000,Powiat kozienicki,2017,11.3
1407000,Powiat kozienicki,2018,10.9
1407000,Powiat kozienicki,2019,10.0
1407000,Powiat kozienicki,2020,10.9
1407000,Powiat kozienicki,2021,11.8
1407000,Powiat kozienicki,2022,10.3
1407000,Powiat kozienicki,2023,9.8
1407000,Powiat kozienicki,2024,9.4
1408000,Powiat legionowski,2013,15.8
1408000,Powiat legionowski,2014,14.3
1408000,Powiat legionowski,2015,12.4
1408000,Powiat legionowski,2016,10.9
1408000,Powiat legionowski,2017,7.7
1408000,Powiat legionowski,2018,6.9
1408000,Powiat legionowski,2019,6.5
1408000,Powiat legionowski,2020,8.2
1408000,Powiat legionowski,2021,7.4
1408000,Powiat legionowski,2022,5.5
1408000,Powiat legionowski,2023,5.7
1408000,Powiat legionowski,2024,5.6
1409000,Powiat lipski,2013,16.7
1409000,Powiat lipski,2014,15.3
1409000,Powiat lipski,2015,13.7
1409000,Powiat lipski,2016,12.6
1409000,Powiat lipski,2017,11.1
1409000,Powiat lipski,2018,9.9
1409000,Powiat lipski,2019,9.8
1409000,Powiat lipski,2020,10.6
1409000,Powiat lipski,2021,13.2
1409000,Powiat lipski,2022,12.7
1409000,Powiat lipski,2023,12.9
1409000,Powiat lipski,2024,12.9
1410000,Powiat łosicki,2013,12.0
1410000,Powiat łosicki,2014,11.3
1410000,Powiat łosicki,2015,10.1
1410000,Powiat łosicki,2016,8.2
1410000,Powiat łosicki,2017,6.3
1410000,Powiat łosicki,2018,5.6
1410000,Powiat łosicki,2019,4.2
1410000,Powiat łosicki,2020,5.0
1410000,Powiat łosicki,2021,6.6
1410000,Powiat łosicki,2022,5.2
1410000,Powiat łosicki,2023,4.9
1410000,Powiat łosicki,2024,4.9
1411000,Powiat makowski,2013,25.6
1411000,Powiat makowski,2014,22.9
1411000,Powiat makowski,2015,20.7
1411000,Powiat makowski,2016,19.1
1411000,Powiat makowski,2017,18.6
1411000,Powiat makowski,2018,16.3
1411000,Powiat makowski,2019,15.4
1411000,Powiat makowski,2020,16.1
1411000,Powiat makowski,2021,18.8
1411000,Powiat makowski,2022,16.4
1411000,Powiat makowski,2023,16.4
1411000,Powiat makowski,2024,15.9
1412000,Powiat miński,2013,12.4
1412000,Powiat miński,2014,10.5
1412000,Powiat miński,2015,8.7
1412000,Powiat miński,2016,6.8
1412000,Powiat miński,2017,5.4
1412000,Powiat miński,2018,5.2
1412000,Powiat miński,2019,4.8
1412000,Powiat miński,2020,6.5
1412000,Powiat miński,2021,4.9
1412000,Powiat miński,2022,4.4
1412000,Powiat miński,2023,4.5
1412000,Powiat miński,2024,4.2
1413000,Powiat mławski,2013,15.8
1413000,Powiat mławski,2014,12.7
1413000,Powiat mławski,2015,12.2
1413000,Powiat mławski,2016,9.2
1413000,Powiat mławski,2017,7.1
1413000,Powiat mławski,2018,5.9
1413000,Powiat mławski,2019,5.8
1413000,Powiat mławski,2020,6.0
1413000,Powiat mławski,2021,5.9
1413000,Powiat mławski,2022,5.7
1413000,Powiat mławski,2023,5.9
1413000,Powiat mławski,2024,6.0
1414000,Powiat nowodworski,2013,12.8
1414000,Powiat nowodworski,2014,12.2
1414000,Powiat nowodworski,2015,9.9
1414000,Powiat nowodworski,2016,8.2
1414000,Powiat nowodworski,2017,6.0
1414000,Powiat nowodworski,2018,6.0
1414000,Powiat nowodworski,2019,5.5
1414000,Powiat nowodworski,2020,6.6
1414000,Powiat nowodworski,2021,6.3
1414000,Powiat nowodworski,2022,5.9
1414000,Powiat nowodworski,2023,5.5
1414000,Powiat nowodworski,2024,5.2
1415000,Powiat ostrołęcki,2013,18.4
1415000,Powiat ostrołęcki,2014,17.0
1415000,Powiat ostrołęcki,2015,15.2
1415000,Powiat ostrołęcki,2016,14.2
1415000,Powiat ostrołęcki,2017,11.8
1415000,Powiat ostrołęcki,2018,10.1
1415000,Powiat ostrołęcki,2019,9.0
1415000,Powiat ostrołęcki,2020,9.7
1415000,Powiat ostrołęcki,2021,11.5
1415000,Powiat ostrołęcki,2022,9.1
1415000,Powiat ostrołęcki,2023,9.4
1415000,Powiat ostrołęcki,2024,8.9
1416000,Powiat ostrowski,2013,17.4
1416000,Powiat ostrowski,2014,14.5
1416000,Powiat ostrowski,2015,12.5
1416000,Powiat ostrowski,2016,11.7
1416000,Powiat ostrowski,2017,9.5
1416000,Powiat ostrowski,2018,8.5
1416000,Powiat ostrowski,2019,8.0
1416000,Powiat ostrowski,2020,9.4
1416000,Powiat ostrowski,2021,9.8
1416000,Powiat ostrowski,2022,8.9
1416000,Powiat ostrowski,2023,8.7
1416000,Powiat ostrowski,2024,8.6
1417000,Powiat otwocki,2013,9.7
1417000,Powiat otwocki,2014,8.2
1417000,Powiat otwocki,2015,6.7
1417000,Powiat otwocki,2016,5.8
1417000,Powiat otwocki,2017,4.9
1417000,Powiat otwocki,2018,4.1
1417000,Powiat otwocki,2019,3.7
1417000,Powiat otwocki,2020,4.8
1417000,Powiat otwocki,2021,4.3
1417000,Powiat otwocki,2022,3.4
1417000,Powiat otwocki,2023,3.3
1417000,Powiat otwocki,2024,3.3
1418000,Powiat piaseczyński,2013,8.2
1418000,Powiat piaseczyński,2014,7.2
1418000,Powiat piaseczyński,2015,6.3
1418000,Powiat piaseczyński,2016,5.5
1418000,Powiat piaseczyński,2017,4.4
1418000,Powiat piaseczyński,2018,3.9
1418000,Powiat piaseczyński,2019,3.2
1418000,Powiat piaseczyński,2020,4.0
1418000,Powiat piaseczyński,2021,3.1
1418000,Powiat piaseczyński,2022,3.4
1418000,Powiat piaseczyński,2023,3.4
1418000,Powiat piaseczyński,2024,3.4
1419000,Powiat płocki,2013,21.8
1419000,Powiat płocki,2014,19.4
1419000,Powiat płocki,2015,16.9
1419000,Powiat płocki,2016,15.1
1419000,Powiat płocki,2017,12.9
1419000,Powiat płocki,2018,11.6
1419000,Powiat płocki,2019,10.2
1419000,Powiat płocki,2020,11.4
1419000,Powiat płocki,2021,13.0
1419000,Powiat płocki,2022,10.6
1419000,Powiat płocki,2023,9.6
1419000,Powiat płocki,2024,9.9
1420000,Powiat płoński,2013,17.8
1420000,Powiat płoński,2014,16.0
1420000,Powiat płoński,2015,14.4
1420000,Powiat płoński,2016,12.6
1420000,Powiat płoński,2017,10.4
1420000,Powiat płoński,2018,10.3
1420000,Powiat płoński,2019,9.2
1420000,Powiat płoński,2020,10.4
1420000,Powiat płoński,2021,9.5
1420000,Powiat płoński,2022,10.3
1420000,Powiat płoński,2023,10.0
1420000,Powiat płoński,2024,9.5
1421000,Powiat pruszkowski,2013,8.5
1421000,Powiat pruszkowski,2014,7.1
1421000,Powiat pruszkowski,2015,6.2
1421000,Powiat pruszkowski,2016,5.3
1421000,Powiat pruszkowski,2017,3.9
1421000,Powiat pruszkowski,2018,3.3
1421000,Powiat pruszkowski,2019,2.7
1421000,Powiat pruszkowski,2020,3.5
1421000,Powiat pruszkowski,2021,2.9
1421000,Powiat pruszkowski,2022,2.2
1421000,Powiat pruszkowski,2023,2.1
1421000,Powiat pruszkowski,2024,2.1
1422000,Powiat przasnyski,2013,17.5
1422000,Powiat przasnyski,2014,15.5
1422000,Powiat przasnyski,2015,13.8
1422000,Powiat przasnyski,2016,12.0
1422000,Powiat przasnyski,2017,9.8
1422000,Powiat przasnyski,2018,9.6
1422000,Powiat przasnyski,2019,8.5
1422000,Powiat przasnyski,2020,9.5
1422000,Powiat przasnyski,2021,9.4
1422000,Powiat przasnyski,2022,9.0
1422000,Powiat przasnyski,2023,9.4
1422000,Powiat przasnyski,2024,9.2
1423000,Powiat przysuski,2013,27.4
1423000,Powiat przysuski,2014,24.4
1423000,Powiat przysuski,2015,23.7
1423000,Powiat przysuski,2016,21.9
1423000,Powiat przysuski,2017,19.4
1423000,Powiat przysuski,2018,18.4
1423000,Powiat przysuski,2019,17.6
1423000,Powiat przysuski,2020,17.1
1423000,Powiat przysuski,2021,19.3
1423000,Powiat przysuski,2022,19.7
1423000,Powiat przysuski,2023,18.6
1423000,Powiat przysuski,2024,17.9
1424000,Powiat pułtuski,2013,23.7
1424000,Powiat pułtuski,2014,22.2
1424000,Powiat pułtuski,2015,20.1
1424000,Powiat pułtuski,2016,17.9
1424000,Powiat pułtuski,2017,13.2
1424000,Powiat pułtuski,2018,12.5
1424000,Powiat pułtuski,2019,12.0
1424000,Powiat pułtuski,2020,13.0
1424000,Powiat pułtuski,2021,15.1
1424000,Powiat pułtuski,2022,14.1
1424000,Powiat pułtuski,2023,13.4
1424000,Powiat pułtuski,2024,13.2
1425000,Powiat radomski,2013,30.4
1425000,Powiat radomski,2014,27.0
1425000,Powiat radomski,2015,25.1
1425000,Powiat radomski,2016,22.0
1425000,Powiat radomski,2017,18.7
1425000,Powiat radomski,2018,17.4
1425000,Powiat radomski,2019,16.5
1425000,Powiat radomski,2020,17.6
1425000,Powiat radomski,2021,19.0
1425000,Powiat radomski,2022,16.4
1425000,Powiat radomski,2023,16.3
1425000,Powiat radomski,2024,16.1
1426000,Powiat siedlecki,2013,12.8
1426000,Powiat siedlecki,2014,10.1
1426000,Powiat siedlecki,2015,8.7
1426000,Powiat siedlecki,2016,7.4
1426000,Powiat siedlecki,2017,6.1
1426000,Powiat siedlecki,2018,5.5
1426000,Powiat siedlecki,2019,4.3
1426000,Powiat siedlecki,2020,4.8
1426000,Powiat siedlecki,2021,5.1
1426000,Powiat siedlecki,2022,5.0
1426000,Powiat siedlecki,2023,4.8
1426000,Powiat siedlecki,2024,4.8
1427000,Powiat sierpecki,2013,24.7
1427000,Powiat sierpecki,2014,22.8
1427000,Powiat sierpecki,2015,20.6
1427000,Powiat sierpecki,2016,19.4
1427000,Powiat sierpecki,2017,17.4
1427000,Powiat sierpecki,2018,16.6
1427000,Powiat sierpecki,2019,15.0
1427000,Powiat sierpecki,2020,15.3
1427000,Powiat sierpecki,2021,14.7
1427000,Powiat sierpecki,2022,11.5
1427000,Powiat sierpecki,2023,11.6
1427000,Powiat sierpecki,2024,11.6
1428000,Powiat sochaczewski,2013,11.5
1428000,Powiat sochaczewski,2014,10.5
1428000,Powiat sochaczewski,2015,8.7
1428000,Powiat sochaczewski,2016,8.1
1428000,Powiat sochaczewski,2017,7.0
1428000,Powiat sochaczewski,2018,5.9
1428000,Powiat sochaczewski,2019,4.6
1428000,Powiat sochaczewski,2020,4.7
1428000,Powiat sochaczewski,2021,4.2
1428000,Powiat sochaczewski,2022,3.0
1428000,Powiat sochaczewski,2023,2.4
1428000,Powiat sochaczewski,2024,2.7
1429000,Powiat sokołowski,2013,12.1
1429000,Powiat sokołowski,2014,11.0
1429000,Powiat sokołowski,2015,9.4
1429000,Powiat sokołowski,2016,8.0
1429000,Powiat sokołowski,2017,6.5
1429000,Powiat sokołowski,2018,5.6
1429000,Powiat sokołowski,2019,5.4
1429000,Powiat sokołowski,2020,6.0
1429000,Powiat sokołowski,2021,6.1
1429000,Powiat sokołowski,2022,5.6
1429000,Powiat sokołowski,2023,5.1
1429000,Powiat sokołowski,2024,5.2
1430000,Powiat szydłowiecki,2013,38.7
1430000,Powiat szydłowiecki,2014,34.4
1430000,Powiat szydłowiecki,2015,30.8
1430000,Powiat szydłowiecki,2016,28.5
1430000,Powiat szydłowiecki,2017,25.7
1430000,Powiat szydłowiecki,2018,24.3
1430000,Powiat szydłowiecki,2019,23.3
1430000,Powiat szydłowiecki,2020,23.7
1430000,Powiat szydłowiecki,2021,26.3
1430000,Powiat szydłowiecki,2022,24.6
1430000,Powiat szydłowiecki,2023,24.1
1430000,Powiat szydłowiecki,2024,23.3
1432000,Powiat warszawski zachodni,2013,6.8
1432000,Powiat warszawski zachodni,2014,5.6
1432000,Powiat warszawski zachodni,2015,4.3
1432000,Powiat warszawski zachodni,2016,3.1
1432000,Powiat warszawski zachodni,2017,2.3
1432000,Powiat warszawski zachodni,2018,2.0
1432000,Powiat warszawski zachodni,2019,1.6
1432000,Powiat warszawski zachodni,2020,2.2
1432000,Powiat warszawski zachodni,2021,1.8
1432000,Powiat warszawski zachodni,2022,1.6
1432000,Powiat warszawski zachodni,2023,1.6
1432000,Powiat warszawski zachodni,2024,1.6
1433000,Powiat węgrowski,2013,15.7
1433000,Powiat węgrowski,2014,13.8
1433000,Powiat węgrowski,2015,11.3
1433000,Powiat węgrowski,2016,9.7
1433000,Powiat węgrowski,2017,7.2
1433000,Powiat węgrowski,2018,6.3
1433000,Powiat węgrowski,2019,5.6
1433000,Powiat węgrowski,2020,7.0
1433000,Powiat węgrowski,2021,7.1
1433000,Powiat węgrowski,2022,5.7
1433000,Powiat węgrowski,2023,5.2
1433000,Powiat węgrowski,2024,5.0
1434000,Powiat wołomiński,2013,17.3
1434000,Powiat wołomiński,2014,15.2
1434000,Powiat wołomiński,2015,13.2
1434000,Powiat wołomiński,2016,11.2
1434000,Powiat wołomiński,2017,8.4
1434000,Powiat wołomiński,2018,7.4
1434000,Powiat wołomiński,2019,6.4
1434000,Powiat wołomiński,2020,8.0
1434000,Powiat wołomiński,2021,7.5
1434000,Powiat wołomiński,2022,6.5
1434000,Powiat wołomiński,2023,5.7
1434000,Powiat wołomiński,2024,5.3
1435000,Powiat wyszkowski,2013,14.0
1435000,Powiat wyszkowski,2014,10.6
1435000,Powiat wyszkowski,2015,8.3
1435000,Powiat wyszkowski,2016,6.9
1435000,Powiat wyszkowski,2017,5.3
1435000,Powiat wyszkowski,2018,4.3
1435000,Powiat wyszkowski,2019,3.2
1435000,Powiat wyszkowski,2020,5.1
1435000,Powiat wyszkowski,2021,3.8
1435000,Powiat wyszkowski,2022,3.6
1435000,Powiat wyszkowski,2023,3.4
1435000,Powiat wyszkowski,2024,3.5
1436000,Powiat zwoleński,2013,22.7
1436000,Powiat zwoleński,2014,20.5
1436000,Powiat zwoleński,2015,18.8
1436000,Powiat zwoleński,2016,15.2
1436000,Powiat zwoleński,2017,11.9
1436000,Powiat zwoleński,2018,10.8
1436000,Powiat zwoleński,2019,9.7
1436000,Powiat zwoleński,2020,11.9
1436000,Powiat zwoleński,2021,13.9
1436000,Powiat zwoleński,2022,13.0
1436000,Powiat zwoleński,2023,12.4
1436000,Powiat zwoleński,2024,12.7
1437000,Powiat żuromiński,2013,23.8
1437000,Powiat żuromiński,2014,21.5
1437000,Powiat żuromiński,2015,19.7
1437000,Powiat żuromiński,2016,17.3
1437000,Powiat żuromiński,2017,15.3
1437000,Powiat żuromiński,2018,14.9
1437000,Powiat żuromiński,2019,14.5
1437000,Powiat żuromiński,2020,14.2
1437000,Powiat żuromiński,2021,17.1
1437000,Powiat żuromiński,2022,15.0
1437000,Powiat żuromiński,2023,14.0
1437000,Powiat żuromiński,2024,13.5
1438000,Powiat żyrardowski,2013,16.4
1438000,Powiat żyrardowski,2014,15.4
1438000,Powiat żyrardowski,2015,13.9
1438000,Powiat żyrardowski,2016,13.0
1438000,Powiat żyrardowski,2017,11.1
1438000,Powiat żyrardowski,2018,10.4
1438000,Powiat żyrardowski,2019,9.5
1438000,Powiat żyrardowski,2020,10.6
1438000,Powiat żyrardowski,2021,9.8
1438000,Powiat żyrardowski,2022,8.5
1438000,Powiat żyrardowski,2023,8.4
1438000,Powiat żyrardowski,2024,8.7
1461000,Powiat m. Ostrołęka,2013,16.0
1461000,Powiat m. Ostrołęka,2014,14.9
1461000,Powiat m. Ostrołęka,2015,13.3
1461000,Powiat m. Ostrołęka,2016,12.5
1461000,Powiat m. Ostrołęka,2017,10.2
1461000,Powiat m. Ostrołęka,2018,9.1
1461000,Powiat m. Ostrołęka,2019,8.2
1461000,Powiat m. Ostrołęka,2020,9.3
1461000,Powiat m. Ostrołęka,2021,8.2
1461000,Powiat m. Ostrołęka,2022,7.6
1461000,Powiat m. Ostrołęka,2023,7.7
1461000,Powiat m. Ostrołęka,2024,7.0
1462000,Powiat m. Płock,2013,13.0
1462000,Powiat m. Płock,2014,12.0
1462000,Powiat m. Płock,2015,10.3
1462000,Powiat m. Płock,2016,8.6
1462000,Powiat m. Płock,2017,7.3
1462000,Powiat m. Płock,2018,6.8
1462000,Powiat m. Płock,2019,6.1
1462000,Powiat m. Płock,2020,6.9
1462000,Powiat m. Płock,2021,6.1
1462000,Powiat m. Płock,2022,6.0
1462000,Powiat m. Płock,2023,5.4
1462000,Powiat m. Płock,2024,5.0
1463000,Powiat m. Radom,2013,22.8
1463000,Powiat m. Radom,2014,20.2
1463000,Powiat m. Radom,2015,18.4
1463000,Powiat m. Radom,2016,15.9
1463000,Powiat m. Radom,2017,13.2
1463000,Powiat m. Radom,2018,12.1
1463000,Powiat m. Radom,2019,11.3
1463000,Powiat m. Radom,2020,12.5
1463000,Powiat m. Radom,2021,10.5
1463000,Powiat m. Radom,2022,9.4
1463000,Powiat m. Radom,2023,9.4
1463000,Powiat m. Radom,2024,9.6
1464000,Powiat m. Siedlce,2013,11.8
1464000,Powiat m. Siedlce,2014,9.2
1464000,Powiat m. Siedlce,2015,7.9
1464000,Powiat m. Siedlce,2016,6.8
1464000,Powiat m. Siedlce,2017,5.5
1464000,Powiat m. Siedlce,2018,4.8
1464000,Powiat m. Siedlce,2019,3.9
1464000,Powiat m. Siedlce,2020,4.6
1464000,Powiat m. Siedlce,2021,4.3
1464000,Powiat m. Siedlce,2022,4.0
1464000,Powiat m. Siedlce,2023,3.5
1464000,Powiat m. Siedlce,2024,3.6
1465000,Powiat m. st. Warszawa,2013,4.8
1465000,Powiat m. st. Warszawa,2014,4.2
1465000,Powiat m. st. Warszawa,2015,3.3
1465000,Powiat m. st. Warszawa,2016,2.6
1465000,Powiat m. st. Warszawa,2017,2.0
1465000,Powiat m. st. Warszawa,2018,1.5
1465000,Powiat m. st. Warszawa,2019,1.3
1465000,Powiat m. st. Warszawa,2020,1.8
1465000,Powiat m. st. Warszawa,2021,1.7
1465000,Powiat m. st. Warszawa,2022,1.5
1465000,Powiat m. st. Warszawa,2023,1.3
1465000,Powiat m. st. Warszawa,2024,1.4
1600000,OPOLSKIE,2013,14.2
1600000,OPOLSKIE,2014,11.8
1600000,OPOLSKIE,2015,10.1
1600000,OPOLSKIE,2016,9.0
1600000,OPOLSKIE,2017,7.3
1600000,OPOLSKIE,2018,6.3
1600000,OPOLSKIE,2019,5.8
1600000,OPOLSKIE,2020,6.9
1600000,OPOLSKIE,2021,6.4
1600000,OPOLSKIE,2022,5.9
1600000,OPOLSKIE,2023,5.9
1600000,OPOLSKIE,2024,5.9
1601000,Powiat brzeski,2013,22.7
1601000,Powiat brzeski,2014,17.2
1601000,Powiat brzeski,2015,13.8
1601000,Powiat brzeski,2016,12.6
1601000,Powiat brzeski,2017,10.4
1601000,Powiat brzeski,2018,8.9
1601000,Powiat brzeski,2019,7.8
1601000,Powiat brzeski,2020,8.8
1601000,Powiat brzeski,2021,8.3
1601000,Powiat brzeski,2022,7.9
1601000,Powiat brzeski,2023,8.4
1601000,Powiat brzeski,2024,8.3
1602000,Powiat głubczycki,2013,19.1
1602000,Powiat głubczycki,2014,16.7
1602000,Powiat głubczycki,2015,14.1
1602000,Powiat głubczycki,2016,13.4
1602000,Powiat głubczycki,2017,11.1
1602000,Powiat głubczycki,2018,9.5
1602000,Powiat głubczycki,2019,9.1
1602000,Powiat głubczycki,2020,10.6
1602000,Powiat głubczycki,2021,10.6
1602000,Powiat głubczycki,2022,10.0
1602000,Powiat głubczycki,2023,10.3
1602000,Powiat głubczycki,2024,10.4
1603000,Powiat kędzierzyńsko-kozielski,2013,14.7
1603000,Powiat kędzierzyńsko-kozielski,2014,12.3
1603000,Powiat kędzierzyńsko-kozielski,2015,11.8
1603000,Powiat kędzierzyńsko-kozielski,2016,10.2
1603000,Powiat kędzierzyńsko-kozielski,2017,9.1
1603000,Powiat kędzierzyńsko-kozielski,2018,8.1
1603000,Powiat kędzierzyńsko-kozielski,2019,7.5
1603000,Powiat kędzierzyńsko-kozielski,2020,8.3
1603000,Powiat kędzierzyńsko-kozielski,2021,8.1
1603000,Powiat kędzierzyńsko-kozielski,2022,7.4
1603000,Powiat kędzierzyńsko-kozielski,2023,7.4
1603000,Powiat kędzierzyńsko-kozielski,2024,6.5
1604000,Powiat kluczborski,2013,14.9
1604000,Powiat kluczborski,2014,12.3
1604000,Powiat kluczborski,2015,10.7
1604000,Powiat kluczborski,2016,9.6
1604000,Powiat kluczborski,2017,8.1
1604000,Powiat kluczborski,2018,7.6
1604000,Powiat kluczborski,2019,7.2
1604000,Powiat kluczborski,2020,8.7
1604000,Powiat kluczborski,2021,7.9
1604000,Powiat kluczborski,2022,6.9
1604000,Powiat kluczborski,2023,6.8
1604000,Powiat kluczborski,2024,6.6
1605000,Powiat krapkowicki,2013,9.8
1605000,Powiat krapkowicki,2014,8.6
1605000,Powiat krapkowicki,2015,7.9
1605000,Powiat krapkowicki,2016,6.8
1605000,Powiat krapkowicki,2017,5.5
1605000,Powiat krapkowicki,2018,5.4
1605000,Powiat krapkowicki,2019,5.5
1605000,Powiat krapkowicki,2020,5.9
1605000,Powiat krapkowicki,2021,5.9
1605000,Powiat krapkowicki,2022,5.1
1605000,Powiat krapkowicki,2023,5.1
1605000,Powiat krapkowicki,2024,4.7
1606000,Powiat namysłowski,2013,19.1
1606000,Powiat namysłowski,2014,17.0
1606000,Powiat namysłowski,2015,12.4
1606000,Powiat namysłowski,2016,11.6
1606000,Powiat namysłowski,2017,9.1
1606000,Powiat namysłowski,2018,7.8
1606000,Powiat namysłowski,2019,7.5
1606000,Powiat namysłowski,2020,8.6
1606000,Powiat namysłowski,2021,9.0
1606000,Powiat namysłowski,2022,8.9
1606000,Powiat namysłowski,2023,9.1
1606000,Powiat namysłowski,2024,9.0
1607000,Powiat nyski,2013,20.2
1607000,Powiat nyski,2014,16.8
1607000,Powiat nyski,2015,14.3
1607000,Powiat nyski,2016,12.0
1607000,Powiat nyski,2017,9.4
1607000,Powiat nyski,2018,7.8
1607000,Powiat nyski,2019,7.2
1607000,Powiat nyski,2020,8.9
1607000,Powiat nyski,2021,8.4
1607000,Powiat nyski,2022,7.3
1607000,Powiat nyski,2023,7.3
1607000,Powiat nyski,2024,7.2
1608000,Powiat oleski,2013,10.2
1608000,Powiat oleski,2014,8.6
1608000,Powiat oleski,2015,7.4
1608000,Powiat oleski,2016,6.5
1608000,Powiat oleski,2017,4.9
1608000,Powiat oleski,2018,4.1
1608000,Powiat oleski,2019,4.1
1608000,Powiat oleski,2020,4.8
1608000,Powiat oleski,2021,4.6
1608000,Powiat oleski,2022,4.4
1608000,Powiat oleski,2023,4.5
1608000,Powiat oleski,2024,4.7
1609000,Powiat opolski,2013,14.0
1609000,Powiat opolski,2014,11.7
1609000,Powiat opolski,2015,10.2
1609000,Powiat opolski,2016,9.1
1609000,Powiat opolski,2017,7.8
1609000,Powiat opolski,2018,6.4
1609000,Powiat opolski,2019,5.6
1609000,Powiat opolski,2020,7.4
1609000,Powiat opolski,2021,6.7
1609000,Powiat opolski,2022,5.7
1609000,Powiat opolski,2023,5.7
1609000,Powiat opolski,2024,5.7
1610000,Powiat prudnicki,2013,20.4
1610000,Powiat prudnicki,2014,17.8
1610000,Powiat prudnicki,2015,15.2
1610000,Powiat prudnicki,2016,13.5
1610000,Powiat prudnicki,2017,10.1
1610000,Powiat prudnicki,2018,9.9
1610000,Powiat prudnicki,2019,8.9
1610000,Powiat prudnicki,2020,9.7
1610000,Powiat prudnicki,2021,9.1
1610000,Powiat prudnicki,2022,9.1
1610000,Powiat prudnicki,2023,9.2
1610000,Powiat prudnicki,2024,9.6
1611000,Powiat strzelecki,2013,10.6
1611000,Powiat strzelecki,2014,8.2
1611000,Powiat strzelecki,2015,7.4
1611000,Powiat strzelecki,2016,6.6
1611000,Powiat strzelecki,2017,5.6
1611000,Powiat strzelecki,2018,5.1
1611000,Powiat strzelecki,2019,4.9
1611000,Powiat strzelecki,2020,5.4
1611000,Powiat strzelecki,2021,4.6
1611000,Powiat strzelecki,2022,4.4
1611000,Powiat strzelecki,2023,4.4
1611000,Powiat strzelecki,2024,5.1
1661000,Powiat m. Opole,2013,6.9
1661000,Powiat m. Opole,2014,6.0
1661000,Powiat m. Opole,2015,5.3
1661000,Powiat m. Opole,2016,4.9
1661000,Powiat m. Opole,2017,3.9
1661000,Powiat m. Opole,2018,3.2
1661000,Powiat m. Opole,2019,2.8
1661000,Powiat m. Opole,2020,3.8
1661000,Powiat m. Opole,2021,3.2
1661000,Powiat m. Opole,2022,3.1
1661000,Powiat m. Opole,2023,2.9
1661000,Powiat m. Opole,2024,2.9
1800000,PODKARPACKIE,2013,16.3
1800000,PODKARPACKIE,2014,14.6
1800000,PODKARPACKIE,2015,13.2
1800000,PODKARPACKIE,2016,11.5
1800000,PODKARPACKIE,2017,9.6
1800000,PODKARPACKIE,2018,8.7
1800000,PODKARPACKIE,2019,7.9
1800000,PODKARPACKIE,2020,9.1
1800000,PODKARPACKIE,2021,9.9
1800000,PODKARPACKIE,2022,8.8
1800000,PODKARPACKIE,2023,8.7
1800000,PODKARPACKIE,2024,8.7
1801000,Powiat bieszczadzki,2013,22.2
1801000,Powiat bieszczadzki,2014,20.3
1801000,Powiat bieszczadzki,2015,20.5
1801000,Powiat bieszczadzki,2016,17.9
1801000,Powiat bieszczadzki,2017,15.5
1801000,Powiat bieszczadzki,2018,13.7
1801000,Powiat bieszczadzki,2019,13.5
1801000,Powiat bieszczadzki,2020,15.2
1801000,Powiat bieszczadzki,2021,17.3
1801000,Powiat bieszczadzki,2022,15.7
1801000,Powiat bieszczadzki,2023,15.5
1801000,Powiat bieszczadzki,2024,16.1
1802000,Powiat brzozowski,2013,24.3
1802000,Powiat brzozowski,2014,22.6
1802000,Powiat brzozowski,2015,20.7
1802000,Powiat brzozowski,2016,18.8
1802000,Powiat brzozowski,2017,16.8
1802000,Powiat brzozowski,2018,15.6
1802000,Powiat brzozowski,2019,15.1
1802000,Powiat brzozowski,2020,15.8
1802000,Powiat brzozowski,2021,22.3
1802000,Powiat brzozowski,2022,21.5
1802000,Powiat brzozowski,2023,20.9
1802000,Powiat brzozowski,2024,20.7
1803000,Powiat dębicki,2013,13.9
1803000,Powiat dębicki,2014,12.4
1803000,Powiat dębicki,2015,11.0
1803000,Powiat dębicki,2016,9.3
1803000,Powiat dębicki,2017,6.9
1803000,Powiat dębicki,2018,5.7
1803000,Powiat dębicki,2019,4.4
1803000,Powiat dębicki,2020,5.8
1803000,Powiat dębicki,2021,5.3
1803000,Powiat dębicki,2022,4.7
1803000,Powiat dębicki,2023,4.7
1803000,Powiat dębicki,2024,4.3
1804000,Powiat jarosławski,2013,18.6
1804000,Powiat jarosławski,2014,17.1
1804000,Powiat jarosławski,2015,15.7
1804000,Powiat jarosławski,2016,14.6
1804000,Powiat jarosławski,2017,13.1
1804000,Powiat jarosławski,2018,12.1
1804000,Powiat jarosławski,2019,10.0
1804000,Powiat jarosławski,2020,11.4
