powiat_code,powiat_name,year,total_crimes,total_population,area_km2,population_density,male_population,female_population,gender_ratio,age_15_29,age_30_49,age_50_69,population_change,population_change_pct,crime_rate_per_100k,crime_rate_per_1000,youth_ratio,middle_age_ratio,elderly_ratio,urbanization_category,population_size_category,crime_rate_change,crime_rate_change_pct,unemployment_rate,wage_index,unemployment_category,wage_category,social_risk_score
1607000,Powiat nyski,2024,4074.0,126897.0,1224.0,103.67,61377.0,65520.0,93.68,18323.0,37935.0,35415.0,-1095.0,-0.86,3210.48,32.1,0.1444,0.2989,0.2791,suburban,very_large,-72.53999999999996,-2.21,7.2,86.5,low,medium_low,-0.4401414032395226
1608000,Powiat oleski,2024,1350.0,60798.0,973.0,62.49,29582.0,31216.0,94.77,8705.0,17625.0,17462.0,-483.0,-0.79,2220.47,22.2,0.1432,0.2899,0.2872,rural,large,-421.46,-15.95,4.7,82.7,very_low,medium_low,-0.5632793135657469
1609000,Powiat opolski,2024,2188.0,120754.0,1534.0,78.72,58776.0,61978.0,94.83,16789.0,36975.0,34530.0,-87.0,-0.07,1811.95,18.12,0.139,0.3062,0.286,rural,very_large,46.819999999999936,2.65,5.7,85.3,low,medium_low,-0.6096492690183412
1610000,Powiat prudnicki,2024,1346.0,50875.0,571.0,89.1,24477.0,26398.0,92.72,7458.0,15042.0,14177.0,-568.0,-1.1,2645.7,26.46,0.1466,0.2957,0.2787,rural,medium,-60.21000000000004,-2.23,9.6,84.9,low,medium_low,0.14273823842552855
1611000,Powiat strzelecki,2024,1571.0,70763.0,744.0,95.11,34519.0,36244.0,95.24,9733.0,21959.0,19761.0,-494.0,-0.69,2220.09,22.2,0.1375,0.3103,0.2793,rural,large,-502.4499999999998,-18.46,5.1,92.0,low,medium_high,-1.3131823770025965
1661000,Powiat m. Opole,2024,5221.0,125492.0,149.0,842.23,58724.0,66768.0,87.95,16380.0,40722.0,30953.0,-585.0,-0.46,4160.42,41.6,0.1305,0.3245,0.2467,urban,very_large,158.9000000000001,3.97,2.9,99.2,very_low,medium_high,-2.3551282389082315
1800000,PODKARPACKIE,2024,41164.0,,,,,,,,,,,,,,,,,,,,,8.7,87.1,low,medium_low,-0.21750847102565662
1801000,Powiat bieszczadzki,2024,403.0,20423.0,1139.0,17.93,10025.0,10398.0,96.41,3294.0,6144.0,5677.0,-178.0,-0.86,1973.27,19.73,0.1613,0.3008,0.278,rural,small,-526.6100000000001,-21.07,16.1,86.0,high,medium_low,1.2402936107732312
1802000,Powiat brzozowski,2024,1069.0,62822.0,539.0,116.55,31087.0,31735.0,97.96,10969.0,18063.0,16095.0,-381.0,-0.6,1701.63,17.02,0.1746,0.2875,0.2562,suburban,large,453.2700000000002,36.31,20.7,80.9,high,medium_low,2.537514537994461
1803000,Powiat dębicki,2024,2946.0,131981.0,777.0,169.86,65182.0,66799.0,97.58,21748.0,39939.0,33470.0,-634.0,-0.48,2232.14,22.32,0.1648,0.3026,0.2536,suburban,very_large,-11.200000000000273,-0.5,4.3,82.5,very_low,medium_low,-0.6191064243937745
1804000,Powiat jarosławski,2024,1589.0,115103.0,1029.0,111.86,56266.0,58837.0,95.63,19115.0,34305.0,29771.0,-762.0,-0.66,1380.5,13.81,0.1661,0.298,0.2586,suburban,very_large,28.930000000000064,2.14,11.0,83.5,medium,medium_low,0.5240708588462902
1805000,Powiat jasielski,2024,1634.0,108084.0,831.0,130.06,53097.0,54987.0,96.56,17421.0,31524.0,29562.0,-735.0,-0.68,1511.79,15.12,0.1612,0.2917,0.2735,suburban,very_large,-44.92000000000007,-2.89,12.9,83.8,medium,medium_low,0.8468017905840564
1806000,Powiat kolbuszowski,2024,982.0,60895.0,773.0,78.78,30304.0,30591.0,99.06,10602.0,18498.0,15384.0,-265.0,-0.43,1612.61,16.13,0.1741,0.3038,0.2526,rural,large,-277.51,-14.68,8.2,78.7,low,low,0.43432312618202806
1807000,Powiat krośnieński,2024,1677.0,108034.0,992.0,108.91,53202.0,54832.0,97.03,18176.0,31410.0,28034.0,-625.0,-0.58,1552.29,15.52,0.1682,0.2907,0.2595,suburban,very_large,-3.0299999999999727,-0.19,8.8,76.9,low,low,0.7040015249467338
1808000,Powiat leżajski,2024,1025.0,66263.0,584.0,113.46,32674.0,33589.0,97.28,11364.0,19437.0,17250.0,-435.0,-0.65,1546.87,15.47,0.1715,0.2933,0.2603,suburban,large,4.099999999999909,0.27,14.0,81.8,medium,medium_low,1.2261078777100818
1809000,Powiat lubaczowski,2024,756.0,51997.0,1308.0,39.75,25776.0,26221.0,98.3,8593.0,15201.0,14182.0,-568.0,-1.08,1453.93,14.54,0.1653,0.2923,0.2727,rural,medium,107.02999999999996,7.95,10.0,82.7,low,medium_low,0.4110656149937441
1810000,Powiat łańcucki,2024,1863.0,80749.0,452.0,178.65,39785.0,40964.0,97.12,13364.0,24518.0,19199.0,-95.0,-0.12,2307.15,23.07,0.1655,0.3036,0.2378,suburban,large,393.59000000000015,20.57,9.5,82.0,low,medium_low,0.3811255262849949
1811000,Powiat mielecki,2024,2935.0,132484.0,881.0,150.38,65155.0,67329.0,96.77,21305.0,40492.0,32722.0,-499.0,-0.38,2215.36,22.15,0.1608,0.3056,0.247,suburban,very_large,-126.28999999999996,-5.39,5.3,86.7,low,medium_low,-0.8071432236731612
1812000,Powiat niżański,2024,1638.0,63189.0,786.0,80.39,31076.0,32113.0,96.77,10410.0,18852.0,17369.0,-544.0,-0.85,2592.22,25.92,0.1647,0.2983,0.2749,rural,large,1051.4199999999998,68.24,16.3,78.2,high,low,1.9676872075820286
1813000,Powiat przemyski,2024,934.0,70688.0,1211.0,58.37,35271.0,35417.0,99.59,12441.0,20710.0,18637.0,-443.0,-0.62,1321.3,13.21,0.176,0.293,0.2637,rural,large,63.059999999999945,5.01,15.7,79.8,high,low,1.7157171642956721
1814000,Powiat przeworski,2024,1252.0,75370.0,698.0,107.98,37058.0,38312.0,96.73,12969.0,22305.0,19202.0,-369.0,-0.49,1661.14,16.61,0.1721,0.2959,0.2548,suburban,large,291.96000000000004,21.32,13.3,79.5,medium,low,1.3010668996749355
1815000,Powiat ropczycko-sędziszowski,2024,1488.0,74083.0,548.0,135.19,36603.0,37480.0,97.66,12728.0,22426.0,17683.0,56.0,0.08,2008.56,20.09,0.1718,0.3027,0.2387,suburban,large,425.3499999999999,26.87,10.7,82.8,medium,medium_low,0.5308985032907292
1816000,Powiat rzeszowski,2024,2208.0,176821.0,1145.0,154.43,87577.0,89244.0,98.13,29490.0,54887.0,41754.0,1044.0,0.59,1248.72,12.49,0.1668,0.3104,0.2361,suburban,very_large,-3.430000000000064,-0.27,7.4,87.5,low,medium_low,-0.491915447478079
1817000,Powiat sanocki,2024,2211.0,89001.0,1156.0,76.99,43443.0,45558.0,95.36,14174.0,26272.0,23781.0,-742.0,-0.83,2484.24,24.84,0.1593,0.2952,0.2672,rural,large,67.33999999999969,2.79,8.7,82.2,low,medium_low,0.21634623819389215
1818000,Powiat stalowowolski,2024,2228.0,100034.0,832.0,120.23,48464.0,51570.0,93.98,14730.0,30240.0,26513.0,-857.0,-0.85,2227.24,22.27,0.1472,0.3023,0.265,suburban,very_large,398.52999999999975,21.79,5.3,88.2,low,medium_low,-0.9399558897607783
1819000,Powiat strzyżowski,2024,791.0,58775.0,503.0,116.85,29178.0,29597.0,98.58,9940.0,17378.0,15349.0,-426.0,-0.72,1345.81,13.46,0.1691,0.2957,0.2611,suburban,medium,111.02999999999996,8.99,17.2,77.8,high,low,2.1685587177280743
1820000,Powiat tarnobrzeski,2024,941.0,50550.0,521.0,97.02,24754.0,25796.0,95.96,8193.0,14942.0,13552.0,-385.0,-0.76,1861.52,18.62,0.1621,0.2956,0.2681,rural,medium,-2624.59,-58.5,7.4,85.4,low,medium_low,-0.3059777149554155
1821000,Powiat leski,2024,614.0,25224.0,835.0,30.21,12381.0,12843.0,96.4,3851.0,7487.0,6918.0,-173.0,-0.68,2434.19,24.34,0.1527,0.2968,0.2743,rural,small,520.5800000000002,27.2,19.2,86.5,high,medium_low,1.7659225859517775
1861000,Powiat m. Krosno,2024,1340.0,43594.0,45.0,968.76,20527.0,23067.0,88.99,5848.0,13056.0,11396.0,-466.0,-1.06,3073.82,30.74,0.1341,0.2995,0.2614,urban,medium,-795.8999999999996,-20.57,3.0,81.2,very_low,medium_low,-0.7429923792802307
1862000,Powiat m. Przemyśl,2024,2303.0,55292.0,46.0,1202.0,25842.0,29450.0,87.75,7401.0,16124.0,15705.0,-758.0,-1.35,4165.16,41.65,0.1339,0.2916,0.284,metro,medium,1251.69,42.96,10.1,84.9,medium,medium_low,0.2346575713084994
1863000,Powiat m. Rzeszów,2024,4966.0,198317.0,129.0,1537.34,94162.0,104155.0,90.41,28696.0,68415.0,42873.0,1049.0,0.53,2504.07,25.04,0.1447,0.345,0.2162,metro,very_large,-396.5499999999997,-13.67,4.0,100.6,very_low,high,-2.276864194914137
1864000,Powiat m. Tarnobrzeg,2024,1371.0,43224.0,85.0,508.52,20542.0,22682.0,90.57,5949.0,12326.0,12499.0,-488.0,-1.12,3171.85,31.72,0.1376,0.2852,0.2892,urban,medium,-271.1399999999999,-7.88,6.7,84.2,low,medium_low,-0.3284146481214807
2000000,PODLASKIE,2024,27397.0,,,,,,,,,,,,,,,,,,,,,6.9,91.0,low,medium_high,-0.8937310012321568
2001000,Powiat augustowski,2024,1128.0,54022.0,1659.0,32.56,26448.0,27574.0,95.92,8701.0,15408.0,14869.0,-427.0,-0.78,2088.04,20.88,0.1611,0.2852,0.2752,rural,medium,-883.5500000000002,-29.73,10.3,88.3,medium,medium_low,-0.02961673867024367
2002000,Powiat białostocki,2024,2611.0,159170.0,2977.0,53.47,78508.0,80662.0,97.33,24158.0,49047.0,40665.0,1274.0,0.81,1640.38,16.4,0.1518,0.3081,0.2555,rural,very_large,-310.89999999999986,-15.93,7.3,83.0,low,medium_low,-0.11186131579182174
2003000,Powiat bielski,2024,918.0,49987.0,1385.0,36.09,24613.0,25374.0,97.0,7244.0,13583.0,13919.0,-609.0,-1.2,1836.48,18.36,0.1449,0.2717,0.2785,rural,medium,-246.69000000000003,-11.84,4.7,97.3,very_low,medium_high,-1.8559892634852204
2004000,Powiat grajewski,2024,835.0,43756.0,967.0,45.25,21582.0,22174.0,97.33,7320.0,12456.0,12124.0,-466.0,-1.05,1908.31,19.08,0.1673,0.2847,0.2771,rural,medium,-328.1300000000001,-14.67,11.3,93.0,medium,medium_high,-0.2619244266455028
2005000,Powiat hajnowski,2024,747.0,38237.0,1624.0,23.54,18466.0,19771.0,93.4,4974.0,10035.0,11378.0,-580.0,-1.49,1953.61,19.54,0.1301,0.2624,0.2976,rural,medium,-491.2000000000001,-20.09,8.4,88.0,low,medium_low,-0.35234767040800974
2006000,Powiat kolneński,2024,543.0,35440.0,940.0,37.7,17829.0,17611.0,101.24,6417.0,10003.0,9557.0,-262.0,-0.73,1532.17,15.32,0.1811,0.2823,0.2697,rural,medium,33.65000000000009,2.25,13.9,83.5,medium,medium_low,1.0572029895675212
2007000,Powiat łomżyński,2024,1542.0,49496.0,1355.0,36.53,24970.0,24526.0,101.81,8599.0,14286.0,13032.0,-112.0,-0.23,3115.4,31.15,0.1737,0.2886,0.2633,rural,medium,700.4700000000003,29.01,5.1,92.9,low,medium_high,-1.3928699766551675
2008000,Powiat moniecki,2024,1063.0,36975.0,1382.0,26.75,18326.0,18649.0,98.27,6010.0,10641.0,10196.0,-383.0,-1.03,2874.92,28.75,0.1625,0.2878,0.2758,rural,medium,993.13,52.78,7.0,86.5,low,medium_low,-0.476909136392711
2009000,Powiat sejneński,2024,408.0,18434.0,855.0,21.56,9170.0,9264.0,98.99,3000.0,5084.0,5191.0,-211.0,-1.13,2213.3,22.13,0.1627,0.2758,0.2816,rural,small,287.85000000000014,14.95,10.8,77.5,medium,low,1.0185537900435708
2010000,Powiat siemiatycki,2024,853.0,40212.0,1459.0,27.56,19673.0,20539.0,95.78,6359.0,10623.0,11722.0,-424.0,-1.04,2121.26,21.21,0.1581,0.2642,0.2915,rural,medium,-243.63999999999987,-10.3,6.4,84.5,low,medium_low,-0.41012878106878636
2011000,Powiat sokólski,2024,1623.0,60592.0,2054.0,29.5,29878.0,30714.0,97.28,9489.0,16820.0,17267.0,-654.0,-1.07,2678.57,26.79,0.1566,0.2776,0.285,rural,large,-1574.77,-37.02,10.8,84.6,medium,medium_low,0.3899071705621832
2012000,Powiat suwalski,2024,465.0,34585.0,1307.0,26.46,17697.0,16888.0,104.79,6165.0,9617.0,9082.0,-50.0,-0.14,1344.51,13.45,0.1783,0.2781,0.2626,rural,medium,-278.1300000000001,-17.14,5.3,82.8,low,medium_low,-0.4618302918453559
2013000,Powiat wysokomazowiecki,2024,1312.0,52834.0,1289.0,40.99,26497.0,26337.0,100.61,8751.0,14723.0,13850.0,-572.0,-1.07,2483.25,24.83,0.1656,0.2787,0.2621,rural,medium,811.1500000000001,48.51,7.1,91.1,low,medium_high,-0.8658174458181425
2014000,Powiat zambrowski,2024,1180.0,41109.0,733.0,56.08,20411.0,20698.0,98.61,6720.0,11783.0,11177.0,-261.0,-0.63,2870.42,28.7,0.1635,0.2866,0.2719,rural,medium,276.75,10.67,6.5,87.0,low,medium_low,-0.6130993579715542
2061000,Powiat m. Białystok,2024,8319.0,290386.0,102.0,2846.92,136056.0,154330.0,88.16,42247.0,93061.0,72095.0,-1302.0,-0.45,2864.81,28.65,0.1455,0.3205,0.2483,metro,very_large,-330.73,-10.35,5.0,96.0,very_low,medium_high,-1.68573335314617
2062000,Powiat m. Łomża,2024,1346.0,59263.0,33.0,1795.85,28144.0,31119.0,90.44,8359.0,18038.0,16425.0,-448.0,-0.75,2271.23,22.71,0.141,0.3044,0.2772,metro,medium,-929.19,-29.03,6.7,91.4,low,medium_high,-0.9659154453420435
2063000,Powiat m. Suwałki,2024,2504.0,68143.0,66.0,1032.47,32533.0,35610.0,91.36,10448.0,20998.0,18055.0,-88.0,-0.13,3674.63,36.75,0.1533,0.3081,0.265,metro,large,-412.9499999999998,-10.1,5.6,85.7,low,medium_low,-0.6634498465516339
2200000,POMORSKIE,2024,86952.0,,,,,,,,,,,,,,,,,,,,,4.6,99.9,very_low,medium_high,-2.104581751280352
2201000,Powiat bytowski,2024,2681.0,76266.0,2192.0,34.79,38041.0,38225.0,99.52,13128.0,22208.0,19121.0,-236.0,-0.31,3515.33,35.15,0.1721,0.2912,0.2507,rural,large,1060.4899999999998,43.2,8.7,86.0,low,medium_low,-0.12011251589473784
2202000,Powiat chojnicki,2024,2375.0,95536.0,1364.0,70.04,46964.0,48572.0,96.69,16761.0,27617.0,23633.0,-488.0,-0.51,2485.97,24.86,0.1754,0.2891,0.2474,rural,large,113.64999999999964,4.79,8.6,81.7,low,medium_low,0.24223326031317047
2203000,Powiat człuchowski,2024,1261.0,52747.0,1575.0,33.49,26012.0,26735.0,97.3,8466.0,15589.0,14181.0,-388.0,-0.73,2390.66,23.91,0.1605,0.2955,0.2688,rural,medium,-108.63000000000012,-4.35,9.9,84.7,low,medium_low,0.2155981936336604
2204000,Powiat gdański,2024,3365.0,133490.0,794.0,168.12,65734.0,67756.0,97.02,21843.0,45703.0,28999.0,1762.0,1.34,2520.79,25.21,0.1636,0.3424,0.2172,suburban,very_large,-1236.19,-32.9,3.7,90.7,very_low,medium_high,-1.4554521984656472
2205000,Powiat kartuski,2024,3427.0,155382.0,1120.0,138.73,77575.0,77807.0,99.7,28045.0,47507.0,32584.0,1569.0,1.02,2205.53,22.06,0.1805,0.3057,0.2097,suburban,very_large,-4749.02,-68.29,2.4,84.9,very_low,medium_low,-1.1809001550892515
2206000,Powiat kościerski,2024,1827.0,72113.0,1166.0,61.85,35863.0,36250.0,98.93,13058.0,20752.0,17348.0,-89.0,-0.12,2533.52,25.34,0.1811,0.2878,0.2406,rural,large,-1.0399999999999636,-0.04,7.2,82.9,low,medium_low,-0.1213910046292418
2207000,Powiat kwidzyński,2024,2434.0,79612.0,835.0,95.34,39244.0,40368.0,97.22,13619.0,24469.0,20119.0,-534.0,-0.67,3057.33,30.57,0.1711,0.3074,0.2527,rural,large,147.63999999999987,5.07,7.4,86.9,low,medium_low,-0.4387903810430327
2208000,Powiat lęborski,2024,2151.0,63448.0,708.0,89.62,30922.0,32526.0,95.07,10539.0,18635.0,16131.0,-229.0,-0.36,3390.18,33.9,0.1661,0.2937,0.2542,rural,large,-12.930000000000293,-0.38,10.3,86.9,medium,medium_low,0.0943417496781983
2209000,Powiat malborski,2024,1723.0,60351.0,494.0,122.17,29340.0,31011.0,94.61,9589.0,17994.0,16113.0,-296.0,-0.49,2854.97,28.55,0.1589,0.2982,0.267,suburban,large,-317.49000000000024,-10.01,8.5,82.3,low,medium_low,0.17072432730152998
2210000,Powiat nowodworski,2024,1147.0,33392.0,914.0,36.53,16536.0,16856.0,98.1,5533.0,9937.0,8979.0,-234.0,-0.7,3434.95,34.35,0.1657,0.2976,0.2689,rural,medium,-790.9499999999998,-18.72,10.7,87.3,medium,medium_low,0.13246050502787754
2211000,Powiat pucki,2024,2265.0,92383.0,868.0,106.43,45519.0,46864.0,97.13,15802.0,28731.0,22302.0,719.0,0.78,2451.75,24.52,0.171,0.311,0.2414,suburban,large,-446.8800000000001,-15.42,5.6,89.1,low,medium_low,-0.9644918896835655
2212000,Powiat słupski,2024,2302.0,95888.0,2300.0,41.69,47834.0,48054.0,99.54,15592.0,29206.0,25125.0,-405.0,-0.42,2400.72,24.01,0.1626,0.3046,0.262,rural,large,-346.1000000000004,-12.6,7.6,83.0,low,medium_low,-0.05670971606203923
2213000,Powiat starogardzki,2024,3969.0,124774.0,1346.0,92.7,61505.0,63269.0,97.21,21420.0,37471.0,30921.0,-351.0,-0.28,3180.95,31.81,0.1717,0.3003,0.2478,rural,very_large,75.25999999999976,2.42,5.7,94.6,low,medium_high,-1.4330877987615676
2214000,Powiat tczewski,2024,3735.0,110511.0,697.0,158.55,54030.0,56481.0,95.66,18515.0,33484.0,27835.0,-726.0,-0.65,3379.75,33.8,0.1675,0.303,0.2519,suburban,very_large,49.92000000000007,1.5,5.7,90.9,low,medium_high,-1.1054832224121127
2215000,Powiat wejherowski,2024,6484.0,230818.0,1288.0,179.21,113724.0,117094.0,97.12,39345.0,73128.0,52744.0,1372.0,0.6,2809.14,28.09,0.1705,0.3168,0.2285,suburban,very_large,-26.820000000000164,-0.95,5.5,84.5,low,medium_low,-0.5755835802581339
2216000,Powiat sztumski,2024,726.0,37836.0,731.0,51.76,18833.0,19003.0,99.11,6355.0,11179.0,10290.0,-505.0,-1.32,1918.81,19.19,0.168,0.2955,0.272,rural,medium,-19.059999999999945,-0.98,4.9,86.0,very_low,medium_low,-0.8186994458053162
2261000,Powiat m. Gdańsk,2024,27257.0,488651.0,683.0,715.45,231144.0,257507.0,89.76,73398.0,167763.0,105773.0,1280.0,0.26,5578.01,55.78,0.1502,0.3433,0.2165,urban,very_large,77.07000000000062,1.4,2.5,117.1,very_low,high,-4.01356152052684
2262000,Powiat m. Gdynia,2024,11725.0,240084.0,391.0,614.03,112733.0,127351.0,88.52,33219.0,76745.0,58396.0,-1105.0,-0.46,4883.71,48.84,0.1384,0.3197,0.2432,urban,very_large,1167.9499999999998,31.43,2.3,104.3,very_low,high,-2.9169945030656943
2263000,Powiat m. Słupsk,2024,4030.0,84767.0,53.0,1599.38,39366.0,45401.0,86.71,11311.0,25462.0,22785.0,-737.0,-0.86,4754.21,47.54,0.1334,0.3004,0.2688,metro,large,-23.340000000000146,-0.49,3.9,90.5,very_low,medium_high,-1.4009761098341096
2264000,Powiat m. Sopot,2024,2068.0,31444.0,28.0,1123.0,14418.0,17026.0,84.68,4005.0,9057.0,8076.0,-459.0,-1.44,6576.77,65.77,0.1274,0.288,0.2568,metro,medium,-1394.2699999999995,-17.49,2.1,111.6,very_low,high,-3.6001172111786195
2400000,ŚLĄSKIE,2024,164504.0,,,,,,,,,,,,,,,,,,,,,3.6,98.9,very_low,medium_high,-2.199878639654549
2401000,Powiat będziński,2024,6007.0,143640.0,364.0,394.62,68633.0,75007.0,91.5,19323.0,43457.0,39122.0,-1045.0,-0.72,4181.98,41.82,0.1345,0.3025,0.2724,urban,very_large,-1312.0200000000004,-23.88,5.5,87.9,low,medium_low,-0.8766256233900668
2402000,Powiat bielski,2024,3064.0,165708.0,458.0,361.81,81032.0,84676.0,95.7,25675.0,50219.0,42009.0,-116.0,-0.07,1849.04,18.49,0.1549,0.3031,0.2535,urban,very_large,-254.38999999999987,-12.09,3.2,87.8,very_low,medium_low,-1.2906003769125576
2403000,Powiat cieszyński,2024,5019.0,173694.0,730.0,237.94,84213.0,89481.0,94.11,26841.0,50663.0,45214.0,-1100.0,-0.63,2889.56,28.9,0.1545,0.2917,0.2603,suburban,very_large,-452.09000000000015,-13.53,4.8,87.2,very_low,medium_low,-0.9433334452520044
2404000,Powiat częstochowski,2024,2614.0,131042.0,1522.0,86.1,64268.0,66774.0,96.25,19743.0,38336.0,36618.0,-527.0,-0.4,1994.78,19.95,0.1507,0.2925,0.2794,rural,very_large,316.56999999999994,18.86,6.4,85.3,low,medium_low,-0.48096220298218195
2405000,Powiat gliwicki,2024,3660.0,112952.0,665.0,169.85,54786.0,58166.0,94.19,16291.0,34675.0,30143.0,-228.0,-0.2,3240.31,32.4,0.1442,0.307,0.2669,suburban,very_large,649.75,25.08,3.3,92.2,very_low,medium_high,-1.661800330859641
2406000,Powiat kłobucki,2024,1482.0,81495.0,889.0,91.67,40094.0,41401.0,96.84,12716.0,23508.0,22570.0,-469.0,-0.57,1818.52,18.19,0.156,0.2885,0.2769,rural,large,-360.4900000000002,-16.54,7.8,80.6,low,medium_low,0.19255828283133725
2407000,Powiat lubliniecki,2024,1590.0,74419.0,822.0,90.53,36632.0,37787.0,96.94,11224.0,22429.0,20288.0,-468.0,-0.62,2136.55,21.37,0.1508,0.3014,0.2726,rural,large,-851.9499999999998,-28.51,5.2,88.0,low,medium_low,-0.9406314008590232
2408000,Powiat mikołowski,2024,3550.0,100019.0,233.0,429.27,48679.0,51340.0,94.82,14739.0,31189.0,25422.0,17.0,0.02,3549.33,35.49,0.1474,0.3118,0.2542,urban,very_large,-145.5999999999999,-3.94,3.0,89.2,very_low,medium_low,-1.4513265984141892
2409000,Powiat myszkowski,2024,2988.0,67049.0,479.0,139.98,32210.0,34839.0,92.45,9723.0,19218.0,18818.0,-524.0,-0.78,4456.44,44.56,0.145,0.2866,0.2807,suburban,large,780.4199999999996,21.23,5.5,83.1,low,medium_low,-0.4516250919096907
2410000,Powiat pszczyński,2024,2624.0,110722.0,471.0,235.08,54149.0,56573.0,95.72,17879.0,33558.0,28638.0,-55.0,-0.05,2369.9,23.7,0.1615,0.3031,0.2586,suburban,very_large,-551.2799999999997,-18.87,3.0,88.8,very_low,medium_low,-1.4159098874574907
2411000,Powiat raciborski,2024,4186.0,98665.0,544.0,181.37,47462.0,51203.0,92.69,13856.0,29875.0,28005.0,-667.0,-0.67,4242.64,42.43,0.1404,0.3028,0.2838,suburban,large,-1047.6999999999998,-19.8,3.4,90.9,very_low,medium_high,-1.5283121536737787
2412000,Powiat rybnicki,2024,1376.0,76250.0,224.0,340.4,37346.0,38904.0,96.0,11767.0,23248.0,19815.0,-416.0,-0.54,1804.59,18.05,0.1543,0.3049,0.2599,urban,large,-575.8700000000001,-24.19,5.0,88.0,very_low,medium_low,-0.9773991340122116
2413000,Powiat tarnogórski,2024,4454.0,138856.0,644.0,215.61,67128.0,71728.0,93.59,19396.0,42796.0,36851.0,-304.0,-0.22,3207.64,32.08,0.1397,0.3082,0.2654,suburban,very_large,365.5899999999997,12.86,4.4,95.4,very_low,medium_high,-1.7429114861706887
2414000,Powiat bieruńsko-lędziński,2024,1582.0,59400.0,158.0,375.95,29260.0,30140.0,97.08,9050.0,18158.0,15675.0,-43.0,-0.07,2663.3,26.63,0.1524,0.3057,0.2639,urban,medium,175.20000000000027,7.04,1.4,83.6,very_low,medium_low,-1.249634510245924
2415000,Powiat wodzisławski,2024,5402.0,149463.0,287.0,520.78,72524.0,76939.0,94.26,22370.0,44264.0,39911.0,-806.0,-0.54,3614.27,36.14,0.1497,0.2962,0.267,urban,very_large,-11.889999999999873,-0.33,4.2,83.3,very_low,medium_low,-0.7083237128837641
2416000,Powiat zawierciański,2024,3394.0,110383.0,1004.0,109.94,53316.0,57067.0,93.43,15638.0,31502.0,31094.0,-1245.0,-1.12,3074.75,30.75,0.1417,0.2854,0.2817,suburban,very_large,-253.27,-7.61,5.6,90.2,low,medium_high,-1.0618878448144855
2417000,Powiat żywiecki,2024,4629.0,148090.0,1040.0,142.39,72377.0,75713.0,95.59,24109.0,43612.0,38777.0,-739.0,-0.5,3125.8,31.26,0.1628,0.2945,0.2618,suburban,very_large,311.1600000000003,11.06,5.7,87.0,low,medium_low,-0.7601702905843075
2461000,Powiat m. Bielsko-Biała,2024,6806.0,164318.0,124.0,1325.15,77707.0,86611.0,89.72,21864.0,50853.0,40970.0,-1448.0,-0.87,4141.97,41.42,0.1331,0.3095,0.2493,metro,very_large,-3.0299999999997453,-0.07,2.1,94.9,very_low,medium_high,-2.1214695287364824
2462000,Powiat m. Bytom,2024,6104.0,146290.0,69.0,2120.14,69661.0,76629.0,90.91,20924.0,45258.0,39815.0,-1469.0,-0.99,4172.53,41.73,0.143,0.3094,0.2722,metro,very_large,-506.0300000000007,-10.82,7.9,95.5,low,medium_high,-1.1083303337290666
2463000,Powiat m. Chorzów,2024,5305.0,99420.0,33.0,3012.73,47118.0,52302.0,90.09,14708.0,30642.0,25838.0,-1173.0,-1.17,5335.95,53.36,0.1479,0.3082,0.2599,metro,large,574.1899999999996,12.06,3.5,87.1,very_low,medium_low,-1.1734695330085534
2464000,Powiat m. Częstochowa,2024,7603.0,203615.0,160.0,1272.59,95098.0,108517.0,87.63,26348.0,59557.0,57215.0,-2354.0,-1.14,3734.01,37.34,0.1294,0.2925,0.281,metro,very_large,4.8100000000004,0.13,3.5,90.7,very_low,medium_high,-1.4922199316188354
2465000,Powiat m. Dąbrowa Górnicza,2024,6812.0,112408.0,189.0,594.75,53499.0,58909.0,90.82,14413.0,34967.0,30434.0,-1052.0,-0.93,6060.07,60.6,0.1282,0.3111,0.2707,urban,very_large,288.8699999999999,5.01,4.1,101.7,very_low,high,-2.3558762834684632
2466000,Powiat m. Gliwice,2024,8912.0,168248.0,134.0,1255.58,80290.0,87958.0,91.28,22032.0,53018.0,43442.0,-1667.0,-0.98,5296.94,52.97,0.1309,0.3151,0.2582,metro,very_large,595.1799999999994,12.66,2.1,108.9,very_low,high,-3.3610544122209096
2467000,Powiat m. Jastrzębie-Zdrój,2024,2778.0,81338.0,85.0,956.92,39329.0,42009.0,93.62,12268.0,23011.0,21865.0,-963.0,-1.17,3415.38,34.15,0.1508,0.2829,0.2688,urban,large,-447.27,-11.58,3.4,150.2,very_low,high,-6.778839553004244
2468000,Powiat m. Jaworzno,2024,3746.0,86075.0,152.0,566.28,41517.0,44558.0,93.18,11758.0,26292.0,24313.0,-737.0,-0.85,4352.02,43.52,0.1366,0.3055,0.2825,urban,large,-6670.65,-60.52,3.8,106.2,very_low,high,-2.8094658814610973
2469000,Powiat m. Katowice,2024,18521.0,278885.0,165.0,1690.21,131505.0,147380.0,89.23,38260.0,88796.0,71386.0,-305.0,-0.11,6641.09,66.41,0.1372,0.3184,0.256,metro,very_large,-437.59999999999945,-6.18,1.0,116.5,very_low,high,-4.236194452740706
2470000,Powiat m. Mysłowice,2024,2329.0,70741.0,66.0,1071.83,34133.0,36608.0,93.24,9945.0,22186.0,18949.0,-539.0,-0.76,3292.29,32.92,0.1406,0.3136,0.2679,metro,large,-142.05000000000018,-4.14,4.2,84.9,very_low,medium_low,-0.8499905567105566
