powiat_code,powiat_name,year,total_crimes,total_population,area_km2,population_density,male_population,female_population,gender_ratio,age_15_29,age_30_49,age_50_69,population_change,population_change_pct,crime_rate_per_100k,crime_rate_per_1000,youth_ratio,middle_age_ratio,elderly_ratio,urbanization_category,population_size_category,crime_rate_change,crime_rate_change_pct
2013000,Powiat wysokomazowiecki,2024,943.0,52834.0,1289.0,40.99,26497.0,26337.0,100.61,8751.0,14723.0,13850.0,-572.0,-1.07,1784.84,17.85,0.1656,0.2787,0.2621,rural,medium,852.3599999999999,91.41
2014000,Powiat zambrowski,2024,736.0,41109.0,733.0,56.08,20411.0,20698.0,98.61,6720.0,11783.0,11177.0,-261.0,-0.63,1790.36,17.9,0.1635,0.2866,0.2719,rural,medium,383.53999999999996,27.26
2061000,Powiat m. Białystok,2024,4987.0,290386.0,102.0,2846.92,136056.0,154330.0,88.16,42247.0,93061.0,72095.0,-1302.0,-0.45,1717.37,17.17,0.1455,0.3205,0.2483,metro,very_large,-307.0500000000002,-15.17
2062000,Powiat m. Łomża,2024,761.0,59263.0,33.0,1795.85,28144.0,31119.0,90.44,8359.0,18038.0,16425.0,-448.0,-0.75,1284.11,12.84,0.141,0.3044,0.2772,metro,medium,-762.4100000000001,-37.25
2063000,Powiat m. Suwałki,2024,1589.0,68143.0,66.0,1032.47,32533.0,35610.0,91.36,10448.0,20998.0,18055.0,-88.0,-0.13,2331.86,23.32,0.1533,0.3081,0.265,metro,large,-370.7199999999998,-13.72
2200000,POMORSKIE,2024,55120.0,,,,,,,,,,,,,,,,,,,,
2201000,Powiat bytowski,2024,1880.0,76266.0,2192.0,34.79,38041.0,38225.0,99.52,13128.0,22208.0,19121.0,-236.0,-0.31,2465.06,24.65,0.1721,0.2912,0.2507,rural,large,1157.8999999999999,88.58
2202000,Powiat chojnicki,2024,1418.0,95536.0,1364.0,70.04,46964.0,48572.0,96.69,16761.0,27617.0,23633.0,-488.0,-0.51,1484.26,14.84,0.1754,0.2891,0.2474,rural,large,176.25,13.47
2203000,Powiat człuchowski,2024,732.0,52747.0,1575.0,33.49,26012.0,26735.0,97.3,8466.0,15589.0,14181.0,-388.0,-0.73,1387.76,13.88,0.1605,0.2955,0.2688,rural,medium,-35.02999999999997,-2.46
2204000,Powiat gdański,2024,1956.0,133490.0,794.0,168.12,65734.0,67756.0,97.02,21843.0,45703.0,28999.0,1762.0,1.34,1465.28,14.65,0.1636,0.3424,0.2172,suburban,very_large,-665.6299999999999,-31.24
2205000,Powiat kartuski,2024,2047.0,155382.0,1120.0,138.73,77575.0,77807.0,99.7,28045.0,47507.0,32584.0,1569.0,1.02,1317.4,13.17,0.1805,0.3057,0.2097,suburban,very_large,-2282.43,-63.4
2206000,Powiat kościerski,2024,1062.0,72113.0,1166.0,61.85,35863.0,36250.0,98.93,13058.0,20752.0,17348.0,-89.0,-0.12,1472.69,14.73,0.1811,0.2878,0.2406,rural,large,-30.039999999999964,-2.0
2207000,Powiat kwidzyński,2024,1441.0,79612.0,835.0,95.34,39244.0,40368.0,97.22,13619.0,24469.0,20119.0,-534.0,-0.67,1810.03,18.1,0.1711,0.3074,0.2527,rural,large,267.8399999999999,17.37
2208000,Powiat lęborski,2024,1312.0,63448.0,708.0,89.62,30922.0,32526.0,95.07,10539.0,18635.0,16131.0,-229.0,-0.36,2067.84,20.68,0.1661,0.2937,0.2542,rural,large,118.94000000000005,6.1
2209000,Powiat malborski,2024,932.0,60351.0,494.0,122.17,29340.0,31011.0,94.61,9589.0,17994.0,16113.0,-296.0,-0.49,1544.3,15.44,0.1589,0.2982,0.267,suburban,large,-248.03999999999996,-13.84
2210000,Powiat nowodworski,2024,770.0,33392.0,914.0,36.53,16536.0,16856.0,98.1,5533.0,9937.0,8979.0,-234.0,-0.7,2305.94,23.06,0.1657,0.2976,0.2689,rural,medium,-322.98,-12.29
2211000,Powiat pucki,2024,1227.0,92383.0,868.0,106.43,45519.0,46864.0,97.13,15802.0,28731.0,22302.0,719.0,0.78,1328.17,13.28,0.171,0.311,0.2414,suburban,large,-232.97000000000003,-14.92
2212000,Powiat słupski,2024,1366.0,95888.0,2300.0,41.69,47834.0,48054.0,99.54,15592.0,29206.0,25125.0,-405.0,-0.42,1424.58,14.25,0.1626,0.3046,0.262,rural,large,-172.6300000000001,-10.81
2213000,Powiat starogardzki,2024,2228.0,124774.0,1346.0,92.7,61505.0,63269.0,97.21,21420.0,37471.0,30921.0,-351.0,-0.28,1785.63,17.86,0.1717,0.3003,0.2478,rural,very_large,159.26000000000022,9.79
2214000,Powiat tczewski,2024,2536.0,110511.0,697.0,158.55,54030.0,56481.0,95.66,18515.0,33484.0,27835.0,-726.0,-0.65,2294.79,22.95,0.1675,0.303,0.2519,suburban,very_large,308.03999999999996,15.5
2215000,Powiat wejherowski,2024,3911.0,230818.0,1288.0,179.21,113724.0,117094.0,97.12,39345.0,73128.0,52744.0,1372.0,0.6,1694.41,16.94,0.1705,0.3168,0.2285,suburban,very_large,-58.50999999999999,-3.34
2216000,Powiat sztumski,2024,403.0,37836.0,731.0,51.76,18833.0,19003.0,99.11,6355.0,11179.0,10290.0,-505.0,-1.32,1065.12,10.65,0.168,0.2955,0.272,rural,medium,84.44999999999993,8.61
2261000,Powiat m. Gdańsk,2024,17596.0,488651.0,683.0,715.45,231144.0,257507.0,89.76,73398.0,167763.0,105773.0,1280.0,0.26,3600.93,36.01,0.1502,0.3433,0.2165,urban,very_large,391.4699999999998,12.2
2262000,Powiat m. Gdynia,2024,8619.0,240084.0,391.0,614.03,112733.0,127351.0,88.52,33219.0,76745.0,58396.0,-1105.0,-0.46,3589.99,35.9,0.1384,0.3197,0.2432,urban,very_large,1323.7199999999998,58.41
2263000,Powiat m. Słupsk,2024,2453.0,84767.0,53.0,1599.38,39366.0,45401.0,86.71,11311.0,25462.0,22785.0,-737.0,-0.86,2893.81,28.94,0.1334,0.3004,0.2688,metro,large,-197.26999999999998,-6.38
2264000,Powiat m. Sopot,2024,1231.0,31444.0,28.0,1123.0,14418.0,17026.0,84.68,4005.0,9057.0,8076.0,-459.0,-1.44,3914.9,39.15,0.1274,0.288,0.2568,metro,medium,-1548.5399999999995,-28.34
2400000,ŚLĄSKIE,2024,106369.0,,,,,,,,,,,,,,,,,,,,
2401000,Powiat będziński,2024,3891.0,143640.0,364.0,394.62,68633.0,75007.0,91.5,19323.0,43457.0,39122.0,-1045.0,-0.72,2708.86,27.09,0.1345,0.3025,0.2724,urban,very_large,-1019.2399999999998,-27.34
2402000,Powiat bielski,2024,1946.0,165708.0,458.0,361.81,81032.0,84676.0,95.7,25675.0,50219.0,42009.0,-116.0,-0.07,1174.35,11.74,0.1549,0.3031,0.2535,urban,very_large,-52.25,-4.26
2403000,Powiat cieszyński,2024,3035.0,173694.0,730.0,237.94,84213.0,89481.0,94.11,26841.0,50663.0,45214.0,-1100.0,-0.63,1747.33,17.47,0.1545,0.2917,0.2603,suburban,very_large,-276.19000000000005,-13.65
2404000,Powiat częstochowski,2024,1760.0,131042.0,1522.0,86.1,64268.0,66774.0,96.25,19743.0,38336.0,36618.0,-527.0,-0.4,1343.08,13.43,0.1507,0.2925,0.2794,rural,very_large,397.56999999999994,42.05
2405000,Powiat gliwicki,2024,2469.0,112952.0,665.0,169.85,54786.0,58166.0,94.19,16291.0,34675.0,30143.0,-228.0,-0.2,2185.88,21.86,0.1442,0.307,0.2669,suburban,very_large,613.1600000000001,38.99
2406000,Powiat kłobucki,2024,884.0,81495.0,889.0,91.67,40094.0,41401.0,96.84,12716.0,23508.0,22570.0,-469.0,-0.57,1084.73,10.85,0.156,0.2885,0.2769,rural,large,-270.74,-19.97
2407000,Powiat lubliniecki,2024,1006.0,74419.0,822.0,90.53,36632.0,37787.0,96.94,11224.0,22429.0,20288.0,-468.0,-0.62,1351.81,13.52,0.1508,0.3014,0.2726,rural,large,-728.6599999999999,-35.02
2408000,Powiat mikołowski,2024,2456.0,100019.0,233.0,429.27,48679.0,51340.0,94.82,14739.0,31189.0,25422.0,17.0,0.02,2455.53,24.56,0.1474,0.3118,0.2542,urban,very_large,-45.41999999999962,-1.82
2409000,Powiat myszkowski,2024,2374.0,67049.0,479.0,139.98,32210.0,34839.0,92.45,9723.0,19218.0,18818.0,-524.0,-0.78,3540.69,35.41,0.145,0.2866,0.2807,suburban,large,1129.96,46.87
2410000,Powiat pszczyński,2024,1552.0,110722.0,471.0,235.08,54149.0,56573.0,95.72,17879.0,33558.0,28638.0,-55.0,-0.05,1401.71,14.02,0.1615,0.3031,0.2586,suburban,very_large,-528.29,-27.37
2411000,Powiat raciborski,2024,2611.0,98665.0,544.0,181.37,47462.0,51203.0,92.69,13856.0,29875.0,28005.0,-667.0,-0.67,2646.33,26.46,0.1404,0.3028,0.2838,suburban,large,-224.8499999999999,-7.83
2412000,Powiat rybnicki,2024,792.0,76250.0,224.0,340.4,37346.0,38904.0,96.0,11767.0,23248.0,19815.0,-416.0,-0.54,1038.69,10.39,0.1543,0.3049,0.2599,urban,large,-476.98,-31.47
2413000,Powiat tarnogórski,2024,2866.0,138856.0,644.0,215.61,67128.0,71728.0,93.59,19396.0,42796.0,36851.0,-304.0,-0.22,2064.01,20.64,0.1397,0.3082,0.2654,suburban,very_large,470.8800000000001,29.56
2414000,Powiat bieruńsko-lędziński,2024,945.0,59400.0,158.0,375.95,29260.0,30140.0,97.08,9050.0,18158.0,15675.0,-43.0,-0.07,1590.91,15.91,0.1524,0.3057,0.2639,urban,medium,221.52999999999997,16.18
2415000,Powiat wodzisławski,2024,3826.0,149463.0,287.0,520.78,72524.0,76939.0,94.26,22370.0,44264.0,39911.0,-806.0,-0.54,2559.83,25.6,0.1497,0.2962,0.267,urban,very_large,466.25,22.27
2416000,Powiat zawierciański,2024,1996.0,110383.0,1004.0,109.94,53316.0,57067.0,93.43,15638.0,31502.0,31094.0,-1245.0,-1.12,1808.25,18.08,0.1417,0.2854,0.2817,suburban,very_large,-331.0,-15.47
2417000,Powiat żywiecki,2024,3473.0,148090.0,1040.0,142.39,72377.0,75713.0,95.59,24109.0,43612.0,38777.0,-739.0,-0.5,2345.2,23.45,0.1628,0.2945,0.2618,suburban,very_large,394.6399999999999,20.23
2461000,Powiat m. Bielsko-Biała,2024,4192.0,164318.0,124.0,1325.15,77707.0,86611.0,89.72,21864.0,50853.0,40970.0,-1448.0,-0.87,2551.15,25.51,0.1331,0.3095,0.2493,metro,very_large,4.190000000000055,0.16
2462000,Powiat m. Bytom,2024,3445.0,146290.0,69.0,2120.14,69661.0,76629.0,90.91,20924.0,45258.0,39815.0,-1469.0,-0.99,2354.91,23.55,0.143,0.3094,0.2722,metro,very_large,-220.9100000000003,-8.58
2463000,Powiat m. Chorzów,2024,3598.0,99420.0,33.0,3012.73,47118.0,52302.0,90.09,14708.0,30642.0,25838.0,-1173.0,-1.17,3618.99,36.19,0.1479,0.3082,0.2599,metro,large,571.06,18.74
2464000,Powiat m. Częstochowa,2024,4379.0,203615.0,160.0,1272.59,95098.0,108517.0,87.63,26348.0,59557.0,57215.0,-2354.0,-1.14,2150.63,21.51,0.1294,0.2925,0.281,metro,very_large,29.440000000000055,1.39
2465000,Powiat m. Dąbrowa Górnicza,2024,5001.0,112408.0,189.0,594.75,53499.0,58909.0,90.82,14413.0,34967.0,30434.0,-1052.0,-0.93,4448.97,44.49,0.1282,0.3111,0.2707,urban,very_large,410.5400000000004,10.17
2466000,Powiat m. Gliwice,2024,6032.0,168248.0,134.0,1255.58,80290.0,87958.0,91.28,22032.0,53018.0,43442.0,-1667.0,-0.98,3585.18,35.85,0.1309,0.3151,0.2582,metro,very_large,749.6399999999999,26.44
2467000,Powiat m. Jastrzębie-Zdrój,2024,1594.0,81338.0,85.0,956.92,39329.0,42009.0,93.62,12268.0,23011.0,21865.0,-963.0,-1.17,1959.72,19.6,0.1508,0.2829,0.2688,urban,large,-192.1400000000001,-8.93
2468000,Powiat m. Jaworzno,2024,2720.0,86075.0,152.0,566.28,41517.0,44558.0,93.18,11758.0,26292.0,24313.0,-737.0,-0.85,3160.03,31.6,0.1366,0.3055,0.2825,urban,large,-6438.869999999999,-67.08
2469000,Powiat m. Katowice,2024,12191.0,278885.0,165.0,1690.21,131505.0,147380.0,89.23,38260.0,88796.0,71386.0,-305.0,-0.11,4371.34,43.71,0.1372,0.3184,0.256,metro,very_large,136.23000000000047,3.22
2470000,Powiat m. Mysłowice,2024,1243.0,70741.0,66.0,1071.83,34133.0,36608.0,93.24,9945.0,22186.0,18949.0,-539.0,-0.76,1757.11,17.57,0.1406,0.3136,0.2679,metro,large,-213.99,-10.86
2471000,Powiat m. Piekary Śląskie,2024,964.0,51373.0,40.0,1284.32,24584.0,26789.0,91.77,7163.0,15576.0,14115.0,-334.0,-0.65,1876.47,18.76,0.1394,0.3032,0.2748,metro,medium,-134.8599999999999,-6.71
2472000,Powiat m. Ruda Śląska,2024,2871.0,128793.0,78.0,1651.19,61961.0,66832.0,92.71,18824.0,39623.0,34283.0,-1509.0,-1.16,2229.16,22.29,0.1462,0.3076,0.2662,metro,very_large,-153.0,-6.42
2473000,Powiat m. Rybnik,2024,2867.0,129817.0,148.0,877.14,63084.0,66733.0,94.53,19175.0,39697.0,34336.0,-1070.0,-0.82,2208.49,22.08,0.1477,0.3058,0.2645,urban,very_large,149.45999999999958,7.26
2474000,Powiat m. Siemianowice Śląskie,2024,3747.0,62817.0,26.0,2416.04,29666.0,33151.0,89.49,8349.0,19464.0,16951.0,-584.0,-0.92,5964.95,59.65,0.1329,0.3099,0.2698,metro,large,4239.43,245.69
2475000,Powiat m. Sosnowiec,2024,3771.0,184988.0,91.0,2032.84,86777.0,98211.0,88.36,23608.0,56029.0,50439.0,-2127.0,-1.14,2038.51,20.39,0.1276,0.3029,0.2727,metro,very_large,-8302.19,-80.29
2476000,Powiat m. Świętochłowice,2024,953.0,45021.0,13.0,3463.15,21519.0,23502.0,91.56,6573.0,13860.0,11977.0,-413.0,-0.91,2116.79,21.17,0.146,0.3079,0.266,metro,medium,-1083.46,-33.86
2477000,Powiat m. Tychy,2024,2089.0,121063.0,82.0,1476.38,57907.0,63156.0,91.69,15925.0,38972.0,30850.0,-982.0,-0.8,1725.55,17.26,0.1315,0.3219,0.2548,metro,very_large,-573.6000000000001,-24.95
2478000,Powiat m. Zabrze,2024,3529.0,152461.0,80.0,1905.76,73297.0,79164.0,92.59,21552.0,46038.0,42739.0,-1377.0,-0.9,2314.69,23.15,0.1414,0.302,0.2803,metro,very_large,157.23000000000002,7.29
2479000,Powiat m. Żory,2024,3301.0,61923.0,65.0,952.66,30088.0,31835.0,94.51,9294.0,20222.0,14242.0,149.0,0.24,5330.81,53.31,0.1501,0.3266,0.23,urban,large,3108.1900000000005,139.84
2600000,ŚWIĘTOKRZYSKIE,2024,17530.0,,,,,,,,,,,,,,,,,,,,
2601000,Powiat buski,2024,636.0,67157.0,968.0,69.38,32870.0,34287.0,95.87,9981.0,19101.0,18583.0,-660.0,-0.97,947.03,9.47,0.1486,0.2844,0.2767,rural,large,-760.51,-44.54
2602000,Powiat jędrzejowski,2024,1080.0,80365.0,1257.0,63.93,39629.0,40736.0,97.28,12827.0,23199.0,20815.0,-692.0,-0.85,1343.87,13.44,0.1596,0.2887,0.259,rural,large,194.05999999999995,16.88
2603000,Powiat kazimierski,2024,330.0,31373.0,422.0,74.34,15416.0,15957.0,96.61,4675.0,9077.0,8766.0,-320.0,-1.01,1051.86,10.52,0.149,0.2893,0.2794,rural,medium,124.20999999999992,13.39
2604000,Powiat kielecki,2024,1876.0,211645.0,2246.0,94.23,105326.0,106319.0,99.07,35376.0,64788.0,53767.0,-119.0,-0.06,886.39,8.86,0.1671,0.3061,0.254,rural,very_large,-53.81000000000006,-5.72
2605000,Powiat konecki,2024,983.0,72810.0,1140.0,63.87,35788.0,37022.0,96.67,11043.0,20135.0,20545.0,-931.0,-1.26,1350.09,13.5,0.1517,0.2765,0.2822,rural,large,90.27999999999997,7.17
2606000,Powiat opatowski,2024,428.0,47876.0,911.0,52.55,23685.0,24191.0,97.91,7566.0,13478.0,13401.0,-518.0,-1.07,893.98,8.94,0.158,0.2815,0.2799,rural,medium,-97.88,-9.87
2607000,Powiat ostrowiecki,2024,1664.0,98766.0,617.0,160.07,47070.0,51696.0,91.05,14048.0,27458.0,28616.0,-1292.0,-1.29,1684.79,16.85,0.1422,0.278,0.2897,suburban,large,462.5,37.84
2608000,Powiat pińczowski,2024,325.0,36283.0,613.0,59.19,17863.0,18420.0,96.98,5480.0,10014.0,10033.0,-456.0,-1.24,895.74,8.96,0.151,0.276,0.2765,rural,medium,-149.47000000000003,-14.3
2609000,Powiat sandomierski,2024,1118.0,70999.0,676.0,105.03,34418.0,36581.0,94.09,11070.0,19965.0,19671.0,-825.0,-1.15,1574.67,15.75,0.1559,0.2812,0.2771,suburban,large,-207.46000000000004,-11.64
2610000,Powiat skarżyski,2024,1022.0,67152.0,395.0,170.01,32154.0,34998.0,91.87,9144.0,18799.0,19517.0,-951.0,-1.4,1521.92,15.22,0.1362,0.2799,0.2906,suburban,large,-1787.77,-54.02
2611000,Powiat starachowicki,2024,1812.0,82681.0,523.0,158.09,40062.0,42619.0,94.0,12085.0,23587.0,22779.0,-953.0,-1.14,2191.56,21.92,0.1462,0.2853,0.2755,suburban,large,-600.3699999999999,-21.5
2612000,Powiat staszowski,2024,878.0,67817.0,925.0,73.32,33595.0,34222.0,98.17,10857.0,19247.0,18347.0,-631.0,-0.92,1294.66,12.95,0.1601,0.2838,0.2705,rural,large,-869.03,-40.16
2613000,Powiat włoszczowski,2024,494.0,42530.0,906.0,46.94,21139.0,21391.0,98.82,6805.0,12079.0,11357.0,-402.0,-0.94,1161.53,11.62,0.16,0.284,0.267,rural,medium,99.38999999999987,9.36
2661000,Powiat m. Kielce,2024,4884.0,180537.0,110.0,1641.25,83914.0,96623.0,86.85,23220.0,55709.0,45954.0,-1758.0,-0.96,2705.26,27.05,0.1286,0.3086,0.2545,metro,very_large,-22.1899999999996,-0.81
2800000,WARMIŃSKO-MAZURSKIE,2024,26374.0,,,,,,,,,,,,,,,,,,,,
2801000,Powiat bartoszycki,2024,1798.0,52001.0,1307.0,39.79,25314.0,26687.0,94.86,8004.0,14963.0,14882.0,-673.0,-1.28,3457.63,34.58,0.1539,0.2877,0.2862,rural,medium,1999.6100000000001,137.15
2802000,Powiat braniewski,2024,574.0,36812.0,1204.0,30.57,18329.0,18483.0,99.17,5819.0,10630.0,10616.0,-469.0,-1.26,1559.27,15.59,0.1581,0.2888,0.2884,rural,medium,-259.3499999999999,-14.26
2803000,Powiat działdowski,2024,1131.0,61003.0,954.0,63.94,30031.0,30972.0,96.96,10455.0,17387.0,16489.0,-413.0,-0.67,1854.01,18.54,0.1714,0.285,0.2703,rural,large,274.6199999999999,17.39
2804000,Powiat elbląski,2024,542.0,53765.0,1413.0,38.05,26996.0,26769.0,100.85,9194.0,15915.0,14584.0,-377.0,-0.7,1008.09,10.08,0.171,0.296,0.2713,rural,medium,-325.43999999999994,-24.4
2805000,Powiat ełcki,2024,1432.0,87992.0,1113.0,79.06,42984.0,45008.0,95.5,14061.0,28038.0,22395.0,-351.0,-0.4,1627.42,16.27,0.1598,0.3186,0.2545,rural,large,43.820000000000164,2.77
2806000,Powiat giżycki,2024,798.0,53165.0,1120.0,47.47,25979.0,27186.0,95.56,8150.0,15705.0,14837.0,-571.0,-1.06,1500.99,15.01,0.1533,0.2954,0.2791,rural,medium,-192.47000000000003,-11.37
2807000,Powiat iławski,2024,1528.0,89540.0,1385.0,64.65,44141.0,45399.0,97.23,15132.0,26844.0,22734.0,-330.0,-0.37,1706.5,17.06,0.169,0.2998,0.2539,rural,large,156.48000000000002,10.1
2808000,Powiat kętrzyński,2024,646.0,56262.0,1213.0,46.38,27374.0,28888.0,94.76,8473.0,16181.0,16214.0,-783.0,-1.37,1148.2,11.48,0.1506,0.2876,0.2882,rural,medium,-513.6499999999999,-30.91
2809000,Powiat lidzbarski,2024,441.0,37756.0,925.0,40.82,18427.0,19329.0,95.33,5772.0,11076.0,10545.0,-370.0,-0.97,1168.03,11.68,0.1529,0.2934,0.2793,rural,medium,-413.56999999999994,-26.15
2810000,Powiat mrągowski,2024,572.0,47074.0,1065.0,44.2,22923.0,24151.0,94.92,7362.0,14106.0,13443.0,-398.0,-0.84,1215.11,12.15,0.1564,0.2997,0.2856,rural,medium,-3027.3900000000003,-71.36
2811000,Powiat nidzicki,2024,637.0,30207.0,961.0,31.43,14983.0,15224.0,98.42,5258.0,8561.0,8332.0,-253.0,-0.83,2108.78,21.09,0.1741,0.2834,0.2758,rural,medium,-5094.110000000001,-70.72
2812000,Powiat nowomiejski,2024,637.0,41726.0,694.0,60.12,20757.0,20969.0,98.99,7410.0,11967.0,10493.0,-238.0,-0.57,1526.63,15.27,0.1776,0.2868,0.2515,rural,medium,-41.37999999999988,-2.64
2813000,Powiat olecki,2024,937.0,31717.0,874.0,36.29,15755.0,15962.0,98.7,5290.0,9458.0,8281.0,-279.0,-0.87,2954.25,29.54,0.1668,0.2982,0.2611,rural,medium,1013.3800000000001,52.21
2814000,Powiat olsztyński,2024,1616.0,130560.0,2838.0,46.0,64332.0,66228.0,97.14,20755.0,41645.0,33865.0,646.0,0.5,1237.75,12.38,0.159,0.319,0.2594,rural,very_large,-156.25,-11.21
2815000,Powiat ostródzki,2024,1641.0,98242.0,1767.0,55.6,48298.0,49944.0,96.7,15995.0,29045.0,26404.0,-827.0,-0.83,1670.37,16.7,0.1628,0.2956,0.2688,rural,large,62.399999999999864,3.88
2816000,Powiat piski,2024,875.0,51550.0,1775.0,29.04,25601.0,25949.0,98.66,8648.0,14839.0,14112.0,-419.0,-0.81,1697.38,16.97,0.1678,0.2879,0.2738,rural,medium,-136.40999999999985,-7.44
2817000,Powiat szczycieński,2024,936.0,66133.0,1933.0,34.21,32691.0,33442.0,97.75,11044.0,19309.0,18101.0,-402.0,-0.6,1415.33,14.15,0.167,0.292,0.2737,rural,large,-132.73000000000002,-8.57
2818000,Powiat gołdapski,2024,417.0,24612.0,772.0,31.88,12161.0,12451.0,97.67,4108.0,7282.0,6527.0,-248.0,-1.0,1694.3,16.94,0.1669,0.2959,0.2652,rural,small,-1395.0000000000002,-45.16
2819000,Powiat węgorzewski,2024,294.0,20611.0,693.0,29.74,10270.0,10341.0,99.31,3072.0,5853.0,5958.0,-193.0,-0.93,1426.42,14.26,0.149,0.284,0.2891,rural,small,-140.58999999999992,-8.97
2861000,Powiat m. Elbląg,2024,2748.0,112052.0,80.0,1400.65,53318.0,58734.0,90.78,16070.0,34163.0,30105.0,-871.0,-0.77,2452.43,24.52,0.1434,0.3049,0.2687,metro,very_large,188.94000000000005,8.35
2862000,Powiat m. Olsztyn,2024,6174.0,166392.0,88.0,1890.82,77391.0,89001.0,86.96,23595.0,53736.0,41014.0,-919.0,-0.55,3710.51,37.11,0.1418,0.3229,0.2465,metro,very_large,1775.7900000000002,91.79
3000000,WIELKOPOLSKIE,2024,58922.0,,,,,,,,,,,,,,,,,,,,
3001000,Powiat chodzieski,2024,641.0,44876.0,685.0,65.51,21951.0,22925.0,95.75,7479.0,13631.0,11488.0,-330.0,-0.73,1428.38,14.28,0.1667,0.3037,0.256,rural,medium,83.43000000000006,6.2
3002000,Powiat czarnkowsko-trzcianecki,2024,1105.0,82852.0,1808.0,45.83,41144.0,41708.0,98.65,13894.0,24194.0,21524.0,-590.0,-0.71,1333.7,13.34,0.1677,0.292,0.2598,rural,large,-69.66999999999985,-4.96
3003000,Powiat gnieźnieński,2024,2157.0,140653.0,1255.0,112.07,68665.0,71988.0,95.38,22532.0,42332.0,35061.0,-650.0,-0.46,1533.56,15.34,0.1602,0.301,0.2493,suburban,very_large,-620.6799999999998,-28.81
3004000,Powiat gostyński,2024,581.0,72977.0,810.0,90.1,36215.0,36762.0,98.51,11729.0,21795.0,18495.0,-539.0,-0.73,796.14,7.96,0.1607,0.2987,0.2534,rural,large,-619.88,-43.78
3005000,Powiat grodziski,2024,582.0,51541.0,644.0,80.03,25603.0,25938.0,98.71,8998.0,15681.0,12291.0,-19.0,-0.04,1129.2,11.29,0.1746,0.3042,0.2385,rural,medium,-420.45000000000005,-27.13
3006000,Powiat jarociński,2024,775.0,69540.0,588.0,118.27,33791.0,35749.0,94.52,11536.0,20514.0,17556.0,-209.0,-0.3,1114.47,11.14,0.1659,0.295,0.2525,suburban,large,-266.19000000000005,-19.28
3007000,Powiat kaliski,2024,505.0,81950.0,1160.0,70.65,40298.0,41652.0,96.75,13625.0,23829.0,21201.0,-265.0,-0.32,616.23,6.16,0.1663,0.2908,0.2587,rural,large,-321.55999999999995,-34.29
3008000,Powiat kępiński,2024,1048.0,55762.0,608.0,91.71,27571.0,28191.0,97.8,9157.0,17068.0,13921.0,-162.0,-0.29,1879.42,18.79,0.1642,0.3061,0.2497,rural,medium,-151.90999999999985,-7.48
3009000,Powiat kolski,2024,1364.0,80743.0,1011.0,79.86,39512.0,41231.0,95.83,13052.0,22939.0,21708.0,-819.0,-1.0,1689.31,16.89,0.1616,0.2841,0.2689,rural,large,447.30999999999995,36.02
3010000,Powiat koniński,2024,1009.0,128469.0,1578.0,81.41,63874.0,64595.0,98.88,22352.0,38440.0,33316.0,-368.0,-0.29,785.4,7.85,0.174,0.2992,0.2593,rural,very_large,-136.70000000000005,-14.82
3011000,Powiat kościański,2024,841.0,76875.0,722.0,106.48,37691.0,39184.0,96.19,12161.0,22976.0,19578.0,-364.0,-0.47,1093.98,10.94,0.1582,0.2989,0.2547,suburban,large,-265.44000000000005,-19.53
3012000,Powiat krotoszyński,2024,1848.0,74463.0,714.0,104.29,36552.0,37911.0,96.42,12366.0,21962.0,18784.0,-458.0,-0.61,2481.77,24.82,0.1661,0.2949,0.2523,suburban,large,431.6100000000001,21.05
3013000,Powiat leszczyński,2024,517.0,60562.0,806.0,75.14,30094.0,30468.0,98.77,10287.0,19194.0,13861.0,545.0,0.91,853.67,8.54,0.1699,0.3169,0.2289,rural,large,220.51999999999998,34.83
3014000,Powiat międzychodzki,2024,453.0,35485.0,736.0,48.21,17628.0,17857.0,98.72,5833.0,10471.0,8980.0,-108.0,-0.3,1276.6,12.77,0.1644,0.2951,0.2531,rural,medium,-209.6500000000001,-14.11
3015000,Powiat nowotomyski,2024,2530.0,75015.0,1012.0,74.13,36935.0,38080.0,96.99,12637.0,22984.0,17950.0,-163.0,-0.22,3372.66,33.73,0.1685,0.3064,0.2393,rural,large,1265.6599999999999,60.07
3016000,Powiat obornicki,2024,848.0,58657.0,711.0,82.5,29000.0,29657.0,97.78,9733.0,18192.0,14132.0,-155.0,-0.26,1445.69,14.46,0.1659,0.3101,0.2409,rural,medium,-249.53999999999996,-14.72
3017000,Powiat ostrowski,2024,2520.0,157734.0,1160.0,135.98,76979.0,80755.0,95.32,24492.0,47440.0,40522.0,-752.0,-0.47,1597.63,15.98,0.1553,0.3008,0.2569,suburban,very_large,-360.27,-18.4
3018000,Powiat ostrzeszowski,2024,647.0,54319.0,773.0,70.27,26749.0,27570.0,97.02,9051.0,16029.0,13675.0,-247.0,-0.45,1191.11,11.91,0.1666,0.2951,0.2518,rural,medium,-240.18000000000006,-16.78
3019000,Powiat pilski,2024,2255.0,129629.0,1266.0,102.39,63193.0,66436.0,95.12,20464.0,39075.0,33979.0,-896.0,-0.69,1739.58,17.4,0.1579,0.3014,0.2621,suburban,very_large,39.51999999999998,2.32
3020000,Powiat pleszewski,2024,1108.0,60871.0,713.0,85.37,30105.0,30766.0,97.85,10140.0,17879.0,15453.0,-380.0,-0.62,1820.24,18.2,0.1666,0.2937,0.2539,rural,large,-736.45,-28.8
