region_code,region_name,year,total_crimes
1005000,Powiat łowicki,2015,2054.0
1005000,Powiat łowicki,2016,2108.0
1005000,Powiat łowicki,2017,2001.0
1005000,Powiat łowicki,2018,2537.0
1005000,Powiat łowicki,2019,1927.0
1005000,Powiat łowicki,2020,2569.0
1005000,Powiat łowicki,2021,2300.0
1005000,Powiat łowicki,2022,2654.0
1005000,Powiat łowicki,2023,2575.0
1005000,Powiat łowicki,2024,1886.0
1006000,Powiat łódzki wschodni,2013,2433.0
1006000,Powiat łódzki wschodni,2014,1853.0
1006000,Powiat łódzki wschodni,2015,1667.0
1006000,Powiat łódzki wschodni,2016,1857.0
1006000,Powiat łódzki wschodni,2017,1590.0
1006000,Powiat łódzki wschodni,2018,1960.0
1006000,Powiat łódzki wschodni,2019,1720.0
1006000,Powiat łódzki wschodni,2020,2042.0
1006000,Powiat łódzki wschodni,2021,1922.0
1006000,Powiat łódzki wschodni,2022,1975.0
1006000,Powiat łódzki wschodni,2023,2163.0
1006000,Powiat łódzki wschodni,2024,1712.0
1007000,Powiat opoczyński,2013,3242.0
1007000,Powiat opoczyński,2014,2050.0
1007000,Powiat opoczyński,2015,1888.0
1007000,Powiat opoczyński,2016,2576.0
1007000,Powiat opoczyński,2017,1836.0
1007000,Powiat opoczyński,2018,1966.0
1007000,Powiat opoczyński,2019,2971.0
1007000,Powiat opoczyński,2020,2297.0
1007000,Powiat opoczyński,2021,2087.0
1007000,Powiat opoczyński,2022,2027.0
1007000,Powiat opoczyński,2023,1531.0
1007000,Powiat opoczyński,2024,1570.0
1008000,Powiat pabianicki,2013,5200.0
1008000,Powiat pabianicki,2014,3257.0
1008000,Powiat pabianicki,2015,3256.0
1008000,Powiat pabianicki,2016,3146.0
1008000,Powiat pabianicki,2017,6073.0
1008000,Powiat pabianicki,2018,3257.0
1008000,Powiat pabianicki,2019,3993.0
1008000,Powiat pabianicki,2020,3855.0
1008000,Powiat pabianicki,2021,3703.0
1008000,Powiat pabianicki,2022,3506.0
1008000,Powiat pabianicki,2023,2863.0
1008000,Powiat pabianicki,2024,5243.0
1009000,Powiat pajęczański,2013,1623.0
1009000,Powiat pajęczański,2014,900.0
1009000,Powiat pajęczański,2015,822.0
1009000,Powiat pajęczański,2016,898.0
1009000,Powiat pajęczański,2017,981.0
1009000,Powiat pajęczański,2018,856.0
1009000,Powiat pajęczański,2019,728.0
1009000,Powiat pajęczański,2020,734.0
1009000,Powiat pajęczański,2021,866.0
1009000,Powiat pajęczański,2022,826.0
1009000,Powiat pajęczański,2023,767.0
1009000,Powiat pajęczański,2024,671.0
1010000,Powiat piotrkowski,2013,3015.0
1010000,Powiat piotrkowski,2014,1957.0
1010000,Powiat piotrkowski,2015,1574.0
1010000,Powiat piotrkowski,2016,1717.0
1010000,Powiat piotrkowski,2017,1371.0
1010000,Powiat piotrkowski,2018,3558.0
1010000,Powiat piotrkowski,2019,1822.0
1010000,Powiat piotrkowski,2020,1678.0
1010000,Powiat piotrkowski,2021,1634.0
1010000,Powiat piotrkowski,2022,2710.0
1010000,Powiat piotrkowski,2023,1816.0
1010000,Powiat piotrkowski,2024,1656.0
1011000,Powiat poddębicki,2013,1798.0
1011000,Powiat poddębicki,2014,1197.0
1011000,Powiat poddębicki,2015,1140.0
1011000,Powiat poddębicki,2016,885.0
1011000,Powiat poddębicki,2017,880.0
1011000,Powiat poddębicki,2018,844.0
1011000,Powiat poddębicki,2019,919.0
1011000,Powiat poddębicki,2020,891.0
1011000,Powiat poddębicki,2021,815.0
1011000,Powiat poddębicki,2022,875.0
1011000,Powiat poddębicki,2023,1024.0
1011000,Powiat poddębicki,2024,1031.0
1012000,Powiat radomszczański,2013,5235.0
1012000,Powiat radomszczański,2014,3991.0
1012000,Powiat radomszczański,2015,3585.0
1012000,Powiat radomszczański,2016,3851.0
1012000,Powiat radomszczański,2017,3545.0
1012000,Powiat radomszczański,2018,4150.0
1012000,Powiat radomszczański,2019,3270.0
1012000,Powiat radomszczański,2020,3259.0
1012000,Powiat radomszczański,2021,3196.0
1012000,Powiat radomszczański,2022,3046.0
1012000,Powiat radomszczański,2023,2600.0
1012000,Powiat radomszczański,2024,2661.0
1013000,Powiat rawski,2013,2031.0
1013000,Powiat rawski,2014,1584.0
1013000,Powiat rawski,2015,1498.0
1013000,Powiat rawski,2016,1461.0
1013000,Powiat rawski,2017,1211.0
1013000,Powiat rawski,2018,1157.0
1013000,Powiat rawski,2019,1802.0
1013000,Powiat rawski,2020,1772.0
1013000,Powiat rawski,2021,1478.0
1013000,Powiat rawski,2022,1059.0
1013000,Powiat rawski,2023,1749.0
1013000,Powiat rawski,2024,1228.0
1014000,Powiat sieradzki,2013,4223.0
1014000,Powiat sieradzki,2014,3785.0
1014000,Powiat sieradzki,2015,3168.0
1014000,Powiat sieradzki,2016,2698.0
1014000,Powiat sieradzki,2017,2479.0
1014000,Powiat sieradzki,2018,2872.0
1014000,Powiat sieradzki,2019,3023.0
1014000,Powiat sieradzki,2020,2633.0
1014000,Powiat sieradzki,2021,11789.0
1014000,Powiat sieradzki,2022,3135.0
1014000,Powiat sieradzki,2023,8841.0
1014000,Powiat sieradzki,2024,2857.0
1015000,Powiat skierniewicki,2013,1146.0
1015000,Powiat skierniewicki,2014,850.0
1015000,Powiat skierniewicki,2015,749.0
1015000,Powiat skierniewicki,2016,734.0
1015000,Powiat skierniewicki,2017,617.0
1015000,Powiat skierniewicki,2018,721.0
1015000,Powiat skierniewicki,2019,776.0
1015000,Powiat skierniewicki,2020,761.0
1015000,Powiat skierniewicki,2021,670.0
1015000,Powiat skierniewicki,2022,761.0
1015000,Powiat skierniewicki,2023,612.0
1015000,Powiat skierniewicki,2024,611.0
1016000,Powiat tomaszowski,2013,4808.0
1016000,Powiat tomaszowski,2014,3764.0
1016000,Powiat tomaszowski,2015,3405.0
1016000,Powiat tomaszowski,2016,3355.0
1016000,Powiat tomaszowski,2017,3273.0
1016000,Powiat tomaszowski,2018,3246.0
1016000,Powiat tomaszowski,2019,3085.0
1016000,Powiat tomaszowski,2020,3532.0
1016000,Powiat tomaszowski,2021,2991.0
1016000,Powiat tomaszowski,2022,3665.0
1016000,Powiat tomaszowski,2023,4564.0
1016000,Powiat tomaszowski,2024,4178.0
1017000,Powiat wieluński,2013,2756.0
1017000,Powiat wieluński,2014,2371.0
1017000,Powiat wieluński,2015,2716.0
1017000,Powiat wieluński,2016,1618.0
1017000,Powiat wieluński,2017,1619.0
1017000,Powiat wieluński,2018,1725.0
1017000,Powiat wieluński,2019,1813.0
1017000,Powiat wieluński,2020,2680.0
1017000,Powiat wieluński,2021,2863.0
1017000,Powiat wieluński,2022,1988.0
1017000,Powiat wieluński,2023,1450.0
1017000,Powiat wieluński,2024,1639.0
1018000,Powiat wieruszowski,2013,1328.0
1018000,Powiat wieruszowski,2014,1248.0
1018000,Powiat wieruszowski,2015,937.0
1018000,Powiat wieruszowski,2016,811.0
1018000,Powiat wieruszowski,2017,889.0
1018000,Powiat wieruszowski,2018,802.0
1018000,Powiat wieruszowski,2019,1307.0
1018000,Powiat wieruszowski,2020,910.0
1018000,Powiat wieruszowski,2021,1338.0
1018000,Powiat wieruszowski,2022,1130.0
1018000,Powiat wieruszowski,2023,925.0
1018000,Powiat wieruszowski,2024,830.0
1019000,Powiat zduńskowolski,2013,2458.0
1019000,Powiat zduńskowolski,2014,2053.0
1019000,Powiat zduńskowolski,2015,2007.0
1019000,Powiat zduńskowolski,2016,1408.0
1019000,Powiat zduńskowolski,2017,1693.0
1019000,Powiat zduńskowolski,2018,1571.0
1019000,Powiat zduńskowolski,2019,1586.0
1019000,Powiat zduńskowolski,2020,1876.0
1019000,Powiat zduńskowolski,2021,1562.0
1019000,Powiat zduńskowolski,2022,1824.0
1019000,Powiat zduńskowolski,2023,2643.0
1019000,Powiat zduńskowolski,2024,1582.0
1020000,Powiat zgierski,2013,6261.0
1020000,Powiat zgierski,2014,4769.0
1020000,Powiat zgierski,2015,4038.0
1020000,Powiat zgierski,2016,4355.0
1020000,Powiat zgierski,2017,3974.0
1020000,Powiat zgierski,2018,4218.0
1020000,Powiat zgierski,2019,4645.0
1020000,Powiat zgierski,2020,4395.0
1020000,Powiat zgierski,2021,5536.0
1020000,Powiat zgierski,2022,5575.0
1020000,Powiat zgierski,2023,4861.0
1020000,Powiat zgierski,2024,4277.0
1021000,Powiat brzeziński,2013,1054.0
1021000,Powiat brzeziński,2014,837.0
1021000,Powiat brzeziński,2015,1118.0
1021000,Powiat brzeziński,2016,857.0
1021000,Powiat brzeziński,2017,741.0
1021000,Powiat brzeziński,2018,710.0
1021000,Powiat brzeziński,2019,934.0
1021000,Powiat brzeziński,2020,822.0
1021000,Powiat brzeziński,2021,793.0
1021000,Powiat brzeziński,2022,935.0
1021000,Powiat brzeziński,2023,686.0
1021000,Powiat brzeziński,2024,655.0
1061000,Powiat m. Łódź,2013,46129.0
1061000,Powiat m. Łódź,2014,37579.0
1061000,Powiat m. Łódź,2015,35347.0
1061000,Powiat m. Łódź,2016,29715.0
1061000,Powiat m. Łódź,2017,28681.0
1061000,Powiat m. Łódź,2018,26992.0
1061000,Powiat m. Łódź,2019,26605.0
1061000,Powiat m. Łódź,2020,26575.0
1061000,Powiat m. Łódź,2021,29619.0
1061000,Powiat m. Łódź,2022,28132.0
1061000,Powiat m. Łódź,2023,26836.0
1061000,Powiat m. Łódź,2024,25542.0
1062000,Powiat m. Piotrków Trybunalski,2013,4150.0
1062000,Powiat m. Piotrków Trybunalski,2014,4069.0
1062000,Powiat m. Piotrków Trybunalski,2015,3209.0
1062000,Powiat m. Piotrków Trybunalski,2016,3364.0
1062000,Powiat m. Piotrków Trybunalski,2017,2925.0
1062000,Powiat m. Piotrków Trybunalski,2018,2874.0
1062000,Powiat m. Piotrków Trybunalski,2019,3644.0
1062000,Powiat m. Piotrków Trybunalski,2020,2819.0
1062000,Powiat m. Piotrków Trybunalski,2021,3360.0
1062000,Powiat m. Piotrków Trybunalski,2022,3121.0
1062000,Powiat m. Piotrków Trybunalski,2023,3197.0
1062000,Powiat m. Piotrków Trybunalski,2024,2673.0
1063000,Powiat m. Skierniewice,2013,2401.0
1063000,Powiat m. Skierniewice,2014,1685.0
1063000,Powiat m. Skierniewice,2015,1659.0
1063000,Powiat m. Skierniewice,2016,1691.0
1063000,Powiat m. Skierniewice,2017,1484.0
1063000,Powiat m. Skierniewice,2018,1520.0
1063000,Powiat m. Skierniewice,2019,1870.0
1063000,Powiat m. Skierniewice,2020,1732.0
1063000,Powiat m. Skierniewice,2021,1932.0
1063000,Powiat m. Skierniewice,2022,1752.0
1063000,Powiat m. Skierniewice,2023,1693.0
1063000,Powiat m. Skierniewice,2024,1434.0
1200000,MAŁOPOLSKIE,2013,146570.0
1200000,MAŁOPOLSKIE,2014,123793.0
1200000,MAŁOPOLSKIE,2015,112714.0
1200000,MAŁOPOLSKIE,2016,112797.0
1200000,MAŁOPOLSKIE,2017,123689.0
1200000,MAŁOPOLSKIE,2018,115060.0
1200000,MAŁOPOLSKIE,2019,128075.0
1200000,MAŁOPOLSKIE,2020,103700.0
1200000,MAŁOPOLSKIE,2021,108742.0
1200000,MAŁOPOLSKIE,2022,118486.0
1200000,MAŁOPOLSKIE,2023,111113.0
1200000,MAŁOPOLSKIE,2024,120607.0
1201000,Powiat bocheński,2013,3119.0
1201000,Powiat bocheński,2014,2678.0
1201000,Powiat bocheński,2015,2496.0
1201000,Powiat bocheński,2016,2363.0
1201000,Powiat bocheński,2017,2767.0
1201000,Powiat bocheński,2018,7214.0
1201000,Powiat bocheński,2019,3132.0
1201000,Powiat bocheński,2020,2523.0
1201000,Powiat bocheński,2021,2437.0
1201000,Powiat bocheński,2022,2653.0
1201000,Powiat bocheński,2023,2474.0
1201000,Powiat bocheński,2024,4577.0
1202000,Powiat brzeski,2013,4548.0
1202000,Powiat brzeski,2014,3625.0
1202000,Powiat brzeski,2015,3245.0
1202000,Powiat brzeski,2016,2791.0
1202000,Powiat brzeski,2017,3307.0
1202000,Powiat brzeski,2018,4094.0
1202000,Powiat brzeski,2019,2496.0
1202000,Powiat brzeski,2020,3356.0
1202000,Powiat brzeski,2021,3283.0
1202000,Powiat brzeski,2022,4505.0
1202000,Powiat brzeski,2023,3624.0
1202000,Powiat brzeski,2024,4584.0
1203000,Powiat chrzanowski,2013,7290.0
1203000,Powiat chrzanowski,2014,5942.0
1203000,Powiat chrzanowski,2015,5247.0
1203000,Powiat chrzanowski,2016,5599.0
1203000,Powiat chrzanowski,2017,5203.0
1203000,Powiat chrzanowski,2018,6756.0
1203000,Powiat chrzanowski,2019,4761.0
1203000,Powiat chrzanowski,2020,3788.0
1203000,Powiat chrzanowski,2021,4541.0
1203000,Powiat chrzanowski,2022,5404.0
1203000,Powiat chrzanowski,2023,8049.0
1203000,Powiat chrzanowski,2024,4428.0
1204000,Powiat dąbrowski,2013,2525.0
1204000,Powiat dąbrowski,2014,1984.0
1204000,Powiat dąbrowski,2015,2062.0
1204000,Powiat dąbrowski,2016,1182.0
1204000,Powiat dąbrowski,2017,1661.0
1204000,Powiat dąbrowski,2018,1111.0
1204000,Powiat dąbrowski,2019,1662.0
1204000,Powiat dąbrowski,2020,1241.0
1204000,Powiat dąbrowski,2021,1236.0
1204000,Powiat dąbrowski,2022,1732.0
1204000,Powiat dąbrowski,2023,1686.0
1204000,Powiat dąbrowski,2024,1421.0
1205000,Powiat gorlicki,2013,2914.0
1205000,Powiat gorlicki,2014,2041.0
1205000,Powiat gorlicki,2015,1789.0
1205000,Powiat gorlicki,2016,2172.0
1205000,Powiat gorlicki,2017,1883.0
1205000,Powiat gorlicki,2018,2701.0
1205000,Powiat gorlicki,2019,4094.0
1205000,Powiat gorlicki,2020,3432.0
1205000,Powiat gorlicki,2021,2633.0
1205000,Powiat gorlicki,2022,3757.0
1205000,Powiat gorlicki,2023,2452.0
1205000,Powiat gorlicki,2024,2281.0
1206000,Powiat krakowski,2013,8432.0
1206000,Powiat krakowski,2014,6653.0
1206000,Powiat krakowski,2015,6108.0
1206000,Powiat krakowski,2016,5235.0
1206000,Powiat krakowski,2017,6442.0
1206000,Powiat krakowski,2018,6006.0
1206000,Powiat krakowski,2019,18182.0
1206000,Powiat krakowski,2020,7168.0
1206000,Powiat krakowski,2021,5139.0
1206000,Powiat krakowski,2022,4769.0
1206000,Powiat krakowski,2023,4742.0
1206000,Powiat krakowski,2024,4415.0
1207000,Powiat limanowski,2013,4185.0
1207000,Powiat limanowski,2014,2869.0
1207000,Powiat limanowski,2015,2206.0
1207000,Powiat limanowski,2016,2832.0
1207000,Powiat limanowski,2017,2169.0
1207000,Powiat limanowski,2018,2083.0
1207000,Powiat limanowski,2019,2369.0
1207000,Powiat limanowski,2020,2370.0
1207000,Powiat limanowski,2021,4373.0
1207000,Powiat limanowski,2022,2842.0
1207000,Powiat limanowski,2023,2136.0
1207000,Powiat limanowski,2024,2035.0
1208000,Powiat miechowski,2013,1666.0
1208000,Powiat miechowski,2014,1585.0
1208000,Powiat miechowski,2015,1336.0
1208000,Powiat miechowski,2016,1402.0
1208000,Powiat miechowski,2017,1195.0
1208000,Powiat miechowski,2018,1075.0
1208000,Powiat miechowski,2019,955.0
1208000,Powiat miechowski,2020,1284.0
1208000,Powiat miechowski,2021,1508.0
1208000,Powiat miechowski,2022,1315.0
1208000,Powiat miechowski,2023,1331.0
1208000,Powiat miechowski,2024,1153.0
1209000,Powiat myślenicki,2013,2886.0
1209000,Powiat myślenicki,2014,2442.0
1209000,Powiat myślenicki,2015,2130.0
1209000,Powiat myślenicki,2016,1995.0
1209000,Powiat myślenicki,2017,1923.0
1209000,Powiat myślenicki,2018,2089.0
1209000,Powiat myślenicki,2019,2381.0
1209000,Powiat myślenicki,2020,2188.0
1209000,Powiat myślenicki,2021,2416.0
1209000,Powiat myślenicki,2022,2688.0
1209000,Powiat myślenicki,2023,1924.0
1209000,Powiat myślenicki,2024,2346.0
1210000,Powiat nowosądecki,2013,4628.0
1210000,Powiat nowosądecki,2014,4766.0
1210000,Powiat nowosądecki,2015,4586.0
1210000,Powiat nowosądecki,2016,2880.0
1210000,Powiat nowosądecki,2017,9376.0
1210000,Powiat nowosądecki,2018,4573.0
1210000,Powiat nowosądecki,2019,6722.0
1210000,Powiat nowosądecki,2020,13156.0
1210000,Powiat nowosądecki,2021,4476.0
1210000,Powiat nowosądecki,2022,4102.0
1210000,Powiat nowosądecki,2023,6232.0
1210000,Powiat nowosądecki,2024,23023.0
1211000,Powiat nowotarski,2013,4355.0
1211000,Powiat nowotarski,2014,4487.0
1211000,Powiat nowotarski,2015,3836.0
1211000,Powiat nowotarski,2016,3564.0
1211000,Powiat nowotarski,2017,3944.0
1211000,Powiat nowotarski,2018,3736.0
1211000,Powiat nowotarski,2019,3889.0
1211000,Powiat nowotarski,2020,3630.0
1211000,Powiat nowotarski,2021,3737.0
1211000,Powiat nowotarski,2022,6946.0
1211000,Powiat nowotarski,2023,3864.0
1211000,Powiat nowotarski,2024,4871.0
1212000,Powiat olkuski,2013,4471.0
1212000,Powiat olkuski,2014,4305.0
1212000,Powiat olkuski,2015,3403.0
1212000,Powiat olkuski,2016,2853.0
1212000,Powiat olkuski,2017,3296.0
1212000,Powiat olkuski,2018,2917.0
1212000,Powiat olkuski,2019,3538.0
1212000,Powiat olkuski,2020,2884.0
1212000,Powiat olkuski,2021,3057.0
1212000,Powiat olkuski,2022,3118.0
1212000,Powiat olkuski,2023,2664.0
1212000,Powiat olkuski,2024,3363.0
1213000,Powiat oświęcimski,2013,6762.0
1213000,Powiat oświęcimski,2014,5848.0
1213000,Powiat oświęcimski,2015,5215.0
1213000,Powiat oświęcimski,2016,4489.0
1213000,Powiat oświęcimski,2017,5524.0
1213000,Powiat oświęcimski,2018,4783.0
1213000,Powiat oświęcimski,2019,5242.0
1213000,Powiat oświęcimski,2020,4510.0
1213000,Powiat oświęcimski,2021,4234.0
1213000,Powiat oświęcimski,2022,5164.0
1213000,Powiat oświęcimski,2023,4099.0
1213000,Powiat oświęcimski,2024,4943.0
1214000,Powiat proszowicki,2013,1345.0
1214000,Powiat proszowicki,2014,693.0
1214000,Powiat proszowicki,2015,702.0
1214000,Powiat proszowicki,2016,867.0
1214000,Powiat proszowicki,2017,574.0
1214000,Powiat proszowicki,2018,631.0
1214000,Powiat proszowicki,2019,619.0
1214000,Powiat proszowicki,2020,510.0
1214000,Powiat proszowicki,2021,551.0
1214000,Powiat proszowicki,2022,557.0
1214000,Powiat proszowicki,2023,425.0
1214000,Powiat proszowicki,2024,605.0
1215000,Powiat suski,2013,1902.0
1215000,Powiat suski,2014,1721.0
1215000,Powiat suski,2015,1907.0
1215000,Powiat suski,2016,2920.0
1215000,Powiat suski,2017,1561.0
1215000,Powiat suski,2018,1398.0
1215000,Powiat suski,2019,1697.0
1215000,Powiat suski,2020,1572.0
1215000,Powiat suski,2021,1855.0
1215000,Powiat suski,2022,2071.0
1215000,Powiat suski,2023,1514.0
1215000,Powiat suski,2024,2091.0
1216000,Powiat tarnowski,2013,4444.0
1216000,Powiat tarnowski,2014,3394.0
1216000,Powiat tarnowski,2015,3271.0
1216000,Powiat tarnowski,2016,3185.0
1216000,Powiat tarnowski,2017,3691.0
1216000,Powiat tarnowski,2018,3876.0
1216000,Powiat tarnowski,2019,9763.0
1216000,Powiat tarnowski,2020,4041.0
1216000,Powiat tarnowski,2021,5152.0
1216000,Powiat tarnowski,2022,7262.0
1216000,Powiat tarnowski,2023,2854.0
1216000,Powiat tarnowski,2024,4542.0
1217000,Powiat tatrzański,2013,3515.0
1217000,Powiat tatrzański,2014,3426.0
1217000,Powiat tatrzański,2015,3078.0
1217000,Powiat tatrzański,2016,3848.0
1217000,Powiat tatrzański,2017,2691.0
1217000,Powiat tatrzański,2018,6387.0
1217000,Powiat tatrzański,2019,2808.0
1217000,Powiat tatrzański,2020,2802.0
1217000,Powiat tatrzański,2021,2744.0
1217000,Powiat tatrzański,2022,2929.0
1217000,Powiat tatrzański,2023,2614.0
1217000,Powiat tatrzański,2024,2436.0
1218000,Powiat wadowicki,2013,4615.0
1218000,Powiat wadowicki,2014,4177.0
1218000,Powiat wadowicki,2015,3637.0
1218000,Powiat wadowicki,2016,3043.0
1218000,Powiat wadowicki,2017,3958.0
1218000,Powiat wadowicki,2018,3454.0
1218000,Powiat wadowicki,2019,3032.0
1218000,Powiat wadowicki,2020,2956.0
1218000,Powiat wadowicki,2021,3543.0
1218000,Powiat wadowicki,2022,3648.0
1218000,Powiat wadowicki,2023,4592.0
1218000,Powiat wadowicki,2024,3422.0
1219000,Powiat wielicki,2013,3757.0
1219000,Powiat wielicki,2014,2850.0
1219000,Powiat wielicki,2015,2631.0
1219000,Powiat wielicki,2016,2508.0
1219000,Powiat wielicki,2017,2245.0
1219000,Powiat wielicki,2018,2677.0
1219000,Powiat wielicki,2019,3532.0
1219000,Powiat wielicki,2020,3324.0
1219000,Powiat wielicki,2021,3576.0
1219000,Powiat wielicki,2022,3931.0
1219000,Powiat wielicki,2023,2947.0
1219000,Powiat wielicki,2024,2433.0
1261000,Powiat m. Kraków,2013,55926.0
1261000,Powiat m. Kraków,2014,46142.0
1261000,Powiat m. Kraków,2015,42109.0
1261000,Powiat m. Kraków,2016,39046.0
1261000,Powiat m. Kraków,2017,44401.0
1261000,Powiat m. Kraków,2018,30756.0
1261000,Powiat m. Kraków,2019,33342.0
1261000,Powiat m. Kraków,2020,28559.0
1261000,Powiat m. Kraków,2021,33944.0
1261000,Powiat m. Kraków,2022,38681.0
1261000,Powiat m. Kraków,2023,40321.0
1261000,Powiat m. Kraków,2024,33844.0
1262000,Powiat m. Nowy Sącz,2013,7735.0
1262000,Powiat m. Nowy Sącz,2014,5696.0
1262000,Powiat m. Nowy Sącz,2015,6989.0
1262000,Powiat m. Nowy Sącz,2016,8197.0
1262000,Powiat m. Nowy Sącz,2017,5105.0
1262000,Powiat m. Nowy Sącz,2018,6111.0
1262000,Powiat m. Nowy Sącz,2019,7567.0
1262000,Powiat m. Nowy Sącz,2020,4247.0
1262000,Powiat m. Nowy Sącz,2021,8967.0
1262000,Powiat m. Nowy Sącz,2022,5610.0
1262000,Powiat m. Nowy Sącz,2023,3765.0
1262000,Powiat m. Nowy Sącz,2024,3248.0
1263000,Powiat m. Tarnów,2013,5550.0
1263000,Powiat m. Tarnów,2014,6469.0
1263000,Powiat m. Tarnów,2015,4731.0
1263000,Powiat m. Tarnów,2016,9826.0
1263000,Powiat m. Tarnów,2017,10773.0
1263000,Powiat m. Tarnów,2018,10632.0
1263000,Powiat m. Tarnów,2019,6292.0
1263000,Powiat m. Tarnów,2020,4159.0
1263000,Powiat m. Tarnów,2021,5340.0
1263000,Powiat m. Tarnów,2022,4802.0
1263000,Powiat m. Tarnów,2023,6804.0
1263000,Powiat m. Tarnów,2024,4546.0
1400000,MAZOWIECKIE,2013,244427.0
1400000,MAZOWIECKIE,2014,207145.0
1400000,MAZOWIECKIE,2015,194218.0
1400000,MAZOWIECKIE,2016,186942.0
1400000,MAZOWIECKIE,2017,177841.0
1400000,MAZOWIECKIE,2018,194737.0
1400000,MAZOWIECKIE,2019,199051.0
1400000,MAZOWIECKIE,2020,188281.0
1400000,MAZOWIECKIE,2021,206091.0
1400000,MAZOWIECKIE,2022,219729.0
1400000,MAZOWIECKIE,2023,206400.0
1400000,MAZOWIECKIE,2024,195966.0
1401000,Powiat białobrzeski,2013,1209.0
1401000,Powiat białobrzeski,2014,964.0
1401000,Powiat białobrzeski,2015,852.0
1401000,Powiat białobrzeski,2016,721.0
1401000,Powiat białobrzeski,2017,596.0
1401000,Powiat białobrzeski,2018,734.0
1401000,Powiat białobrzeski,2019,787.0
1401000,Powiat białobrzeski,2020,715.0
1401000,Powiat białobrzeski,2021,692.0
1401000,Powiat białobrzeski,2022,1046.0
1401000,Powiat białobrzeski,2023,756.0
1401000,Powiat białobrzeski,2024,706.0
1402000,Powiat ciechanowski,2013,4755.0
1402000,Powiat ciechanowski,2014,3004.0
1402000,Powiat ciechanowski,2015,3459.0
1402000,Powiat ciechanowski,2016,2488.0
1402000,Powiat ciechanowski,2017,2682.0
1402000,Powiat ciechanowski,2018,3059.0
1402000,Powiat ciechanowski,2019,2447.0
1402000,Powiat ciechanowski,2020,2955.0
1402000,Powiat ciechanowski,2021,2638.0
1402000,Powiat ciechanowski,2022,2924.0
1402000,Powiat ciechanowski,2023,2367.0
1402000,Powiat ciechanowski,2024,1970.0
1403000,Powiat garwoliński,2013,4272.0
1403000,Powiat garwoliński,2014,2505.0
1403000,Powiat garwoliński,2015,3131.0
1403000,Powiat garwoliński,2016,2419.0
1403000,Powiat garwoliński,2017,2408.0
1403000,Powiat garwoliński,2018,2479.0
1403000,Powiat garwoliński,2019,2957.0
1403000,Powiat garwoliński,2020,2259.0
1403000,Powiat garwoliński,2021,2617.0
1403000,Powiat garwoliński,2022,2324.0
1403000,Powiat garwoliński,2023,2071.0
1403000,Powiat garwoliński,2024,2479.0
1404000,Powiat gostyniński,2013,1300.0
1404000,Powiat gostyniński,2014,977.0
1404000,Powiat gostyniński,2015,867.0
1404000,Powiat gostyniński,2016,808.0
1404000,Powiat gostyniński,2017,836.0
1404000,Powiat gostyniński,2018,1005.0
1404000,Powiat gostyniński,2019,879.0
1404000,Powiat gostyniński,2020,852.0
1404000,Powiat gostyniński,2021,1102.0
1404000,Powiat gostyniński,2022,1165.0
1404000,Powiat gostyniński,2023,903.0
1404000,Powiat gostyniński,2024,754.0
1405000,Powiat grodziski,2013,3808.0
1405000,Powiat grodziski,2014,2983.0
1405000,Powiat grodziski,2015,2859.0
1405000,Powiat grodziski,2016,2781.0
1405000,Powiat grodziski,2017,2780.0
1405000,Powiat grodziski,2018,3155.0
1405000,Powiat grodziski,2019,2924.0
1405000,Powiat grodziski,2020,3200.0
1405000,Powiat grodziski,2021,3107.0
1405000,Powiat grodziski,2022,3910.0
1405000,Powiat grodziski,2023,2875.0
1405000,Powiat grodziski,2024,2484.0
1406000,Powiat grójecki,2013,4581.0
1406000,Powiat grójecki,2014,3849.0
1406000,Powiat grójecki,2015,3453.0
1406000,Powiat grójecki,2016,3881.0
1406000,Powiat grójecki,2017,3537.0
1406000,Powiat grójecki,2018,3276.0
1406000,Powiat grójecki,2019,3403.0
1406000,Powiat grójecki,2020,3286.0
1406000,Powiat grójecki,2021,3630.0
1406000,Powiat grójecki,2022,3682.0
1406000,Powiat grójecki,2023,3057.0
1406000,Powiat grójecki,2024,3491.0
1407000,Powiat kozienicki,2013,2650.0
1407000,Powiat kozienicki,2014,1757.0
1407000,Powiat kozienicki,2015,1621.0
1407000,Powiat kozienicki,2016,2134.0
1407000,Powiat kozienicki,2017,1535.0
1407000,Powiat kozienicki,2018,1437.0
1407000,Powiat kozienicki,2019,1623.0
1407000,Powiat kozienicki,2020,1480.0
1407000,Powiat kozienicki,2021,1515.0
1407000,Powiat kozienicki,2022,1369.0
1407000,Powiat kozienicki,2023,1415.0
1407000,Powiat kozienicki,2024,1389.0
1408000,Powiat legionowski,2013,5185.0
1408000,Powiat legionowski,2014,4170.0
1408000,Powiat legionowski,2015,3980.0
1408000,Powiat legionowski,2016,3788.0
1408000,Powiat legionowski,2017,4070.0
1408000,Powiat legionowski,2018,3915.0
1408000,Powiat legionowski,2019,4257.0
1408000,Powiat legionowski,2020,4145.0
1408000,Powiat legionowski,2021,5032.0
1408000,Powiat legionowski,2022,5106.0
1408000,Powiat legionowski,2023,4236.0
1408000,Powiat legionowski,2024,4033.0
1409000,Powiat lipski,2013,1133.0
1409000,Powiat lipski,2014,689.0
1409000,Powiat lipski,2015,560.0
1409000,Powiat lipski,2016,583.0
1409000,Powiat lipski,2017,618.0
1409000,Powiat lipski,2018,725.0
