powiat_code,powiat_name,year,total_population,area_km2,population_density
1807000,Powiat krośnieński,2018,112414,993,113.21
1807000,Powiat krośnieński,2019,112283,993,113.07
1807000,Powiat krośnieński,2020,110184,993,110.96
1807000,Powiat krośnieński,2021,109633,992,110.52
1807000,Powiat krośnieński,2022,109122,992,110.0
1807000,Powiat krośnieński,2023,108659,992,109.54
1807000,Powiat krośnieński,2024,108034,992,108.91
1808000,Powiat leżajski,2013,69977,583,120.03
1808000,Powiat leżajski,2014,69856,583,119.82
1808000,Powiat leżajski,2015,69701,583,119.56
1808000,Powiat leżajski,2016,69663,583,119.49
1808000,Powiat leżajski,2017,69641,584,119.25
1808000,Powiat leżajski,2018,69562,584,119.11
1808000,Powiat leżajski,2019,69370,584,118.78
1808000,Powiat leżajski,2020,67896,584,116.26
1808000,Powiat leżajski,2021,67439,584,115.48
1808000,Powiat leżajski,2022,67015,584,114.75
1808000,Powiat leżajski,2023,66698,584,114.21
1808000,Powiat leżajski,2024,66263,584,113.46
1809000,Powiat lubaczowski,2013,57057,1308,43.62
1809000,Powiat lubaczowski,2014,56895,1308,43.5
1809000,Powiat lubaczowski,2015,56536,1308,43.22
1809000,Powiat lubaczowski,2016,56352,1308,43.08
1809000,Powiat lubaczowski,2017,56086,1308,42.88
1809000,Powiat lubaczowski,2018,55652,1308,42.55
1809000,Powiat lubaczowski,2019,55217,1308,42.21
1809000,Powiat lubaczowski,2020,53914,1308,41.22
1809000,Powiat lubaczowski,2021,53374,1308,40.81
1809000,Powiat lubaczowski,2022,52983,1308,40.51
1809000,Powiat lubaczowski,2023,52565,1308,40.19
1809000,Powiat lubaczowski,2024,51997,1308,39.75
1810000,Powiat łańcucki,2013,79866,452,176.69
1810000,Powiat łańcucki,2014,80028,452,177.05
1810000,Powiat łańcucki,2015,80201,452,177.44
1810000,Powiat łańcucki,2016,80464,452,178.02
1810000,Powiat łańcucki,2017,80741,452,178.63
1810000,Powiat łańcucki,2018,80834,452,178.84
1810000,Powiat łańcucki,2019,81049,452,179.31
1810000,Powiat łańcucki,2020,81007,452,179.22
1810000,Powiat łańcucki,2021,80796,452,178.75
1810000,Powiat łańcucki,2022,80802,452,178.77
1810000,Powiat łańcucki,2023,80844,452,178.86
1810000,Powiat łańcucki,2024,80749,452,178.65
1811000,Powiat mielecki,2013,136403,880,155.0
1811000,Powiat mielecki,2014,136313,880,154.9
1811000,Powiat mielecki,2015,136263,880,154.84
1811000,Powiat mielecki,2016,136315,880,154.9
1811000,Powiat mielecki,2017,136666,881,155.13
1811000,Powiat mielecki,2018,136673,881,155.13
1811000,Powiat mielecki,2019,136660,881,155.12
1811000,Powiat mielecki,2020,134329,881,152.47
1811000,Powiat mielecki,2021,133714,881,151.78
1811000,Powiat mielecki,2022,133320,881,151.33
1811000,Powiat mielecki,2023,132983,881,150.95
1811000,Powiat mielecki,2024,132484,881,150.38
1812000,Powiat niżański,2013,67521,786,85.9
1812000,Powiat niżański,2014,67353,786,85.69
1812000,Powiat niżański,2015,67178,786,85.47
1812000,Powiat niżański,2016,66911,786,85.13
1812000,Powiat niżański,2017,66917,786,85.14
1812000,Powiat niżański,2018,66843,786,85.04
1812000,Powiat niżański,2019,66589,786,84.72
1812000,Powiat niżański,2020,64957,786,82.64
1812000,Powiat niżański,2021,64428,786,81.97
1812000,Powiat niżański,2022,64057,786,81.5
1812000,Powiat niżański,2023,63733,786,81.09
1812000,Powiat niżański,2024,63189,786,80.39
1813000,Powiat przemyski,2013,74225,1211,61.29
1813000,Powiat przemyski,2014,74067,1211,61.16
1813000,Powiat przemyski,2015,74315,1211,61.37
1813000,Powiat przemyski,2016,74360,1211,61.4
1813000,Powiat przemyski,2017,74440,1211,61.47
1813000,Powiat przemyski,2018,74398,1211,61.44
1813000,Powiat przemyski,2019,74061,1211,61.16
1813000,Powiat przemyski,2020,72100,1211,59.54
1813000,Powiat przemyski,2021,71742,1211,59.24
1813000,Powiat przemyski,2022,71393,1211,58.95
1813000,Powiat przemyski,2023,71131,1211,58.74
1813000,Powiat przemyski,2024,70688,1211,58.37
1814000,Powiat przeworski,2013,79262,698,113.56
1814000,Powiat przeworski,2014,79027,698,113.22
1814000,Powiat przeworski,2015,78869,698,112.99
1814000,Powiat przeworski,2016,78735,698,112.8
1814000,Powiat przeworski,2017,78644,698,112.67
1814000,Powiat przeworski,2018,78458,698,112.4
1814000,Powiat przeworski,2019,78362,698,112.27
1814000,Powiat przeworski,2020,76778,698,110.0
1814000,Powiat przeworski,2021,76401,698,109.46
1814000,Powiat przeworski,2022,76094,698,109.02
1814000,Powiat przeworski,2023,75739,698,108.51
1814000,Powiat przeworski,2024,75370,698,107.98
1815000,Powiat ropczycko-sędziszowski,2013,73551,548,134.22
1815000,Powiat ropczycko-sędziszowski,2014,73680,548,134.45
1815000,Powiat ropczycko-sędziszowski,2015,73756,548,134.59
1815000,Powiat ropczycko-sędziszowski,2016,73956,548,134.96
1815000,Powiat ropczycko-sędziszowski,2017,74198,548,135.4
1815000,Powiat ropczycko-sędziszowski,2018,74374,548,135.72
1815000,Powiat ropczycko-sędziszowski,2019,74515,548,135.98
1815000,Powiat ropczycko-sędziszowski,2020,74023,548,135.08
1815000,Powiat ropczycko-sędziszowski,2021,74063,548,135.15
1815000,Powiat ropczycko-sędziszowski,2022,74066,548,135.16
1815000,Powiat ropczycko-sędziszowski,2023,74027,548,135.09
1815000,Powiat ropczycko-sędziszowski,2024,74083,548,135.19
1816000,Powiat rzeszowski,2013,165835,1157,143.33
1816000,Powiat rzeszowski,2014,166643,1157,144.03
1816000,Powiat rzeszowski,2015,167342,1157,144.63
1816000,Powiat rzeszowski,2016,168337,1157,145.49
1816000,Powiat rzeszowski,2017,169165,1153,146.72
1816000,Powiat rzeszowski,2018,170486,1153,147.86
1816000,Powiat rzeszowski,2019,169438,1147,147.72
1816000,Powiat rzeszowski,2020,174049,1147,151.74
1816000,Powiat rzeszowski,2021,173842,1144,151.96
1816000,Powiat rzeszowski,2022,174805,1145,152.67
1816000,Powiat rzeszowski,2023,175777,1145,153.52
1816000,Powiat rzeszowski,2024,176821,1145,154.43
1817000,Powiat sanocki,2013,96096,1224,78.51
1817000,Powiat sanocki,2014,95826,1224,78.29
1817000,Powiat sanocki,2015,95645,1224,78.14
1817000,Powiat sanocki,2016,95485,1224,78.01
1817000,Powiat sanocki,2017,95035,1156,82.21
1817000,Powiat sanocki,2018,94758,1156,81.97
1817000,Powiat sanocki,2019,94385,1156,81.65
1817000,Powiat sanocki,2020,91818,1156,79.43
1817000,Powiat sanocki,2021,90907,1156,78.64
1817000,Powiat sanocki,2022,90294,1156,78.11
1817000,Powiat sanocki,2023,89743,1156,77.63
1817000,Powiat sanocki,2024,89001,1156,76.99
1818000,Powiat stalowowolski,2013,108664,832,130.61
1818000,Powiat stalowowolski,2014,108280,832,130.14
1818000,Powiat stalowowolski,2015,107946,832,129.74
1818000,Powiat stalowowolski,2016,107576,832,129.3
1818000,Powiat stalowowolski,2017,107138,832,128.77
1818000,Powiat stalowowolski,2018,106619,832,128.15
1818000,Powiat stalowowolski,2019,106037,832,127.45
1818000,Powiat stalowowolski,2020,103563,832,124.47
1818000,Powiat stalowowolski,2021,102422,832,123.1
1818000,Powiat stalowowolski,2022,101637,832,122.16
1818000,Powiat stalowowolski,2023,100891,832,121.26
1818000,Powiat stalowowolski,2024,100034,832,120.23
1819000,Powiat strzyżowski,2013,62095,504,123.2
1819000,Powiat strzyżowski,2014,61912,504,122.84
1819000,Powiat strzyżowski,2015,61852,504,122.72
1819000,Powiat strzyżowski,2016,61781,504,122.58
1819000,Powiat strzyżowski,2017,61690,504,122.4
1819000,Powiat strzyżowski,2018,61558,504,122.14
1819000,Powiat strzyżowski,2019,61386,504,121.8
1819000,Powiat strzyżowski,2020,60350,504,119.74
1819000,Powiat strzyżowski,2021,59852,504,118.75
1819000,Powiat strzyżowski,2022,59514,503,118.32
1819000,Powiat strzyżowski,2023,59201,503,117.7
1819000,Powiat strzyżowski,2024,58775,503,116.85
1820000,Powiat tarnobrzeski,2013,53918,521,103.49
1820000,Powiat tarnobrzeski,2014,53798,521,103.26
1820000,Powiat tarnobrzeski,2015,53711,521,103.09
1820000,Powiat tarnobrzeski,2016,53481,521,102.65
1820000,Powiat tarnobrzeski,2017,53388,521,102.47
1820000,Powiat tarnobrzeski,2018,53236,521,102.18
1820000,Powiat tarnobrzeski,2019,52965,521,101.66
1820000,Powiat tarnobrzeski,2020,51919,521,99.65
1820000,Powiat tarnobrzeski,2021,51503,521,98.85
1820000,Powiat tarnobrzeski,2022,51300,521,98.46
1820000,Powiat tarnobrzeski,2023,50935,521,97.76
1820000,Powiat tarnobrzeski,2024,50550,521,97.02
1821000,Powiat leski,2013,26783,835,32.08
1821000,Powiat leski,2014,26821,835,32.12
1821000,Powiat leski,2015,26747,835,32.03
1821000,Powiat leski,2016,26691,835,31.97
1821000,Powiat leski,2017,26606,835,31.86
1821000,Powiat leski,2018,26562,835,31.81
1821000,Powiat leski,2019,26441,835,31.67
1821000,Powiat leski,2020,25971,835,31.1
1821000,Powiat leski,2021,25696,835,30.77
1821000,Powiat leski,2022,25565,835,30.62
1821000,Powiat leski,2023,25397,835,30.42
1821000,Powiat leski,2024,25224,835,30.21
1861000,Powiat m. Krosno,2013,47223,44,1073.25
1861000,Powiat m. Krosno,2014,46934,44,1066.68
1861000,Powiat m. Krosno,2015,46775,44,1063.07
1861000,Powiat m. Krosno,2016,46565,44,1058.3
1861000,Powiat m. Krosno,2017,46600,44,1059.09
1861000,Powiat m. Krosno,2018,46511,44,1057.07
1861000,Powiat m. Krosno,2019,46291,44,1052.07
1861000,Powiat m. Krosno,2020,45165,44,1026.48
1861000,Powiat m. Krosno,2021,44687,45,993.04
1861000,Powiat m. Krosno,2022,44322,45,984.93
1861000,Powiat m. Krosno,2023,44060,45,979.11
1861000,Powiat m. Krosno,2024,43594,45,968.76
1862000,Powiat m. Przemyśl,2013,63638,46,1383.43
1862000,Powiat m. Przemyśl,2014,63441,46,1379.15
1862000,Powiat m. Przemyśl,2015,62720,46,1363.48
1862000,Powiat m. Przemyśl,2016,62154,46,1351.17
1862000,Powiat m. Przemyśl,2017,61808,46,1343.65
1862000,Powiat m. Przemyśl,2018,61251,46,1331.54
1862000,Powiat m. Przemyśl,2019,60689,46,1319.33
1862000,Powiat m. Przemyśl,2020,58625,46,1274.46
1862000,Powiat m. Przemyśl,2021,57568,46,1251.48
1862000,Powiat m. Przemyśl,2022,56802,46,1234.83
1862000,Powiat m. Przemyśl,2023,56050,46,1218.48
1862000,Powiat m. Przemyśl,2024,55292,46,1202.0
1863000,Powiat m. Rzeszów,2013,183108,117,1565.03
1863000,Powiat m. Rzeszów,2014,185123,117,1582.25
1863000,Powiat m. Rzeszów,2015,185896,117,1588.85
1863000,Powiat m. Rzeszów,2016,187422,117,1601.9
1863000,Powiat m. Rzeszów,2017,189662,120,1580.52
1863000,Powiat m. Rzeszów,2018,191564,120,1596.37
1863000,Powiat m. Rzeszów,2019,196208,126,1557.21
1863000,Powiat m. Rzeszów,2020,194374,126,1542.65
1863000,Powiat m. Rzeszów,2021,196374,129,1522.28
1863000,Powiat m. Rzeszów,2022,197181,129,1528.53
1863000,Powiat m. Rzeszów,2023,197268,129,1529.21
1863000,Powiat m. Rzeszów,2024,198317,129,1537.34
1864000,Powiat m. Tarnobrzeg,2013,48217,85,567.26
1864000,Powiat m. Tarnobrzeg,2014,48000,85,564.71
1864000,Powiat m. Tarnobrzeg,2015,47816,85,562.54
1864000,Powiat m. Tarnobrzeg,2016,47595,85,559.94
1864000,Powiat m. Tarnobrzeg,2017,47387,85,557.49
1864000,Powiat m. Tarnobrzeg,2018,47047,85,553.49
1864000,Powiat m. Tarnobrzeg,2019,46745,85,549.94
1864000,Powiat m. Tarnobrzeg,2020,45054,85,530.05
1864000,Powiat m. Tarnobrzeg,2021,44529,85,523.87
1864000,Powiat m. Tarnobrzeg,2022,44156,85,519.48
1864000,Powiat m. Tarnobrzeg,2023,43712,85,514.26
1864000,Powiat m. Tarnobrzeg,2024,43224,85,508.52
2001000,Powiat augustowski,2013,59558,1659,35.9
2001000,Powiat augustowski,2014,59374,1659,35.79
2001000,Powiat augustowski,2015,59103,1659,35.63
2001000,Powiat augustowski,2016,58905,1659,35.51
2001000,Powiat augustowski,2017,58669,1659,35.36
2001000,Powiat augustowski,2018,58367,1659,35.18
2001000,Powiat augustowski,2019,58068,1659,35.0
2001000,Powiat augustowski,2020,55927,1659,33.71
2001000,Powiat augustowski,2021,55306,1659,33.34
2001000,Powiat augustowski,2022,54917,1659,33.1
2001000,Powiat augustowski,2023,54449,1659,32.82
2001000,Powiat augustowski,2024,54022,1659,32.56
2002000,Powiat białostocki,2013,144978,2975,48.73
2002000,Powiat białostocki,2014,145230,2975,48.82
2002000,Powiat białostocki,2015,145517,2975,48.91
2002000,Powiat białostocki,2016,146254,2975,49.16
2002000,Powiat białostocki,2017,147002,2975,49.41
2002000,Powiat białostocki,2018,148145,2975,49.8
2002000,Powiat białostocki,2019,149611,2975,50.29
2002000,Powiat białostocki,2020,153874,2975,51.72
2002000,Powiat białostocki,2021,155073,2975,52.13
2002000,Powiat białostocki,2022,156370,2977,52.53
2002000,Powiat białostocki,2023,157896,2977,53.04
2002000,Powiat białostocki,2024,159170,2977,53.47
2003000,Powiat bielski,2013,57599,1385,41.59
2003000,Powiat bielski,2014,57144,1385,41.26
2003000,Powiat bielski,2015,56562,1385,40.84
2003000,Powiat bielski,2016,56075,1385,40.49
2003000,Powiat bielski,2017,55427,1385,40.02
2003000,Powiat bielski,2018,54863,1385,39.61
2003000,Powiat bielski,2019,54353,1385,39.24
2003000,Powiat bielski,2020,52658,1385,38.02
2003000,Powiat bielski,2021,51813,1385,37.41
2003000,Powiat bielski,2022,51151,1385,36.93
2003000,Powiat bielski,2023,50596,1385,36.53
2003000,Powiat bielski,2024,49987,1385,36.09
2004000,Powiat grajewski,2013,48916,968,50.53
2004000,Powiat grajewski,2014,48643,968,50.25
2004000,Powiat grajewski,2015,48357,968,49.96
2004000,Powiat grajewski,2016,48041,968,49.63
2004000,Powiat grajewski,2017,47781,968,49.36
2004000,Powiat grajewski,2018,47518,968,49.09
2004000,Powiat grajewski,2019,47210,968,48.77
2004000,Powiat grajewski,2020,45636,968,47.14
2004000,Powiat grajewski,2021,45180,968,46.67
2004000,Powiat grajewski,2022,44724,967,46.25
2004000,Powiat grajewski,2023,44222,967,45.73
2004000,Powiat grajewski,2024,43756,967,45.25
2005000,Powiat hajnowski,2013,45415,1624,27.96
2005000,Powiat hajnowski,2014,44957,1624,27.68
2005000,Powiat hajnowski,2015,44567,1624,27.44
2005000,Powiat hajnowski,2016,44146,1624,27.18
2005000,Powiat hajnowski,2017,43745,1624,26.94
2005000,Powiat hajnowski,2018,43143,1624,26.57
2005000,Powiat hajnowski,2019,42610,1624,26.24
2005000,Powiat hajnowski,2020,40678,1624,25.05
2005000,Powiat hajnowski,2021,40020,1624,24.64
2005000,Powiat hajnowski,2022,39427,1624,24.28
2005000,Powiat hajnowski,2023,38817,1624,23.9
2005000,Powiat hajnowski,2024,38237,1624,23.54
2006000,Powiat kolneński,2013,39555,940,42.08
2006000,Powiat kolneński,2014,39369,940,41.88
2006000,Powiat kolneński,2015,39162,940,41.66
2006000,Powiat kolneński,2016,38995,940,41.48
2006000,Powiat kolneński,2017,38748,940,41.22
2006000,Powiat kolneński,2018,38396,940,40.85
2006000,Powiat kolneński,2019,38057,940,40.49
2006000,Powiat kolneński,2020,36482,940,38.81
2006000,Powiat kolneński,2021,36143,940,38.45
2006000,Powiat kolneński,2022,35921,940,38.21
2006000,Powiat kolneński,2023,35702,940,37.98
2006000,Powiat kolneński,2024,35440,940,37.7
2007000,Powiat łomżyński,2013,51860,1355,38.27
2007000,Powiat łomżyński,2014,51610,1355,38.09
2007000,Powiat łomżyński,2015,51439,1355,37.96
2007000,Powiat łomżyński,2016,51305,1355,37.86
2007000,Powiat łomżyński,2017,51084,1355,37.7
2007000,Powiat łomżyński,2018,51000,1355,37.64
2007000,Powiat łomżyński,2019,50943,1355,37.6
2007000,Powiat łomżyński,2020,50078,1355,36.96
2007000,Powiat łomżyński,2021,49911,1355,36.83
2007000,Powiat łomżyński,2022,49711,1355,36.69
2007000,Powiat łomżyński,2023,49608,1355,36.61
2007000,Powiat łomżyński,2024,49496,1355,36.53
2008000,Powiat moniecki,2013,42077,1382,30.45
2008000,Powiat moniecki,2014,41817,1382,30.26
2008000,Powiat moniecki,2015,41544,1382,30.06
2008000,Powiat moniecki,2016,41254,1382,29.85
2008000,Powiat moniecki,2017,41011,1382,29.68
2008000,Powiat moniecki,2018,40712,1382,29.46
2008000,Powiat moniecki,2019,40412,1382,29.24
2008000,Powiat moniecki,2020,38636,1382,27.96
2008000,Powiat moniecki,2021,38122,1382,27.58
2008000,Powiat moniecki,2022,37732,1382,27.3
2008000,Powiat moniecki,2023,37358,1382,27.03
2008000,Powiat moniecki,2024,36975,1382,26.75
2009000,Powiat sejneński,2013,20891,855,24.43
2009000,Powiat sejneński,2014,20778,855,24.3
2009000,Powiat sejneński,2015,20606,855,24.1
2009000,Powiat sejneński,2016,20417,855,23.88
2009000,Powiat sejneński,2017,20270,855,23.71
2009000,Powiat sejneński,2018,20092,855,23.5
2009000,Powiat sejneński,2019,19914,855,23.29
2009000,Powiat sejneński,2020,19266,855,22.53
2009000,Powiat sejneński,2021,18992,855,22.21
2009000,Powiat sejneński,2022,18802,855,21.99
2009000,Powiat sejneński,2023,18645,855,21.81
2009000,Powiat sejneński,2024,18434,855,21.56
2010000,Powiat siemiatycki,2013,46938,1459,32.17
2010000,Powiat siemiatycki,2014,46479,1459,31.86
2010000,Powiat siemiatycki,2015,46072,1459,31.58
2010000,Powiat siemiatycki,2016,45538,1459,31.21
2010000,Powiat siemiatycki,2017,45191,1459,30.97
2010000,Powiat siemiatycki,2018,44689,1459,30.63
2010000,Powiat siemiatycki,2019,44193,1459,30.29
2010000,Powiat siemiatycki,2020,42337,1459,29.02
2010000,Powiat siemiatycki,2021,41660,1459,28.55
2010000,Powiat siemiatycki,2022,41114,1459,28.18
2010000,Powiat siemiatycki,2023,40636,1459,27.85
2010000,Powiat siemiatycki,2024,40212,1459,27.56
2011000,Powiat sokólski,2013,70525,2055,34.32
2011000,Powiat sokólski,2014,70060,2055,34.09
2011000,Powiat sokólski,2015,69375,2055,33.76
2011000,Powiat sokólski,2016,68664,2055,33.41
2011000,Powiat sokólski,2017,68188,2055,33.18
2011000,Powiat sokólski,2018,67466,2055,32.83
2011000,Powiat sokólski,2019,66686,2055,32.45
2011000,Powiat sokólski,2020,63744,2055,31.02
2011000,Powiat sokólski,2021,62775,2055,30.55
2011000,Powiat sokólski,2022,62063,2054,30.22
2011000,Powiat sokólski,2023,61246,2054,29.82
2011000,Powiat sokólski,2024,60592,2054,29.5
2012000,Powiat suwalski,2013,35924,1307,27.49
2012000,Powiat suwalski,2014,35929,1307,27.49
2012000,Powiat suwalski,2015,35932,1307,27.49
2012000,Powiat suwalski,2016,35929,1307,27.49
2012000,Powiat suwalski,2017,35955,1307,27.51
2012000,Powiat suwalski,2018,35792,1307,27.38
2012000,Powiat suwalski,2019,35674,1307,27.29
2012000,Powiat suwalski,2020,35081,1307,26.84
2012000,Powiat suwalski,2021,34839,1307,26.66
2012000,Powiat suwalski,2022,34778,1307,26.61
2012000,Powiat suwalski,2023,34635,1307,26.5
2012000,Powiat suwalski,2024,34585,1307,26.46
2013000,Powiat wysokomazowiecki,2013,58793,1289,45.61
2013000,Powiat wysokomazowiecki,2014,58519,1289,45.4
2013000,Powiat wysokomazowiecki,2015,58177,1289,45.13
2013000,Powiat wysokomazowiecki,2016,57903,1289,44.92
2013000,Powiat wysokomazowiecki,2017,57516,1289,44.62
2013000,Powiat wysokomazowiecki,2018,57248,1289,44.41
2013000,Powiat wysokomazowiecki,2019,56860,1289,44.11
2013000,Powiat wysokomazowiecki,2020,55033,1289,42.69
2013000,Powiat wysokomazowiecki,2021,54337,1289,42.15
2013000,Powiat wysokomazowiecki,2022,53842,1289,41.77
2013000,Powiat wysokomazowiecki,2023,53406,1289,41.43
2013000,Powiat wysokomazowiecki,2024,52834,1289,40.99
2014000,Powiat zambrowski,2013,44626,733,60.88
2014000,Powiat zambrowski,2014,44455,733,60.65
2014000,Powiat zambrowski,2015,44299,733,60.44
2014000,Powiat zambrowski,2016,44143,733,60.22
2014000,Powiat zambrowski,2017,44027,733,60.06
2014000,Powiat zambrowski,2018,43816,733,59.78
2014000,Powiat zambrowski,2019,43505,733,59.35
2014000,Powiat zambrowski,2020,42188,733,57.56
2014000,Powiat zambrowski,2021,41829,733,57.07
2014000,Powiat zambrowski,2022,41550,733,56.68
2014000,Powiat zambrowski,2023,41370,733,56.44
2014000,Powiat zambrowski,2024,41109,733,56.08
2061000,Powiat m. Białystok,2013,295282,102,2894.92
2061000,Powiat m. Białystok,2014,295459,102,2896.66
2061000,Powiat m. Białystok,2015,295981,102,2901.77
2061000,Powiat m. Białystok,2016,296628,102,2908.12
2061000,Powiat m. Białystok,2017,297288,102,2914.59
2061000,Powiat m. Białystok,2018,297459,102,2916.26
2061000,Powiat m. Białystok,2019,297554,102,2917.2
2061000,Powiat m. Białystok,2020,294675,102,2888.97
2061000,Powiat m. Białystok,2021,293413,102,2876.6
2061000,Powiat m. Białystok,2022,292600,102,2868.63
2061000,Powiat m. Białystok,2023,291688,102,2859.69
2061000,Powiat m. Białystok,2024,290386,102,2846.92
2062000,Powiat m. Łomża,2013,62711,33,1900.33
2062000,Powiat m. Łomża,2014,62779,33,1902.39
2062000,Powiat m. Łomża,2015,62737,33,1901.12
2062000,Powiat m. Łomża,2016,62802,33,1903.09
2062000,Powiat m. Łomża,2017,63092,33,1911.88
2062000,Powiat m. Łomża,2018,63000,33,1909.09
2062000,Powiat m. Łomża,2019,62945,33,1907.42
2062000,Powiat m. Łomża,2020,61025,33,1849.24
2062000,Powiat m. Łomża,2021,60468,33,1832.36
2062000,Powiat m. Łomża,2022,60128,33,1822.06
2062000,Powiat m. Łomża,2023,59711,33,1809.42
2062000,Powiat m. Łomża,2024,59263,33,1795.85
2063000,Powiat m. Suwałki,2013,69317,66,1050.26
2063000,Powiat m. Suwałki,2014,69316,66,1050.24
2063000,Powiat m. Suwałki,2015,69370,66,1051.06
2063000,Powiat m. Suwałki,2016,69626,66,1054.94
2063000,Powiat m. Suwałki,2017,69554,66,1053.85
2063000,Powiat m. Suwałki,2018,69827,66,1057.98
2063000,Powiat m. Suwałki,2019,69758,66,1056.94
2063000,Powiat m. Suwałki,2020,69273,66,1049.59
2063000,Powiat m. Suwałki,2021,68839,66,1043.02
2063000,Powiat m. Suwałki,2022,68525,66,1038.26
2063000,Powiat m. Suwałki,2023,68231,66,1033.8
2063000,Powiat m. Suwałki,2024,68143,66,1032.47
2201000,Powiat bytowski,2013,78307,2192,35.72
2201000,Powiat bytowski,2014,78631,2192,35.87
2201000,Powiat bytowski,2015,78780,2192,35.94
2201000,Powiat bytowski,2016,78834,2192,35.96
2201000,Powiat bytowski,2017,79134,2192,36.1
2201000,Powiat bytowski,2018,79299,2192,36.18
2201000,Powiat bytowski,2019,79198,2192,36.13
2201000,Powiat bytowski,2020,77409,2192,35.31
2201000,Powiat bytowski,2021,76987,2192,35.12
2201000,Powiat bytowski,2022,76715,2192,35.0
2201000,Powiat bytowski,2023,76502,2192,34.9
2201000,Powiat bytowski,2024,76266,2192,34.79
2202000,Powiat chojnicki,2013,96213,1364,70.54
2202000,Powiat chojnicki,2014,96345,1364,70.63
2202000,Powiat chojnicki,2015,96627,1364,70.84
2202000,Powiat chojnicki,2016,96952,1364,71.08
2202000,Powiat chojnicki,2017,97251,1364,71.3
2202000,Powiat chojnicki,2018,97551,1364,71.52
2202000,Powiat chojnicki,2019,97645,1364,71.59
2202000,Powiat chojnicki,2020,96444,1364,70.71
2202000,Powiat chojnicki,2021,96340,1364,70.63
2202000,Powiat chojnicki,2022,96218,1364,70.54
2202000,Powiat chojnicki,2023,96024,1364,70.4
2202000,Powiat chojnicki,2024,95536,1364,70.04
2203000,Powiat człuchowski,2013,57193,1575,36.31
2203000,Powiat człuchowski,2014,57028,1575,36.21
2203000,Powiat człuchowski,2015,56887,1575,36.12
2203000,Powiat człuchowski,2016,56782,1575,36.05
2203000,Powiat człuchowski,2017,56678,1575,35.99
2203000,Powiat człuchowski,2018,56370,1575,35.79
2203000,Powiat człuchowski,2019,56085,1575,35.61
2203000,Powiat człuchowski,2020,54367,1575,34.52
2203000,Powiat człuchowski,2021,53924,1575,34.24
2203000,Powiat człuchowski,2022,53558,1575,34.01
2203000,Powiat człuchowski,2023,53135,1575,33.74
2203000,Powiat człuchowski,2024,52747,1575,33.49
2204000,Powiat gdański,2013,105247,794,132.55
2204000,Powiat gdański,2014,107382,794,135.24
2204000,Powiat gdański,2015,109394,794,137.78
2204000,Powiat gdański,2016,111675,794,140.65
2204000,Powiat gdański,2017,113983,794,143.56
2204000,Powiat gdański,2018,116199,794,146.35
2204000,Powiat gdański,2019,118489,794,149.23
2204000,Powiat gdański,2020,126258,794,159.02
2204000,Powiat gdański,2021,128404,794,161.72
2204000,Powiat gdański,2022,129983,794,163.71
2204000,Powiat gdański,2023,131728,794,165.9
2204000,Powiat gdański,2024,133490,794,168.12
2205000,Powiat kartuski,2013,125076,1121,111.58
2205000,Powiat kartuski,2014,127098,1121,113.38
2205000,Powiat kartuski,2015,128925,1121,115.01
2205000,Powiat kartuski,2016,131071,1121,116.92
2205000,Powiat kartuski,2017,133841,1121,119.39
2205000,Powiat kartuski,2018,136619,1121,121.87
2205000,Powiat kartuski,2019,139397,1121,124.35
2205000,Powiat kartuski,2020,147389,1121,131.48
2205000,Powiat kartuski,2021,149799,1121,133.63
2205000,Powiat kartuski,2022,151934,1120,135.66
2205000,Powiat kartuski,2023,153813,1120,137.33
2205000,Powiat kartuski,2024,155382,1120,138.73
2206000,Powiat kościerski,2013,71241,1166,61.1
2206000,Powiat kościerski,2014,71394,1166,61.23
2206000,Powiat kościerski,2015,71624,1166,61.43
2206000,Powiat kościerski,2016,71771,1166,61.55
2206000,Powiat kościerski,2017,72311,1166,62.02
2206000,Powiat kościerski,2018,72528,1166,62.2
2206000,Powiat kościerski,2019,72688,1166,62.34
2206000,Powiat kościerski,2020,72361,1166,62.06
2206000,Powiat kościerski,2021,72256,1166,61.97
2206000,Powiat kościerski,2022,72227,1166,61.94
2206000,Powiat kościerski,2023,72202,1166,61.92
2206000,Powiat kościerski,2024,72113,1166,61.85
2207000,Powiat kwidzyński,2013,83611,835,100.13
2207000,Powiat kwidzyński,2014,83627,835,100.15
2207000,Powiat kwidzyński,2015,83464,835,99.96
2207000,Powiat kwidzyński,2016,83495,835,99.99
2207000,Powiat kwidzyński,2017,83423,835,99.91
2207000,Powiat kwidzyński,2018,83291,835,99.75
2207000,Powiat kwidzyński,2019,83174,835,99.61
2207000,Powiat kwidzyński,2020,81431,835,97.52
2207000,Powiat kwidzyński,2021,81024,835,97.03
2207000,Powiat kwidzyński,2022,80636,835,96.57
2207000,Powiat kwidzyński,2023,80146,835,95.98
2207000,Powiat kwidzyński,2024,79612,835,95.34
2208000,Powiat lęborski,2013,66130,706,93.67
2208000,Powiat lęborski,2014,66256,706,93.85
2208000,Powiat lęborski,2015,66187,706,93.75
2208000,Powiat lęborski,2016,66177,706,93.74
2208000,Powiat lęborski,2017,66333,706,93.96
2208000,Powiat lęborski,2018,66280,706,93.88
2208000,Powiat lęborski,2019,66115,708,93.38
2208000,Powiat lęborski,2020,64329,708,90.86
2208000,Powiat lęborski,2021,64130,708,90.58
