powiat_code,powiat_name,year,female_population,male_population,gender_ratio
2206000,Powiat kościerski,2015,35787,35837,100.14
2206000,Powiat kościerski,2016,35875,35896,100.06
2206000,Powiat kościerski,2017,36184,36127,99.84
2206000,Powiat kościerski,2018,36263,36265,100.01
2206000,Powiat kościerski,2019,36325,36363,100.1
2206000,Powiat kościerski,2020,36211,36150,99.83
2206000,Powiat kościerski,2021,36179,36077,99.72
2206000,Powiat kościerski,2022,36261,35966,99.19
2206000,Powiat kościerski,2023,36276,35926,99.04
2206000,Powiat kościerski,2024,36250,35863,98.93
2207000,Powiat kwidzyński,2013,42089,41522,98.65
2207000,Powiat kwidzyński,2014,42009,41618,99.07
2207000,Powiat kwidzyński,2015,42014,41450,98.66
2207000,Powiat kwidzyński,2016,42056,41439,98.53
2207000,Powiat kwidzyński,2017,42020,41403,98.53
2207000,Powiat kwidzyński,2018,41993,41298,98.34
2207000,Powiat kwidzyński,2019,41925,41249,98.39
2207000,Powiat kwidzyński,2020,41146,40285,97.91
2207000,Powiat kwidzyński,2021,40985,40039,97.69
2207000,Powiat kwidzyński,2022,40811,39825,97.58
2207000,Powiat kwidzyński,2023,40619,39527,97.31
2207000,Powiat kwidzyński,2024,40368,39244,97.22
2208000,Powiat lęborski,2013,33550,32580,97.11
2208000,Powiat lęborski,2014,33620,32636,97.07
2208000,Powiat lęborski,2015,33561,32626,97.21
2208000,Powiat lęborski,2016,33605,32572,96.93
2208000,Powiat lęborski,2017,33694,32639,96.87
2208000,Powiat lęborski,2018,33671,32609,96.85
2208000,Powiat lęborski,2019,33556,32559,97.03
2208000,Powiat lęborski,2020,32791,31538,96.18
2208000,Powiat lęborski,2021,32708,31422,96.07
2208000,Powiat lęborski,2022,32656,31244,95.68
2208000,Powiat lęborski,2023,32593,31084,95.37
2208000,Powiat lęborski,2024,32526,30922,95.07
2209000,Powiat malborski,2013,32908,31463,95.61
2209000,Powiat malborski,2014,32835,31422,95.7
2209000,Powiat malborski,2015,32852,31459,95.76
2209000,Powiat malborski,2016,32770,31241,95.33
2209000,Powiat malborski,2017,32760,31151,95.09
2209000,Powiat malborski,2018,32652,31096,95.23
2209000,Powiat malborski,2019,32541,30929,95.05
2209000,Powiat malborski,2020,31749,30143,94.94
2209000,Powiat malborski,2021,31477,29926,95.07
2209000,Powiat malborski,2022,31316,29696,94.83
2209000,Powiat malborski,2023,31158,29489,94.64
2209000,Powiat malborski,2024,31011,29340,94.61
2210000,Powiat nowodworski,2013,18281,18051,98.74
2210000,Powiat nowodworski,2014,18254,18000,98.61
2210000,Powiat nowodworski,2015,18247,17907,98.14
2210000,Powiat nowodworski,2016,18147,17871,98.48
2210000,Powiat nowodworski,2017,18104,17787,98.25
2210000,Powiat nowodworski,2018,17994,17752,98.66
2210000,Powiat nowodworski,2019,17880,17700,98.99
2210000,Powiat nowodworski,2020,17248,17042,98.81
2210000,Powiat nowodworski,2021,17142,16923,98.72
2210000,Powiat nowodworski,2022,17014,16801,98.75
2210000,Powiat nowodworski,2023,16930,16696,98.62
2210000,Powiat nowodworski,2024,16856,16536,98.1
2211000,Powiat pucki,2013,41084,40513,98.61
2211000,Powiat pucki,2014,41561,40853,98.3
2211000,Powiat pucki,2015,41885,41195,98.35
2211000,Powiat pucki,2016,42223,41529,98.36
2211000,Powiat pucki,2017,42721,41966,98.23
2211000,Powiat pucki,2018,43251,42475,98.21
2211000,Powiat pucki,2019,43773,42911,98.03
2211000,Powiat pucki,2020,45288,44205,97.61
2211000,Powiat pucki,2021,45757,44572,97.41
2211000,Powiat pucki,2022,46131,44811,97.14
2211000,Powiat pucki,2023,46468,45196,97.26
2211000,Powiat pucki,2024,46864,45519,97.13
2212000,Powiat słupski,2013,48614,48823,100.43
2212000,Powiat słupski,2014,48770,48957,100.38
2212000,Powiat słupski,2015,49057,49083,100.05
2212000,Powiat słupski,2016,49230,49271,100.08
2212000,Powiat słupski,2017,49333,49404,100.14
2212000,Powiat słupski,2018,49424,49392,99.94
2212000,Powiat słupski,2019,49398,49288,99.78
2212000,Powiat słupski,2020,48329,48051,99.42
2212000,Powiat słupski,2021,48262,48064,99.59
2212000,Powiat słupski,2022,48166,48065,99.79
2212000,Powiat słupski,2023,48231,48062,99.65
2212000,Powiat słupski,2024,48054,47834,99.54
2213000,Powiat starogardzki,2013,64509,62770,97.3
2213000,Powiat starogardzki,2014,64605,62692,97.04
2213000,Powiat starogardzki,2015,64614,62675,97.0
2213000,Powiat starogardzki,2016,64682,62820,97.12
2213000,Powiat starogardzki,2017,64846,63022,97.19
2213000,Powiat starogardzki,2018,64902,63102,97.23
2213000,Powiat starogardzki,2019,64982,63204,97.26
2213000,Powiat starogardzki,2020,63820,62211,97.48
2213000,Powiat starogardzki,2021,63664,61993,97.38
2213000,Powiat starogardzki,2022,63561,61876,97.35
2213000,Powiat starogardzki,2023,63364,61761,97.47
2213000,Powiat starogardzki,2024,63269,61505,97.21
2214000,Powiat tczewski,2013,58849,57113,97.05
2214000,Powiat tczewski,2014,58873,57167,97.1
2214000,Powiat tczewski,2015,58685,56925,97.0
2214000,Powiat tczewski,2016,58823,57013,96.92
2214000,Powiat tczewski,2017,58927,56969,96.68
2214000,Powiat tczewski,2018,58932,56944,96.63
2214000,Powiat tczewski,2019,58838,56890,96.69
2214000,Powiat tczewski,2020,57439,55326,96.32
2214000,Powiat tczewski,2021,57276,55074,96.16
2214000,Powiat tczewski,2022,57041,54714,95.92
2214000,Powiat tczewski,2023,56791,54446,95.87
2214000,Powiat tczewski,2024,56481,54030,95.66
2215000,Powiat wejherowski,2013,103907,101985,98.15
2215000,Powiat wejherowski,2014,104776,102900,98.21
2215000,Powiat wejherowski,2015,105666,103741,98.18
2215000,Powiat wejherowski,2016,106753,104702,98.08
2215000,Powiat wejherowski,2017,108016,105787,97.94
2215000,Powiat wejherowski,2018,109093,106815,97.91
2215000,Powiat wejherowski,2019,110093,107753,97.87
2215000,Powiat wejherowski,2020,113459,110906,97.75
2215000,Powiat wejherowski,2021,114309,111490,97.53
2215000,Powiat wejherowski,2022,115201,112205,97.4
2215000,Powiat wejherowski,2023,116334,113112,97.23
2215000,Powiat wejherowski,2024,117094,113724,97.12
2216000,Powiat sztumski,2013,21283,21228,99.74
2216000,Powiat sztumski,2014,21309,21173,99.36
2216000,Powiat sztumski,2015,21288,21089,99.07
2216000,Powiat sztumski,2016,21280,20970,98.54
2216000,Powiat sztumski,2017,21120,20826,98.61
2216000,Powiat sztumski,2018,20905,20664,98.85
2216000,Powiat sztumski,2019,20712,20590,99.41
2216000,Powiat sztumski,2020,19811,19775,99.82
2216000,Powiat sztumski,2021,19599,19525,99.62
2216000,Powiat sztumski,2022,19381,19297,99.57
2216000,Powiat sztumski,2023,19255,19086,99.12
2216000,Powiat sztumski,2024,19003,18833,99.11
2261000,Powiat m. Gdańsk,2013,242708,218823,90.16
2261000,Powiat m. Gdańsk,2014,242821,218668,90.05
2261000,Powiat m. Gdańsk,2015,243348,218901,89.95
2261000,Powiat m. Gdańsk,2016,243998,219756,90.06
2261000,Powiat m. Gdańsk,2017,244087,220167,90.2
2261000,Powiat m. Gdańsk,2018,245444,221187,90.12
2261000,Powiat m. Gdańsk,2019,247841,223066,90.0
2261000,Powiat m. Gdańsk,2020,256041,230501,90.03
2261000,Powiat m. Gdańsk,2021,256059,230212,89.91
2261000,Powiat m. Gdańsk,2022,256175,230170,89.85
2261000,Powiat m. Gdańsk,2023,256867,230504,89.74
2261000,Powiat m. Gdańsk,2024,257507,231144,89.76
2262000,Powiat m. Gdynia,2013,130400,117642,90.22
2262000,Powiat m. Gdynia,2014,130490,117330,89.91
2262000,Powiat m. Gdynia,2015,130353,117125,89.85
2262000,Powiat m. Gdynia,2016,130249,116742,89.63
2262000,Powiat m. Gdynia,2017,129934,116372,89.56
2262000,Powiat m. Gdynia,2018,129979,116330,89.5
2262000,Powiat m. Gdynia,2019,130077,116271,89.39
2262000,Powiat m. Gdynia,2020,130039,115700,88.97
2262000,Powiat m. Gdynia,2021,129605,115071,88.79
2262000,Powiat m. Gdynia,2022,128760,114114,88.63
2262000,Powiat m. Gdynia,2023,127912,113277,88.56
2262000,Powiat m. Gdynia,2024,127351,112733,88.52
2263000,Powiat m. Słupsk,2013,49627,44309,89.28
2263000,Powiat m. Słupsk,2014,49257,43949,89.22
2263000,Powiat m. Słupsk,2015,48818,43678,89.47
2263000,Powiat m. Słupsk,2016,48574,43361,89.27
2263000,Powiat m. Słupsk,2017,48420,43045,88.9
2263000,Powiat m. Słupsk,2018,48160,42847,88.97
2263000,Powiat m. Słupsk,2019,47967,42714,89.05
2263000,Powiat m. Słupsk,2020,46887,41173,87.81
2263000,Powiat m. Słupsk,2021,46468,40651,87.48
2263000,Powiat m. Słupsk,2022,46125,40240,87.24
2263000,Powiat m. Słupsk,2023,45755,39749,86.87
2263000,Powiat m. Słupsk,2024,45401,39366,86.71
2264000,Powiat m. Sopot,2013,20356,17547,86.2
2264000,Powiat m. Sopot,2014,20200,17454,86.41
2264000,Powiat m. Sopot,2015,19969,17262,86.44
2264000,Powiat m. Sopot,2016,19737,17112,86.7
2264000,Powiat m. Sopot,2017,19534,16999,87.02
2264000,Powiat m. Sopot,2018,19308,16738,86.69
2264000,Powiat m. Sopot,2019,19124,16595,86.78
2264000,Powiat m. Sopot,2020,17934,15191,84.71
2264000,Powiat m. Sopot,2021,17779,14964,84.17
2264000,Powiat m. Sopot,2022,17505,14771,84.38
2264000,Powiat m. Sopot,2023,17275,14628,84.68
2264000,Powiat m. Sopot,2024,17026,14418,84.68
2401000,Powiat będziński,2013,79120,72050,91.06
2401000,Powiat będziński,2014,78792,71945,91.31
2401000,Powiat będziński,2015,78518,71585,91.17
2401000,Powiat będziński,2016,78357,71363,91.07
2401000,Powiat będziński,2017,78266,71050,90.78
2401000,Powiat będziński,2018,77946,70816,90.85
2401000,Powiat będziński,2019,77626,70463,90.77
2401000,Powiat będziński,2020,77116,70464,91.37
2401000,Powiat będziński,2021,76534,69837,91.25
2401000,Powiat będziński,2022,75997,69432,91.36
2401000,Powiat będziński,2023,75595,69090,91.39
2401000,Powiat będziński,2024,75007,68633,91.5
2402000,Powiat bielski,2013,82245,78160,95.03
2402000,Powiat bielski,2014,82667,78692,95.19
2402000,Powiat bielski,2015,82989,79139,95.36
2402000,Powiat bielski,2016,83419,79507,95.31
2402000,Powiat bielski,2017,84047,79956,95.13
2402000,Powiat bielski,2018,84513,80487,95.24
2402000,Powiat bielski,2019,84909,81051,95.46
2402000,Powiat bielski,2020,84516,80961,95.79
2402000,Powiat bielski,2021,84681,80969,95.62
2402000,Powiat bielski,2022,84731,81105,95.72
2402000,Powiat bielski,2023,84733,81091,95.7
2402000,Powiat bielski,2024,84676,81032,95.7
2403000,Powiat cieszyński,2013,91586,85893,93.78
2403000,Powiat cieszyński,2014,91579,86129,94.05
2403000,Powiat cieszyński,2015,91367,86195,94.34
2403000,Powiat cieszyński,2016,91527,86336,94.33
2403000,Powiat cieszyński,2017,91717,86534,94.35
2403000,Powiat cieszyński,2018,91628,86511,94.42
2403000,Powiat cieszyński,2019,91666,86525,94.39
2403000,Powiat cieszyński,2020,91000,85954,94.45
2403000,Powiat cieszyński,2021,90623,85490,94.34
2403000,Powiat cieszyński,2022,90427,85152,94.17
2403000,Powiat cieszyński,2023,90009,84785,94.2
2403000,Powiat cieszyński,2024,89481,84213,94.11
2404000,Powiat częstochowski,2013,69152,66397,96.02
2404000,Powiat częstochowski,2014,69251,66509,96.04
2404000,Powiat częstochowski,2015,69218,66415,95.95
2404000,Powiat częstochowski,2016,69216,66395,95.92
2404000,Powiat częstochowski,2017,69005,66222,95.97
2404000,Powiat częstochowski,2018,68815,66104,96.06
2404000,Powiat częstochowski,2019,68647,65908,96.01
2404000,Powiat częstochowski,2020,67936,65416,96.29
2404000,Powiat częstochowski,2021,67497,65032,96.35
2404000,Powiat częstochowski,2022,67230,64779,96.35
2404000,Powiat częstochowski,2023,67003,64566,96.36
2404000,Powiat częstochowski,2024,66774,64268,96.25
2405000,Powiat gliwicki,2013,59273,55981,94.45
2405000,Powiat gliwicki,2014,59283,55845,94.2
2405000,Powiat gliwicki,2015,59399,55780,93.91
2405000,Powiat gliwicki,2016,59473,55887,93.97
2405000,Powiat gliwicki,2017,59639,56008,93.91
2405000,Powiat gliwicki,2018,59507,56051,94.19
2405000,Powiat gliwicki,2019,59523,56005,94.09
2405000,Powiat gliwicki,2020,58523,55241,94.39
2405000,Powiat gliwicki,2021,58364,55021,94.27
2405000,Powiat gliwicki,2022,58352,54871,94.03
2405000,Powiat gliwicki,2023,58321,54859,94.06
2405000,Powiat gliwicki,2024,58166,54786,94.19
2406000,Powiat kłobucki,2013,43411,42165,97.13
2406000,Powiat kłobucki,2014,43268,42128,97.37
2406000,Powiat kłobucki,2015,43210,42046,97.31
2406000,Powiat kłobucki,2016,43159,42021,97.36
2406000,Powiat kłobucki,2017,43133,41961,97.28
2406000,Powiat kłobucki,2018,43034,41890,97.34
2406000,Powiat kłobucki,2019,42908,41683,97.15
2406000,Powiat kłobucki,2020,42214,41127,97.43
2406000,Powiat kłobucki,2021,41974,40795,97.19
2406000,Powiat kłobucki,2022,41806,40645,97.22
2406000,Powiat kłobucki,2023,41613,40351,96.97
2406000,Powiat kłobucki,2024,41401,40094,96.84
2407000,Powiat lubliniecki,2013,39171,38034,97.1
2407000,Powiat lubliniecki,2014,39067,37913,97.05
2407000,Powiat lubliniecki,2015,39071,37880,96.95
2407000,Powiat lubliniecki,2016,39052,37785,96.76
2407000,Powiat lubliniecki,2017,39024,37744,96.72
2407000,Powiat lubliniecki,2018,38950,37643,96.64
2407000,Powiat lubliniecki,2019,38887,37564,96.6
2407000,Powiat lubliniecki,2020,38531,37326,96.87
2407000,Powiat lubliniecki,2021,38341,37140,96.87
2407000,Powiat lubliniecki,2022,38146,37011,97.02
2407000,Powiat lubliniecki,2023,38022,36865,96.96
2407000,Powiat lubliniecki,2024,37787,36632,96.94
2408000,Powiat mikołowski,2013,49098,46671,95.06
2408000,Powiat mikołowski,2014,49317,46790,94.88
2408000,Powiat mikołowski,2015,49508,46949,94.83
2408000,Powiat mikołowski,2016,49820,47219,94.78
2408000,Powiat mikołowski,2017,50159,47530,94.76
2408000,Powiat mikołowski,2018,50542,47831,94.64
2408000,Powiat mikołowski,2019,50871,48119,94.59
2408000,Powiat mikołowski,2020,51029,48316,94.68
2408000,Powiat mikołowski,2021,51087,48399,94.74
2408000,Powiat mikołowski,2022,51130,48472,94.8
2408000,Powiat mikołowski,2023,51356,48646,94.72
2408000,Powiat mikołowski,2024,51340,48679,94.82
2409000,Powiat myszkowski,2013,37141,34910,93.99
2409000,Powiat myszkowski,2014,37083,34894,94.1
2409000,Powiat myszkowski,2015,37015,34769,93.93
2409000,Powiat myszkowski,2016,36935,34735,94.04
2409000,Powiat myszkowski,2017,36876,34520,93.61
2409000,Powiat myszkowski,2018,36782,34337,93.35
2409000,Powiat myszkowski,2019,36686,34194,93.21
2409000,Powiat myszkowski,2020,35952,33373,92.83
2409000,Powiat myszkowski,2021,35652,32940,92.39
2409000,Powiat myszkowski,2022,35351,32703,92.51
2409000,Powiat myszkowski,2023,35105,32468,92.49
2409000,Powiat myszkowski,2024,34839,32210,92.45
2410000,Powiat pszczyński,2013,55522,53388,96.16
2410000,Powiat pszczyński,2014,55846,53563,95.91
2410000,Powiat pszczyński,2015,56043,53809,96.01
2410000,Powiat pszczyński,2016,56255,53960,95.92
2410000,Powiat pszczyński,2017,56533,54093,95.68
2410000,Powiat pszczyński,2018,56840,54362,95.64
2410000,Powiat pszczyński,2019,57008,54531,95.65
2410000,Powiat pszczyński,2020,56631,54327,95.93
2410000,Powiat pszczyński,2021,56584,54309,95.98
2410000,Powiat pszczyński,2022,56629,54329,95.94
2410000,Powiat pszczyński,2023,56591,54186,95.75
2410000,Powiat pszczyński,2024,56573,54149,95.72
2411000,Powiat raciborski,2013,56791,52773,92.92
2411000,Powiat raciborski,2014,56624,52738,93.14
2411000,Powiat raciborski,2015,56588,52573,92.9
2411000,Powiat raciborski,2016,56556,52555,92.93
2411000,Powiat raciborski,2017,56538,52380,92.65
2411000,Powiat raciborski,2018,56390,52123,92.43
2411000,Powiat raciborski,2019,56299,51912,92.21
2411000,Powiat raciborski,2020,52791,48989,92.8
2411000,Powiat raciborski,2021,52272,48570,92.92
2411000,Powiat raciborski,2022,51861,48113,92.77
2411000,Powiat raciborski,2023,51548,47784,92.7
2411000,Powiat raciborski,2024,51203,47462,92.69
2412000,Powiat rybnicki,2013,38998,37917,97.23
2412000,Powiat rybnicki,2014,39076,38074,97.44
2412000,Powiat rybnicki,2015,39267,38164,97.19
2412000,Powiat rybnicki,2016,39428,38275,97.08
2412000,Powiat rybnicki,2017,39560,38382,97.02
2412000,Powiat rybnicki,2018,39621,38483,97.13
2412000,Powiat rybnicki,2019,39713,38500,96.95
2412000,Powiat rybnicki,2020,39201,37735,96.26
2412000,Powiat rybnicki,2021,39155,37652,96.16
2412000,Powiat rybnicki,2022,39165,37651,96.13
2412000,Powiat rybnicki,2023,39104,37562,96.06
2412000,Powiat rybnicki,2024,38904,37346,96.0
2413000,Powiat tarnogórski,2013,71059,67292,94.7
2413000,Powiat tarnogórski,2014,71144,67358,94.68
2413000,Powiat tarnogórski,2015,71283,67554,94.77
2413000,Powiat tarnogórski,2016,71440,67639,94.68
2413000,Powiat tarnogórski,2017,71535,67765,94.73
2413000,Powiat tarnogórski,2018,71853,67980,94.61
2413000,Powiat tarnogórski,2019,72228,68291,94.55
2413000,Powiat tarnogórski,2020,71603,67380,94.1
2413000,Powiat tarnogórski,2021,71757,67404,93.93
2413000,Powiat tarnogórski,2022,71924,67297,93.57
2413000,Powiat tarnogórski,2023,71886,67274,93.58
2413000,Powiat tarnogórski,2024,71728,67128,93.59
2414000,Powiat bieruńsko-lędziński,2013,29677,28920,97.45
2414000,Powiat bieruńsko-lędziński,2014,29784,29031,97.47
2414000,Powiat bieruńsko-lędziński,2015,29881,29092,97.36
2414000,Powiat bieruńsko-lędziński,2016,29980,29174,97.31
2414000,Powiat bieruńsko-lędziński,2017,30218,29332,97.07
2414000,Powiat bieruńsko-lędziński,2018,30301,29459,97.22
2414000,Powiat bieruńsko-lędziński,2019,30338,29438,97.03
2414000,Powiat bieruńsko-lędziński,2020,30093,29247,97.19
2414000,Powiat bieruńsko-lędziński,2021,30214,29299,96.97
2414000,Powiat bieruńsko-lędziński,2022,30217,29351,97.13
2414000,Powiat bieruńsko-lędziński,2023,30186,29257,96.92
2414000,Powiat bieruńsko-lędziński,2024,30140,29260,97.08
2415000,Powiat wodzisławski,2013,80964,76823,94.89
2415000,Powiat wodzisławski,2014,81142,76887,94.76
2415000,Powiat wodzisławski,2015,81001,76830,94.85
2415000,Powiat wodzisławski,2016,81078,76808,94.73
2415000,Powiat wodzisławski,2017,81017,76750,94.73
2415000,Powiat wodzisławski,2018,80959,76657,94.69
2415000,Powiat wodzisławski,2019,80683,76405,94.7
2415000,Powiat wodzisławski,2020,78532,74382,94.72
2415000,Powiat wodzisławski,2021,78097,73755,94.44
2415000,Powiat wodzisławski,2022,77741,73392,94.41
2415000,Powiat wodzisławski,2023,77342,72927,94.29
2415000,Powiat wodzisławski,2024,76939,72524,94.26
2416000,Powiat zawierciański,2013,62710,58973,94.04
2416000,Powiat zawierciański,2014,62422,58590,93.86
2416000,Powiat zawierciański,2015,62101,58169,93.67
2416000,Powiat zawierciański,2016,61830,57920,93.68
2416000,Powiat zawierciański,2017,61522,57579,93.59
2416000,Powiat zawierciański,2018,61169,57265,93.62
2416000,Powiat zawierciański,2019,60750,56874,93.62
2416000,Powiat zawierciański,2020,59453,55521,93.39
2416000,Powiat zawierciański,2021,58869,54865,93.2
2416000,Powiat zawierciański,2022,58318,54456,93.38
2416000,Powiat zawierciański,2023,57743,53885,93.32
2416000,Powiat zawierciański,2024,57067,53316,93.43
2417000,Powiat żywiecki,2013,78256,74852,95.65
2417000,Powiat żywiecki,2014,78339,74850,95.55
2417000,Powiat żywiecki,2015,78273,74774,95.53
2417000,Powiat żywiecki,2016,78360,74837,95.5
2417000,Powiat żywiecki,2017,78255,74932,95.75
2417000,Powiat żywiecki,2018,78343,74883,95.58
2417000,Powiat żywiecki,2019,78099,74657,95.59
2417000,Powiat żywiecki,2020,76916,73696,95.81
2417000,Powiat żywiecki,2021,76498,73302,95.82
2417000,Powiat żywiecki,2022,76350,73089,95.73
2417000,Powiat żywiecki,2023,76082,72747,95.62
2417000,Powiat żywiecki,2024,75713,72377,95.59
2461000,Powiat m. Bielsko-Biała,2013,91708,81991,89.4
2461000,Powiat m. Bielsko-Biała,2014,91372,81641,89.35
2461000,Powiat m. Bielsko-Biała,2015,91180,81411,89.29
2461000,Powiat m. Bielsko-Biała,2016,90853,81177,89.35
2461000,Powiat m. Bielsko-Biała,2017,90445,81060,89.62
2461000,Powiat m. Bielsko-Biała,2018,90337,80922,89.58
2461000,Powiat m. Bielsko-Biała,2019,89995,80668,89.64
2461000,Powiat m. Bielsko-Biała,2020,89461,80092,89.53
2461000,Powiat m. Bielsko-Biała,2021,88670,79436,89.59
2461000,Powiat m. Bielsko-Biała,2022,87987,78778,89.53
2461000,Powiat m. Bielsko-Biała,2023,87407,78359,89.65
2461000,Powiat m. Bielsko-Biała,2024,86611,77707,89.72
2462000,Powiat m. Bytom,2013,90405,83034,91.85
2462000,Powiat m. Bytom,2014,89833,82473,91.81
2462000,Powiat m. Bytom,2015,89122,81639,91.6
